point, mean, stddev, min, max
0, 1710.16, 1311.18, 183, 8340
1, 2030.79, 1510.66, 326, 9918
2, 1972.28, 1428.59, 309, 8732
3, 2055.87, 1490.69, 292, 10079
4, 1119.37, 937.293, 183, 7148
5, 2353.37, 1700.36, 307, 10426
6, 2450.52, 1725.66, 438, 11442
7, 2275.41, 1656.06, 272, 11293
8, 2438.24, 1761.75, 426, 11211
9, 1901, 1481.91, 251, 9717
10, 1318.41, 930.129, 229, 4543
11, 2366.29, 1636.39, 413, 9757
12, 2441.34, 1716.17, 346, 10625
13, 2021.39, 1475.2, 280, 9683
14, 1811.38, 1378.92, 232, 9118
15, 2132.56, 1620.57, 366, 9831
16, 1304.53, 1063.94, 189, 6404
17, 1432.77, 1045.06, 135, 6091
18, 2416.48, 1763.38, 393, 10629
19, 1656.83, 1212.37, 146, 6126
20, 2071.58, 1405.04, 365, 7680
21, 1149.08, 884.017, 115, 5385
22, 2551.29, 1808.18, 411, 11562
23, 1611.41, 1183.9, 172, 6766
24, 1492.59, 1185.94, 146, 8357
25, 2030.64, 1610.51, 300, 11575
26, 2218.04, 1586.2, 381, 9734
27, 2052.8, 1557.84, 207, 9931
28, 1942.48, 1417.39, 144, 8075
29, 2031.3, 1503.14, 294, 9585
30, 2283.7, 1697.71, 311, 11619
31, 2170.34, 1659.56, 377, 10873
32, 1962.43, 1525.65, 227, 9608
33, 1423.89, 1141.79, 218, 6748
34, 2025.05, 1449.48, 323, 7736
35, 2388.25, 1761.85, 288, 11364
36, 1637.02, 1320.15, 237, 9439
37, 2280.42, 1637.15, 380, 10879
38, 2415.51, 1718.37, 326, 11392
39, 2188.39, 1674.19, 426, 11069
40, 2419.07, 1789.19, 325, 11793
41, 1722.14, 1372.26, 180, 9958
42, 1819, 1405.79, 145, 10665
43, 2601.29, 1869.54, 472, 12208
44, 1854.94, 1389.34, 232, 6483
45, 2125.27, 1544.11, 229, 8676
46, 2574.8, 1754.36, 471, 10200
47, 2081.2, 1538.52, 331, 10212
48, 2090.36, 1518.87, 311, 9487
49, 1346.16, 1092.03, 218, 6015
50, 2247.43, 1611.36, 368, 9742
51, 2139.99, 1521.62, 364, 9876
52, 2438.52, 1795.75, 426, 10986
53, 1723.1, 1332.82, 311, 8755
54, 2371.2, 1705.93, 390, 11193
55, 2280.87, 1659.58, 372, 10666
56, 1802.67, 1331.67, 191, 8391
57, 2051.47, 1597.86, 226, 10993
58, 2633.22, 1885.69, 455, 12498
59, 2451.74, 1702.18, 475, 10463
60, 2423.08, 1734.04, 423, 11629
61, 2452.19, 1776.26, 420, 11398
62, 2512.13, 1802.36, 408, 12061
63, 1673.06, 1357.53, 158, 10129
64, 1584.71, 1164.94, 290, 6898
65, 2104.17, 1542.45, 155, 9557
66, 2604.59, 1822.5, 406, 12021
67, 805.75, 575.163, 29, 2798
68, 1753.45, 1342.47, 256, 8483
69, 2390.98, 1756.2, 427, 11675
70, 2252.74, 1678.82, 431, 11453
71, 2463.1, 1778.5, 421, 10971
72, 1558.02, 1183.14, 206, 5946
73, 2123.44, 1522.2, 312, 9979
74, 2293.24, 1707.33, 334, 11435
75, 1174.4, 869.926, 76, 4919
76, 2361.59, 1648.12, 331, 10072
77, 2509.96, 1792.02, 395, 12279
78, 2279.17, 1724.05, 163, 12025
79, 1246.34, 1085.93, 123, 5799
80, 2269.24, 1681.3, 324, 10263
81, 2201.99, 1577.86, 405, 10415
82, 2472.17, 1826.92, 454, 12197
83, 1939.49, 1397.23, 247, 8219
84, 1525.48, 1090.93, 180, 6408
85, 2526.64, 1761.52, 401, 11631
86, 2319.82, 1743.11, 308, 11100
87, 1895.35, 1438.14, 312, 9236
88, 2242.86, 1639.84, 366, 10308
89, 2071.15, 1492.76, 263, 9109
90, 753.44, 707.643, 44, 4218
91, 2640.72, 1896.26, 400, 12542
92, 1137.82, 776.749, 112, 4057
93, 1832.59, 1364.27, 236, 8299
94, 2482.43, 1787.24, 444, 11615
95, 2282.35, 1616.21, 381, 10829
96, 1899.42, 1425.89, 210, 9362
97, 1407.56, 1151.19, 236, 8532
98, 1297.73, 892.753, 65, 5552
99, 1802.78, 1530.82, 231, 11530
100, 1656.22, 1258.32, 234, 7147
101, 1442.1, 1069.52, 229, 6395
102, 2076.72, 1587.07, 228, 9456
103, 2232.56, 1636.7, 447, 10555
104, 1631.06, 1207.15, 240, 7584
105, 1929.93, 1429.57, 284, 9124
106, 2290.09, 1660.41, 347, 10889
