point, mean, stddev, min, max
0, 180.5, 128.915, 10, 858
1, 239.35, 162.977, 29, 1108
2, 129.82, 91.1216, 18, 501
3, 175.5, 126.447, 18, 792
4, 244.72, 173.559, 18, 1362
5, 127.87, 91.4198, 10, 670
6, 217.5, 136.097, 19, 913
7, 234.75, 147.98, 34, 894
8, 266.66, 173.661, 27, 1246
9, 213.54, 145.189, 20, 934
10, 175.91, 146.548, 18, 1110
11, 212.81, 150.279, 4, 1057
12, 232.16, 157.651, 30, 1085
13, 177.46, 118.279, 17, 751
14, 215.07, 140.319, 26, 990
15, 256.42, 175.296, 24, 1225
16, 205.54, 127.234, 31, 680
17, 248.62, 163.489, 28, 1065
18, 240.97, 164.033, 32, 1061
19, 159.38, 103.063, 17, 561
20, 223, 136.553, 20, 775
21, 219.26, 140.24, 21, 901
22, 267.05, 179.693, 21, 1188
23, 258.23, 162.035, 19, 962
24, 286.64, 177.263, 36, 1149
25, 254.19, 169.197, 8, 1182
26, 243.63, 147.416, 27, 976
27, 199.05, 129.672, 23, 843
28, 165.32, 89.4435, 14, 598
29, 213.56, 133.59, 4, 845
30, 259.53, 168.859, 34, 1170
31, 140.96, 95.5668, 20, 398
32, 251.69, 158.192, 28, 981
33, 247.78, 155.609, 21, 1001
34, 278.41, 180.73, 30, 1226
35, 233.34, 137.649, 19, 828
36, 152.13, 87.9854, 17, 490
37, 217.03, 146.09, 23, 983
38, 242.77, 158.508, 22, 1008
39, 153.38, 91.2935, 17, 519
40, 146.14, 101.15, 11, 661
41, 175.18, 130.394, 24, 896
42, 260.85, 158.005, 21, 865
43, 234.75, 144.62, 28, 926
44, 217.3, 144.171, 25, 838
45, 265.81, 175.941, 28, 1097
46, 311.87, 195.598, 30, 1261
47, 227.78, 140.231, 29, 925
48, 162.72, 108.524, 15, 578
49, 269.48, 171.793, 21, 1233
50, 212.11, 147.443, 22, 990
51, 221.01, 154.567, 17, 1163
52, 246.82, 160.03, 28, 1055
53, 245.43, 163.002, 25, 1051
54, 256.3, 168.897, 33, 1187
55, 246.09, 150.223, 11, 803
56, 246.93, 162.032, 24, 1138
57, 202.68, 135.217, 28, 699
58, 205.84, 123.852, 6, 644
59, 231.76, 157.107, 21, 1122
60, 197.09, 141.088, 21, 988
61, 229.47, 143.126, 36, 925
62, 278.06, 169.715, 40, 975
63, 223.69, 147.927, 18, 971
64, 208.87, 155.965, 36, 1191
65, 288.74, 178.217, 30, 1216
66, 287.29, 187.366, 23, 1335
67, 244.69, 156.016, 40, 866
68, 243.27, 162.877, 17, 951
69, 229.08, 147.319, 27, 915
70, 285.85, 193.658, 38, 1363
71, 294.37, 184.066, 33, 1215
72, 158.46, 95.7878, 29, 478
73, 118.25, 91.4949, 12, 526
