point, mean, stddev, min, max
0, 320.24, 241.918, 44, 1473
1, 446.55, 344.477, 83, 2124
2, 373.65, 307.732, 67, 2161
3, 301.51, 249.259, 54, 1579
4, 405, 316.924, 49, 2097
5, 355.68, 274.971, 53, 1913
6, 296.97, 204.093, 43, 1109
7, 372.43, 293.627, 57, 1974
8, 398.63, 288.774, 72, 1869
9, 475.22, 351.55, 72, 2329
10, 176.99, 132.742, 20, 714
11, 389.11, 285.71, 64, 1734
12, 333.67, 264.24, 43, 1710
13, 286.25, 239.333, 38, 1657
14, 317.91, 287.695, 39, 2069
15, 287.05, 243.161, 34, 1904
16, 359.49, 300.251, 22, 1811
17, 414.01, 306.542, 60, 1905
18, 410.97, 305.193, 61, 1911
19, 359.21, 267.743, 53, 1706
20, 321.73, 274.273, 50, 1805
21, 340.42, 291.593, 44, 1914
22, 300.19, 246.832, 35, 1538
23, 322.34, 231.561, 55, 1436
24, 260.77, 200.276, 51, 1328
25, 281.8, 219.432, 44, 1278
26, 331.3, 263.225, 40, 1768
27, 359.98, 292.264, 58, 1964
28, 442.2, 348.884, 64, 2487
29, 316.42, 231.585, 44, 1432
30, 401.11, 302.98, 76, 1785
31, 339.31, 258.068, 52, 1749
32, 254.49, 197.502, 36, 1086
33, 402.8, 308.628, 76, 2113
34, 543.94, 399.191, 110, 2677
35, 400.76, 297.762, 80, 1812
36, 456.02, 339.921, 91, 2176
37, 334.67, 256.632, 27, 1804
38, 346.91, 246.173, 43, 1480
39, 398.55, 311.945, 65, 1980
40, 221.06, 158.488, 28, 906
41, 303.73, 255.268, 30, 1713
42, 250.92, 187.875, 34, 1032
43, 256.86, 227.395, 37, 1315
44, 257.55, 197.723, 29, 1310
45, 328.7, 237.742, 52, 1465
46, 439.75, 344.85, 81, 2303
47, 399.98, 287.093, 67, 1734
48, 370.4, 283.278, 54, 1904
49, 388.55, 310.277, 70, 2133
50, 237.14, 180.596, 17, 1084
51, 288.06, 224.787, 36, 1240
52, 441.16, 316.311, 67, 1933
53, 372.45, 270.011, 47, 1690
54, 329.82, 284.296, 43, 2074
55, 390.63, 290.63, 50, 2102
56, 438.61, 333.569, 48, 2142
57, 325.23, 277.493, 38, 1881
58, 395.45, 292.575, 79, 1973
59, 370.68, 283.816, 61, 1851
60, 301.14, 254.563, 34, 1647
61, 389.71, 288.954, 54, 1889
62, 515.69, 379.156, 107, 2477
63, 404.7, 293.509, 68, 1957
64, 464.23, 339.971, 77, 2263
65, 412.42, 328.705, 76, 2187
66, 463.61, 354.549, 83, 2298
67, 382.06, 312.897, 70, 2163
68, 390.4, 294.588, 48, 1891
69, 368.15, 303.288, 36, 2026
70, 465.38, 354.549, 86, 2645
71, 357.46, 290.735, 53, 1992
72, 399.54, 317.477, 63, 2196
73, 266.35, 218.166, 30, 1382
74, 419.54, 328.789, 62, 2176
75, 380.92, 307.049, 60, 2062
76, 422.11, 326.354, 63, 2281
77, 393.93, 305.08, 73, 1949
78, 396.56, 301.985, 60, 1935
79, 294.82, 237.06, 34, 1507
80, 456.34, 359.509, 73, 2572
81, 407.24, 308.366, 77, 1995
82, 331, 277.939, 55, 1759
83, 380.45, 297.279, 57, 2046
84, 467.67, 344.98, 67, 2183
85, 336.32, 251.218, 66, 1509
86, 427.4, 336.352, 84, 2120
87, 366.13, 262.879, 73, 1664
88, 335.85, 270.149, 36, 1713
89, 401.53, 322.07, 58, 2085
90, 290.72, 237.548, 31, 1475
91, 331.59, 267.459, 48, 1755
92, 460.42, 327.103, 70, 2091
93, 258.92, 214.291, 34, 1526
94, 270.58, 230.098, 36, 1449
95, 349.08, 279.824, 34, 1881
96, 408.52, 289.947, 74, 1693
97, 483.5, 378.756, 56, 2572
98, 355.97, 313.203, 39, 2191
99, 351.79, 265.269, 58, 1619
100, 425.91, 314.832, 70, 2128
101, 417.3, 330.196, 53, 2201
102, 360.06, 282.851, 55, 1852
103, 355.88, 280.26, 58, 1564
104, 317.17, 254.31, 45, 1351
105, 253.53, 181.148, 29, 1069
106, 344.93, 273.338, 74, 1644
107, 403.92, 315.86, 64, 2189
108, 430.74, 314.364, 66, 1822
109, 278.18, 224.98, 36, 1155
110, 270.13, 243.39, 29, 1579
111, 299.53, 245.176, 26, 1621
112, 301.84, 241.094, 35, 1581
113, 389.92, 302.113, 61, 2159
114, 343.19, 278.323, 53, 1982
115, 359.36, 296.437, 67, 1962
116, 387.18, 312.296, 59, 2073
117, 406.12, 307.145, 80, 1980
118, 375.3, 285.758, 56, 1986
119, 392.76, 339.036, 29, 2286
120, 318.54, 259.789, 37, 1539
121, 395.25, 319.538, 62, 2111
122, 343.81, 270.895, 51, 1826
123, 489.53, 360.666, 81, 2353
124, 383.58, 292.785, 53, 1843
125, 299.07, 243.006, 67, 1555
126, 438.15, 338.86, 94, 2367
127, 383.46, 298.679, 51, 2100
128, 289.74, 228.31, 53, 1485
129, 355.72, 279.75, 54, 1815
130, 408.51, 313.263, 67, 2128
131, 358.57, 291.939, 51, 2035
132, 369.12, 289.516, 47, 1796
133, 399.36, 320.15, 64, 2247
134, 398.91, 295.117, 71, 1790
135, 281.79, 239.083, 33, 1393
136, 367.02, 289.633, 57, 2019
137, 239.64, 206.416, 30, 1298
138, 391.34, 303.781, 71, 2129
139, 345.19, 235.497, 54, 1284
140, 345.88, 263.48, 54, 1537
141, 361.27, 272.469, 46, 1688
142, 383.73, 302.622, 48, 1993
143, 406.78, 318.72, 57, 2228
144, 252.73, 196.077, 7, 1098
145, 397.9, 302.251, 54, 2019
