point, mean, stddev, min, max
0, 76876, 177979, 1, 713735
1, 77154.8, 178362, 1, 714525
2, 76962.2, 178092, 1, 713870
3, 77253.7, 178481, 1, 714902
4, 76983.8, 178113, 1, 713827
5, 77293.7, 178537, 1, 714997
6, 76947.3, 178080, 1, 713693
7, 77212, 178437, 2, 714892
8, 76892.6, 178003, 1, 713722
9, 77054.6, 178218, 1, 714053
10, 77076.1, 178263, 1, 714144
11, 77001, 178149, 1, 714066
12, 77218.2, 178452, 1, 714735
13, 77045.7, 178216, 2, 714010
14, 77120.3, 178313, 1, 714464
15, 77110.2, 178293, 1, 714242
16, 77095.2, 178281, 1, 714101
17, 77030.5, 178171, 3, 713836
18, 77094.2, 178287, 1, 714207
19, 77199.7, 178411, 1, 714606
20, 77087.4, 178248, 1, 714318
21, 77035.3, 178202, 1, 713999
22, 77089.6, 178273, 1, 714241
23, 77159.5, 178360, 1, 714433
24, 76981.7, 178126, 1, 714091
25, 77159.5, 178364, 1, 714411
26, 77109.4, 178305, 1, 714620
27, 77086.4, 178279, 2, 714233
28, 76961.9, 178071, 1, 713729
29, 77201.5, 178401, 1, 714630
30, 77192.6, 178424, 1, 714624
31, 76901.8, 178038, 1, 713188
32, 77221.9, 178447, 1, 714761
33, 77057.1, 178220, 1, 714211
34, 77298.7, 178550, 1, 714963
35, 77142.6, 178350, 1, 714458
36, 77150.9, 178351, 1, 714566
37, 77081.5, 178257, 1, 714261
38, 77135.6, 178326, 1, 714441
39, 77118.3, 178301, 1, 714033
40, 77187.4, 178405, 1, 714778
41, 77142.8, 178344, 1, 714424
42, 76851.7, 177930, 1, 713601
43, 77032.1, 178188, 1, 714040
44, 77210.4, 178425, 1, 714724
45, 77262.9, 178501, 1, 714795
46, 77268.6, 178497, 1, 714916
47, 77052.8, 178214, 1, 714038
48, 77053.4, 178217, 2, 713829
49, 77139.6, 178343, 1, 714465
50, 77045.4, 178223, 1, 714140
51, 76874.2, 177972, 1, 713265
52, 76885.9, 177991, 1, 713549
53, 77078.3, 178246, 1, 714369
54, 77114.9, 178311, 1, 714471
55, 77270.3, 178515, 1, 714876
