point, mean, stddev, min, max
0, 638.34, 480.588, 60, 2562
1, 537.42, 404.308, 53, 2180
2, 462.16, 363.513, 61, 1961
3, 147.32, 125.203, 17, 712
4, 451.99, 352.161, 62, 2231
5, 333.17, 233.525, 35, 1240
6, 456.36, 350.237, 35, 1977
7, 608.92, 457.656, 92, 2752
8, 574.34, 420.015, 78, 2193
9, 579.75, 440.175, 68, 2536
10, 394.25, 307.25, 51, 1577
11, 450.52, 349.99, 33, 1835
12, 368.46, 258.918, 39, 1652
13, 538.89, 443.413, 45, 2376
14, 589.86, 459.957, 72, 2645
15, 429.7, 310.362, 51, 1747
16, 510.77, 443.532, 66, 2711
17, 367.4, 257.979, 45, 1221
18, 635.28, 457.41, 88, 2583
19, 447.26, 343.872, 24, 1666
20, 629.27, 481.85, 48, 2775
21, 683.67, 500.029, 64, 2980
22, 427.96, 332.513, 49, 1662
23, 332.39, 267.032, 27, 1552
24, 421.92, 332.208, 47, 1875
25, 452.72, 355.58, 48, 2056
26, 573.09, 429.734, 73, 2493
27, 449.26, 335.167, 48, 1601
28, 509.58, 427.563, 71, 2669
29, 661.89, 491.576, 105, 2622
30, 466.07, 350.99, 60, 1537
31, 514.29, 418.082, 64, 2575
32, 451, 337.99, 48, 1692
33, 304.04, 239.686, 45, 1576
34, 593.61, 439.337, 52, 2512
35, 533.77, 407.631, 66, 2261
36, 478.23, 386.17, 70, 2215
37, 523.91, 404.622, 54, 2308
38, 495.54, 390.606, 44, 1905
39, 588.61, 442.855, 53, 2572
40, 578.35, 383.34, 83, 1872
41, 525.52, 413.155, 41, 2501
42, 727, 537.331, 110, 2985
43, 606.33, 443.956, 45, 2331
44, 659.03, 475.185, 113, 2655
45, 550.21, 428.652, 60, 2592
46, 595.82, 445.736, 72, 2826
47, 347.64, 265.014, 49, 1484
48, 329.16, 290.912, 29, 1583
49, 485.11, 400.08, 49, 2395
50, 577.51, 436.224, 44, 2493
51, 376.53, 309.596, 58, 2020
52, 584, 430.535, 69, 2431
53, 626.28, 471.54, 65, 2597
54, 596.69, 443.786, 43, 2593
55, 485.61, 386.729, 33, 2420
56, 544.38, 454.789, 61, 2893
57, 740.09, 536.909, 89, 3086
58, 508.59, 411.461, 47, 2290
59, 300.14, 257.783, 40, 1350
60, 521.43, 430.507, 56, 2454
61, 586.67, 441.607, 79, 2424
62, 391.4, 278.523, 60, 1606
63, 577.77, 427.297, 67, 2449
64, 678.33, 504.666, 74, 3025
65, 418.06, 336.963, 45, 1620
66, 688.73, 494.358, 72, 2839
67, 599.17, 488.564, 66, 2645
68, 604.33, 460.591, 82, 2841
69, 588.88, 465.516, 64, 2566
70, 670.22, 469.607, 86, 2510
71, 394.42, 310.759, 41, 1872
72, 719.79, 512.454, 105, 2777
73, 668.86, 492.959, 88, 2811
74, 748.66, 573.511, 98, 3468
75, 455.64, 313.134, 49, 1570
76, 625.08, 460.056, 73, 2758
77, 452.36, 398.689, 29, 2111
78, 540.28, 424.408, 88, 2623
79, 677.45, 529.355, 115, 3041
80, 659.05, 492.413, 91, 2761
81, 544.97, 431.105, 59, 2514
82, 539.23, 420.951, 55, 2414
83, 551.27, 471.108, 41, 2931
84, 439.65, 321.537, 57, 1779
85, 670.04, 507.171, 108, 3045
86, 470.66, 366.63, 79, 2060
87, 683.51, 488.821, 78, 2820
88, 620.33, 468.003, 74, 2548
89, 673.62, 508.43, 87, 2871
90, 720.24, 523.352, 103, 3006
91, 505.3, 370.455, 69, 2008
92, 306.45, 219.501, 46, 1240
93, 613.37, 461.615, 42, 2855
94, 391.72, 311.607, 42, 1759
95, 369.73, 310.832, 69, 1781
96, 563.67, 427.856, 76, 2491
97, 598.65, 441.901, 55, 2520
