point, mean, stddev, min, max
0, 79097.4, 53377.9, 5872, 255226
1, 72340.1, 50508.9, 6374, 277383
2, 61193.8, 43149.1, 3789, 211916
3, 76239.5, 52988.6, 4570, 258409
4, 45568.3, 33789.1, 2711, 188124
5, 41628.9, 30111.5, 2796, 161597
6, 71095, 50209.8, 4489, 232395
7, 74609, 49921.4, 3879, 224250
8, 76145.7, 52188.4, 4983, 256783
9, 77953.1, 52393.9, 5110, 251382
10, 68926.5, 47724.7, 4096, 234076
11, 79257, 53181.1, 6414, 242304
12, 61340.1, 43421.4, 3950, 199960
13, 68574.5, 49099.2, 3039, 236598
14, 70450.7, 48942.9, 4604, 229804
15, 72655.5, 50664.6, 4863, 262248
16, 55541.1, 38998, 3590, 193308
17, 81197.6, 55419.3, 6665, 286288
18, 58944.5, 42119.3, 3146, 204604
19, 81848, 55412.1, 5283, 266988
20, 69376, 48281.8, 5166, 231469
21, 65691.1, 46090.3, 4444, 213315
22, 71645.5, 50425.9, 5903, 235543
23, 60113.3, 42161.4, 4497, 252667
24, 73748, 51088.6, 4943, 243617
25, 58175.7, 40337, 2417, 172971
26, 78555.6, 52222.8, 4589, 255467
27, 78951.3, 53708.6, 4106, 273620
28, 78235.1, 53274.8, 4713, 266366
29, 61573.1, 42817.9, 4090, 229481
30, 72838.1, 50016.7, 4415, 242940
31, 69148.2, 48793.4, 5782, 223561
32, 46752.6, 34149.3, 3108, 171138
33, 78232, 52955.4, 5976, 258180
34, 76518.5, 52273.6, 5703, 251743
35, 45991.1, 32729.8, 1140, 202785
36, 40114, 27795.2, 815, 121145
37, 70374.3, 48587.4, 3340, 235362
38, 77626.5, 52566.9, 4771, 269706
39, 73118.7, 51700.5, 5841, 266179
40, 69012.3, 48674.6, 4814, 248429
41, 69514.7, 48307.1, 4375, 246344
42, 76762.6, 52856.1, 5688, 256921
43, 60779.1, 42683.9, 3342, 195051
44, 74942, 51024.2, 6747, 265186
45, 75780.2, 51335.4, 4928, 245111
46, 76567.7, 51534.2, 4579, 237926
47, 81287, 55211.3, 5786, 281172
48, 73974.6, 49629.6, 4880, 227588
49, 72339.4, 49064.9, 4690, 224244
50, 77178.4, 53721, 5965, 256793
51, 66640.1, 47291, 4015, 232588
52, 56975.2, 42027.9, 3427, 231811
53, 71750.1, 48570, 4616, 252455
54, 62836.1, 44270.1, 3628, 209317
55, 74710.9, 52588.8, 4875, 254227
56, 43391.1, 30722.2, 1751, 159917
57, 70009.6, 47657.7, 5147, 214075
58, 38091, 26315.3, 2292, 149798
59, 70632.9, 49704.9, 3686, 243361
60, 77946.3, 51932.1, 5600, 236635
61, 74820.3, 50791, 6192, 226094
62, 64663, 45962.6, 3634, 234937
63, 65616.3, 46541.9, 5045, 218438
64, 81962.9, 55144.6, 5974, 262662
65, 40462.5, 31495.7, 3255, 180330
66, 79107.9, 54036.7, 5897, 266515
67, 55309.6, 39883.2, 4114, 203881
68, 70963.3, 50342.9, 4234, 253841
69, 55475.7, 39690.3, 3132, 189758
70, 48100.6, 34662.5, 3379, 171511
71, 81041.5, 54571.6, 6534, 282743
72, 63634.9, 44150.7, 2531, 239947
73, 74111.9, 50547.4, 5728, 242228
74, 76092.4, 52323.8, 5984, 255098
75, 78720.6, 53008.6, 5283, 273388
76, 57235.7, 39390.1, 4543, 201007
77, 77349.2, 52024.3, 5899, 246554
78, 63951.8, 45085.6, 4376, 232177
79, 79720.5, 54375.5, 5632, 250746
80, 69948.9, 49060.1, 3663, 227337
81, 77467.5, 52664.4, 5489, 279787
82, 71090.3, 48279.6, 6390, 219675
83, 76159.4, 52474.3, 3783, 260383
84, 78611.6, 53564.2, 5367, 270076
85, 50800.3, 33722.8, 3235, 169078
86, 81651, 54576.1, 5530, 272237
87, 50589.8, 35494.5, 4083, 190727
88, 73636.8, 50769.9, 4937, 252406
89, 66512.4, 43988.2, 4228, 213052
90, 68992.3, 47706.7, 4426, 217163
91, 77786.7, 53294.7, 5521, 261405
92, 72164.5, 50622, 5693, 248224
93, 69792, 48855.2, 4447, 242520
94, 76190.3, 52430.8, 6368, 246596
95, 67272.8, 46574.9, 5085, 231937
96, 66120, 45146.7, 4052, 205776
97, 74444, 51464.7, 5072, 234546
