point, mean, stddev, min, max
0, 1432.65, 939.024, 193, 4121
1, 2091.37, 1395.37, 309, 6216
2, 1013.22, 718.845, 113, 3467
3, 1502.73, 1010.78, 209, 4426
4, 2015.55, 1272.17, 344, 5714
5, 1931.56, 1257.01, 209, 5885
6, 718.34, 513.827, 70, 2804
7, 1410.35, 961.768, 199, 4509
8, 1853.52, 1242.72, 283, 5448
9, 1300.79, 930.901, 81, 4536
10, 2014.67, 1311.75, 323, 6642
11, 1936.76, 1254.56, 304, 6162
12, 1909.77, 1272.04, 269, 5706
13, 1712.31, 1114.49, 246, 5189
14, 1641.1, 1139.83, 203, 5421
15, 1391.97, 966.341, 161, 4889
16, 1532.32, 1116.57, 246, 5268
17, 2235.07, 1422.13, 349, 6383
18, 1708.46, 1143.58, 302, 4757
19, 1889.64, 1259.77, 300, 6060
20, 1178.98, 766.92, 181, 3826
21, 2031.51, 1356.38, 290, 6543
22, 1418.58, 1016.44, 183, 4846
23, 1814.01, 1237.96, 272, 6094
24, 2181.4, 1422.1, 274, 6106
25, 1877.03, 1232.4, 246, 5611
26, 1657.07, 1116.35, 302, 5265
27, 1501.31, 1088.91, 200, 5606
28, 2156.44, 1396.97, 319, 6594
29, 1795.38, 1149.88, 306, 4711
30, 1989.95, 1332.33, 281, 6090
31, 1983.24, 1306.45, 235, 5586
32, 1960.45, 1285.91, 285, 5293
33, 1712.36, 1093.24, 257, 4938
34, 2020.32, 1327.95, 199, 5665
35, 1228.86, 970.211, 136, 4445
36, 1808.22, 1179.24, 214, 5100
37, 1500.96, 1025.45, 140, 4715
38, 1803.09, 1190.82, 192, 5323
39, 1053.63, 799.418, 132, 3616
40, 2178.81, 1405.21, 361, 6559
41, 1744.18, 1188.87, 153, 4994
42, 2157.93, 1367.64, 370, 6712
43, 1552.88, 1055.65, 256, 4446
44, 1683.65, 1142.57, 248, 5501
45, 1560.44, 1107.58, 256, 5507
46, 1731.69, 1187.75, 209, 4709
47, 1828.66, 1191.91, 283, 6282
48, 1775.98, 1200.93, 272, 5142
49, 1818.56, 1273.88, 272, 6070
50, 1124.55, 786.881, 155, 3720
51, 1321.9, 907.948, 210, 3817
52, 2033.01, 1366.39, 263, 6334
53, 1306.15, 964.681, 136, 4418
54, 1945.68, 1276.3, 317, 5974
55, 1847.57, 1213.67, 288, 5728
56, 1896.77, 1292.49, 321, 6209
57, 1894.59, 1296.49, 213, 5876
58, 2272.56, 1447.46, 389, 6606
59, 1636.38, 1186.48, 238, 5370
60, 1962.89, 1323.22, 271, 6622
61, 1679.07, 1155.87, 227, 5009
62, 1562.99, 1060.6, 243, 4477
63, 1357.19, 981.869, 240, 4815
64, 1954.45, 1335.46, 293, 6107
65, 1223.98, 910.862, 170, 4584
66, 865.67, 640.178, 90, 2959
67, 2108.43, 1391.15, 282, 6441
68, 1555.04, 1134.3, 218, 5843
69, 1438.16, 1046.46, 201, 4651
70, 2057.55, 1343.91, 200, 6450
71, 2077.67, 1354.83, 356, 6588
72, 1334.9, 899.422, 168, 4234
73, 2100.05, 1363.67, 383, 6650
74, 1934.99, 1273.08, 269, 5893
75, 2016.31, 1312.92, 321, 6114
76, 1422.28, 1000.15, 207, 4530
77, 2073.86, 1420.89, 289, 6474
78, 1970.22, 1296.8, 265, 5609
79, 2084.56, 1357.78, 374, 6504
80, 1785.58, 1201.4, 209, 4954
81, 2269.08, 1439.23, 379, 6831
82, 1981.16, 1314.33, 261, 5561
83, 1828.73, 1277.75, 202, 6441
84, 1629.27, 1100.32, 198, 4936
85, 1774.1, 1238.05, 225, 6272
86, 2149.76, 1378.02, 343, 6147
87, 919.56, 663.486, 101, 3313
88, 2133.46, 1392.01, 357, 6456
89, 2044.07, 1270.79, 337, 6047
90, 1927.87, 1345.84, 215, 5973
91, 1856.32, 1274.69, 244, 5702
92, 1734.95, 1194.58, 255, 5361
93, 1503.29, 988.403, 230, 4546
94, 1777.15, 1243.16, 224, 5563
95, 2024.71, 1338.37, 241, 5466
96, 1677.2, 1192.65, 203, 5865
97, 1681.25, 1164.8, 194, 5341
98, 1389.22, 942.738, 199, 5059
99, 1771.74, 1199.77, 217, 5258
100, 1705.07, 1169.11, 230, 5306
101, 1893.61, 1228.54, 235, 5654
102, 1419.42, 1002.19, 143, 4053
103, 1865.9, 1181.87, 263, 5574
104, 1507.93, 1048.4, 177, 4462
105, 1871.06, 1271.09, 214, 6034
106, 1547.69, 1084.59, 235, 4602
107, 1916.32, 1253.48, 244, 5140
108, 1757.28, 1122.25, 302, 5257
109, 1434.55, 987.036, 227, 5162
110, 1735.39, 1197.44, 250, 5071
111, 1927.98, 1285.09, 274, 6493
112, 1968.69, 1338.02, 292, 6865
113, 2016.65, 1377.77, 279, 6605
114, 1726.94, 1129.52, 236, 4821
115, 2213.01, 1428.12, 379, 6608
116, 1094.55, 795.736, 87, 3459
117, 1484.41, 1035.36, 164, 4166
118, 1555.16, 1101.16, 195, 4475
119, 1646.47, 1106.44, 208, 4877
120, 1966.48, 1305.41, 298, 6223
121, 1747.04, 1229.51, 201, 5572
122, 1750.77, 1161.46, 313, 5292
123, 1201.89, 945.584, 75, 3699
124, 1456.42, 1027.76, 205, 4455
125, 1767.04, 1156.99, 252, 5122
126, 1899.6, 1273.61, 224, 6184
127, 1724.73, 1193.18, 218, 5716
128, 1664.23, 1073.05, 271, 4391
129, 1481.08, 1076.43, 227, 5855
130, 2075.39, 1358.29, 319, 6585
131, 1342.71, 962.626, 97, 5121
132, 1734.08, 1157.17, 219, 5142
133, 1722.85, 1208.1, 251, 5771
134, 1898.29, 1258.04, 237, 5839
135, 1289.16, 877.812, 148, 3968
136, 1924.13, 1324.54, 329, 6271
137, 1603.02, 1182.26, 142, 5063
138, 1732.61, 1144.52, 311, 4985
139, 1621.27, 1076.24, 220, 4396
140, 1734.53, 1189.3, 252, 5384
141, 1484.09, 994.822, 141, 4470
142, 1021.54, 708.405, 163, 3965
143, 1318.08, 912.104, 144, 3712
144, 2018.97, 1390.35, 232, 6868
145, 1771.65, 1279.1, 283, 6415
146, 1836.12, 1238.33, 163, 6004
147, 2041.41, 1334.5, 297, 6215
148, 1918.3, 1315.35, 321, 6320
149, 1946.01, 1288.33, 234, 6041
150, 1754.45, 1153.72, 251, 5074
151, 1915.34, 1314.18, 264, 6015
152, 1839.84, 1262.71, 150, 5474
153, 1652.92, 1101.29, 145, 4939
154, 1928.95, 1257.64, 314, 6287
155, 1535.58, 1086.36, 146, 4952
156, 1695.78, 1214.53, 193, 6064
157, 1989.27, 1260.52, 291, 6017
158, 1750.67, 1180.13, 247, 5021
159, 2141.66, 1384.24, 197, 6164
160, 1479.52, 997.508, 210, 4267
161, 1804.18, 1172.1, 241, 5018
162, 1738.31, 1153.09, 216, 5519
163, 1951.33, 1257.41, 335, 5132
164, 1679.07, 1156.13, 178, 4888
165, 1906.75, 1297.74, 231, 5971
166, 1604.5, 1083.27, 257, 5296
167, 1966.71, 1300.47, 308, 5649
168, 1380.38, 920.473, 163, 3632
169, 1002.2, 728.391, 117, 3657
170, 1847.89, 1296.01, 220, 5903
