point, mean, stddev, min, max
0, 4978.28, 6914.75, 16, 25769
1, 4283.67, 5968.11, 18, 23149
2, 4056.96, 5746.81, 13, 21289
3, 4299.8, 5988.12, 11, 23891
4, 4603.15, 6614.12, 10, 29847
5, 4329.87, 6037.2, 15, 26316
6, 4313.28, 5832.68, 18, 22964
7, 12765.6, 16987.9, 42, 65520
8, 5401.04, 7815.17, 25, 44876
9, 5742.89, 8825.64, 26, 44343
10, 5187.7, 7019.57, 24, 33572
11, 5438.99, 7897.5, 21, 43270
12, 7758.65, 10581.6, 13, 44620
13, 5404.92, 7211.86, 18, 27114
14, 5275.48, 7046.93, 26, 31568
15, 5487.4, 7550.97, 21, 28307
16, 5179.17, 7324.98, 23, 37617
17, 7861.76, 10818, 19, 47568
18, 5067.75, 6675.03, 19, 27064
19, 5249.13, 7181.59, 22, 34261
20, 5371.98, 7682.94, 13, 40869
21, 4648.35, 6002.87, 10, 22569
22, 12536.3, 16554, 37, 66000
23, 5255.52, 7444.76, 27, 36599
24, 5266.38, 7509.34, 18, 40023
25, 5205.52, 7244.04, 8, 35476
26, 5202.67, 6934.19, 10, 27715
27, 5205.73, 7039.42, 21, 32907
28, 5258.88, 7079.45, 14, 31603
29, 5428.52, 7869.23, 18, 48396
30, 7642.16, 10767.3, 22, 48383
31, 5211.02, 7369.66, 14, 37454
32, 7427.79, 10545.1, 20, 44279
33, 5337.36, 7590.96, 22, 31924
34, 5175.98, 7216.2, 31, 32812
35, 4833.67, 6345.49, 25, 23240
36, 4707.74, 5974, 12, 21068
37, 13371.8, 18059.3, 62, 63017
38, 5611.13, 7908.76, 31, 39250
39, 4985.43, 6750.25, 14, 28456
40, 5546.94, 8211.47, 18, 53162
41, 5053.12, 6702.04, 19, 24999
42, 7598.26, 10738.3, 13, 53168
43, 5180.83, 6790.3, 26, 31811
44, 5219.9, 7350.76, 25, 29700
45, 5205.08, 7404.73, 19, 44675
46, 5167.61, 6829.13, 18, 28924
47, 7864.38, 11128.7, 26, 45248
48, 5099.13, 6616.9, 19, 26130
49, 5509.44, 8198.57, 19, 54224
50, 5602.74, 8687.77, 27, 61887
51, 5090.98, 6938, 14, 27034
52, 12399.7, 16723.8, 58, 63145
53, 5425.59, 7536.43, 19, 37756
54, 5520.61, 7769, 17, 29371
55, 5384.21, 7852.26, 21, 40806
56, 5638.31, 8405.66, 10, 44659
57, 8086.71, 12658.9, 17, 54973
58, 5242.34, 7449.55, 21, 31597
59, 4929.4, 6770.79, 13, 31648
60, 5323.14, 7014.92, 20, 23926
61, 5460.78, 7292.54, 23, 31939
62, 7434.66, 10143.9, 24, 50552
63, 5703.94, 7894.17, 15, 29667
64, 5318.13, 7391.91, 19, 33421
65, 5634.7, 7983.87, 9, 34951
66, 5449.44, 7654.07, 22, 40526
67, 13320.9, 17756.3, 34, 69378
68, 5034.04, 6896.86, 14, 27537
69, 5172.91, 6767.25, 23, 26776
70, 5318.36, 7627.52, 12, 39057
71, 5407.09, 7283.36, 20, 29338
72, 7812.07, 11880.1, 32, 59699
73, 5491.21, 7728.55, 23, 34231
74, 5358.68, 7278.56, 21, 30913
75, 5187.75, 6883.69, 23, 25293
76, 5233.06, 6850.54, 23, 25232
77, 7176.06, 10230, 26, 39510
78, 5227.67, 7271.07, 27, 29842
79, 5358.9, 7114.24, 11, 28886
80, 5128.18, 6873.51, 26, 24585
81, 5156.34, 6920.76, 20, 27197
82, 13260.1, 17749.7, 75, 64879
83, 5090.78, 6935.97, 12, 25541
84, 5158.59, 7219.95, 11, 28522
85, 5009.41, 6828.56, 20, 27643
86, 5408.87, 7810.32, 10, 32203
87, 7678.19, 10882.1, 29, 46527
88, 5261.33, 8178.91, 13, 50385
89, 5261.42, 7226.17, 25, 29405
90, 5175.44, 6981.76, 13, 34276
91, 5230.13, 7168.65, 27, 29551
92, 7763.05, 12027.7, 25, 63339
93, 5461.28, 7722.84, 7, 37128
94, 5212.43, 7556.31, 15, 44587
95, 5304.76, 7968.63, 22, 50105
96, 5474.81, 8374.79, 14, 55123
97, 12499.1, 16633, 21, 63613
98, 5208.64, 6967.75, 14, 23227
99, 5265.56, 7486.42, 22, 30863
100, 5052.61, 7027.94, 23, 33888
101, 5368.83, 7629.87, 21, 37416
102, 7500.79, 10439.3, 14, 49248
103, 5203.88, 7135.54, 17, 29406
104, 5171.37, 7162.71, 12, 30582
105, 5031.23, 6573.32, 17, 22388
106, 5145.15, 6682.81, 23, 23748
107, 8068.85, 11989.4, 22, 51421
108, 5162.92, 6977.22, 22, 29630
109, 5386.05, 7770.83, 22, 34770
110, 5224.1, 7186.15, 25, 29217
111, 5087.38, 6768.38, 19, 24173
112, 12511.2, 16539.4, 39, 56051
113, 5903.49, 8441.57, 15, 42338
114, 6219.92, 9788.04, 23, 49337
115, 5665.7, 8237.48, 25, 35691
116, 6108.01, 9698.31, 14, 55329
117, 7808.18, 10864.2, 26, 50650
118, 5135.28, 6655.97, 21, 22644
119, 5377.58, 7547.71, 15, 40221
120, 5554.93, 8499.26, 24, 47313
121, 6035.54, 9100.16, 17, 43771
122, 8071.26, 11332.5, 24, 44030
123, 5892.03, 8419.59, 21, 41866
124, 5582.8, 7897.62, 12, 38649
125, 5820.19, 8179.92, 12, 41061
126, 5527.67, 7997.3, 21, 39215
127, 12987.2, 17176.4, 50, 62549
128, 5200.23, 6965.69, 13, 24900
129, 5467.45, 7489.71, 15, 29689
130, 5407.58, 7474.33, 13, 30193
131, 5604.58, 7826.64, 20, 32829
132, 8443.52, 11572.3, 26, 45288
133, 5330.54, 7206.38, 10, 36202
134, 5327.03, 7203.65, 26, 29731
135, 5364.36, 7407.03, 17, 36418
136, 5136.29, 6987.84, 13, 28318
137, 7986.49, 11146.3, 14, 45086
138, 5344.77, 7339.39, 22, 33814
139, 5334.07, 7534.43, 11, 40288
140, 5873.4, 8576.81, 19, 40539
141, 5380.7, 7333.41, 17, 29957
142, 13036.7, 17472.7, 66, 61455
143, 5160.6, 6942.74, 18, 29354
144, 5243.66, 7600.44, 21, 42077
145, 5413.61, 8006.65, 20, 42027
146, 4913.05, 6641.7, 13, 25018
147, 8198.19, 12586.9, 16, 59321
148, 5577.64, 7881.18, 28, 34340
149, 5320.35, 7310.79, 23, 30991
150, 5453.27, 7284.7, 15, 26389
151, 5348.61, 8001.88, 18, 52502
152, 7320.33, 10551.6, 22, 48934
153, 5192.42, 7383.24, 10, 40322
154, 5406.9, 8005.49, 25, 48157
155, 5729.67, 8775.15, 21, 56178
156, 5239.64, 7103.58, 22, 29185
157, 12729.2, 17067.4, 60, 60881
158, 5399.22, 7873.25, 22, 46759
159, 5193.47, 7115.06, 25, 33270
160, 4924.93, 6375.13, 29, 26235
161, 5273.08, 7518.48, 28, 35316
162, 8157.42, 12359, 14, 64918
163, 5405.93, 7358.06, 9, 31564
164, 5480.11, 7272.54, 17, 25616
165, 5139.39, 6943.07, 21, 27710
166, 5565.7, 7944.35, 31, 34523
167, 7754.53, 10878.9, 15, 48288
168, 5280.86, 7608.71, 15, 38085
169, 5334.08, 7725.67, 5, 40276
170, 5021.51, 6916.46, 24, 29193
171, 5260.94, 7176.51, 18, 26794
172, 12960.9, 17303.9, 43, 67503
173, 5256.91, 7995.89, 13, 55085
174, 5616.61, 7914.59, 12, 36004
175, 5003.82, 6638.14, 11, 27666
176, 5662.16, 8505.8, 15, 50476
177, 8266.04, 12026.5, 42, 50786
178, 5357.99, 7730.53, 18, 38355
179, 5093.64, 7249.46, 10, 36569
180, 5486.89, 7416.81, 21, 28234
181, 5528.33, 8590.61, 23, 50402
182, 8181.52, 12640.1, 24, 66838
183, 5905.74, 9428.17, 27, 56676
184, 5387.33, 7592.6, 25, 34345
185, 5483.07, 7552.81, 19, 29790
186, 6100.18, 9922.19, 17, 58163
187, 13151.4, 17454.3, 34, 67123
188, 5371.33, 7681.61, 15, 35470
189, 5450.23, 7775.54, 10, 35168
190, 5244.23, 7254.86, 20, 30202
191, 5527.79, 8190.39, 24, 36913
192, 8529.95, 12501.3, 35, 48633
193, 5514.16, 7939.05, 9, 40363
194, 6091.73, 9634.85, 31, 53094
195, 5575.11, 8417, 30, 43381
196, 5605.44, 8355.18, 25, 41358
197, 8133.51, 11962.2, 25, 54252
198, 5407.65, 7550.53, 27, 36489
199, 5748.38, 9067.7, 20, 62339
200, 5281, 7126.22, 15, 29458
201, 5205.04, 7104.28, 27, 31819
202, 3810.23, 5316.16, 6, 20770
203, 3795.38, 5307.65, 15, 23470
204, 5267.88, 8097.75, 16, 57160
