point, mean, stddev, min, max
0, 603.75, 524.434, 33, 2790
1, 602.17, 522.538, 47, 2787
2, 632.83, 604.997, 45, 4344
3, 587.35, 522.176, 38, 2764
4, 616.72, 525.654, 44, 2811
5, 604.54, 523.383, 37, 2801
6, 616.62, 524.393, 50, 2815
7, 584.42, 518.286, 31, 2785
8, 618.97, 526.7, 39, 2828
9, 623.49, 527.055, 51, 2833
10, 593.64, 518.845, 29, 2794
11, 608.56, 525.749, 40, 2817
12, 603.92, 521.203, 38, 2763
13, 612.89, 525.178, 40, 2823
14, 608.38, 522.308, 45, 2820
15, 606.32, 525.325, 50, 2808
16, 625.81, 528.033, 43, 2842
17, 608.16, 522.795, 35, 2809
18, 599.75, 523.417, 38, 2815
19, 603.9, 523.061, 43, 2815
20, 613.94, 525.394, 41, 2826
21, 621.6, 529.644, 44, 2829
22, 602.42, 523.371, 41, 2786
23, 604.01, 523.724, 45, 2791
24, 619.24, 524.817, 40, 2817
25, 609.21, 523.285, 37, 2817
26, 614.52, 526.266, 40, 2796
27, 597.42, 519.929, 31, 2757
28, 615.43, 526.408, 35, 2805
29, 604.09, 524.607, 46, 2806
30, 615.84, 525.635, 38, 2823
31, 617.35, 527.732, 56, 2824
32, 603.88, 523.731, 33, 2798
33, 608.87, 522.57, 29, 2772
34, 615.33, 525.385, 53, 2775
35, 617.68, 526.187, 44, 2823
36, 602.47, 525.51, 36, 2820
37, 605.29, 525.294, 31, 2825
38, 610.08, 523.196, 39, 2786
39, 613.46, 527.093, 41, 2826
40, 615.02, 526.293, 48, 2826
41, 598.1, 523.845, 32, 2813
42, 620.35, 527.795, 42, 2837
43, 605.62, 524.688, 42, 2829
44, 597.96, 524.897, 35, 2799
45, 594.46, 521.231, 31, 2798
46, 637.1, 573.884, 40, 3766
47, 598.56, 522.751, 41, 2746
48, 624.14, 527.356, 40, 2851
49, 617.28, 526.034, 52, 2814
50, 625.55, 526.807, 45, 2817
51, 602.36, 525.139, 36, 2785
52, 613.15, 524.862, 39, 2793
53, 614.56, 525.782, 44, 2817
54, 613.21, 524.306, 41, 2805
55, 591.04, 520.908, 39, 2760
56, 620.94, 528.233, 38, 2852
57, 614.35, 526.688, 38, 2818
58, 608.76, 525.784, 37, 2822
59, 614.46, 525.241, 40, 2819
60, 617.6, 527.507, 40, 2814
61, 599.86, 522.774, 42, 2786
62, 613.29, 524.739, 38, 2808
63, 607.82, 525.921, 38, 2829
64, 595.17, 521.472, 25, 2765
65, 610.13, 521.589, 39, 2807
66, 602.77, 522.927, 47, 2796
67, 611.96, 526.809, 40, 2816
68, 596.3, 524.139, 39, 2797
69, 596.77, 524.883, 31, 2805
70, 617.03, 525.782, 45, 2806
71, 611.19, 526.437, 47, 2821
