point, mean, stddev, min, max
0, 140368, 186860, 136, 563097
1, 138258, 183735, 195, 555234
2, 76658.5, 102374, 119, 325285
3, 130892, 175206, 108, 530236
4, 134830, 180465, 170, 546731
5, 132040, 175956, 128, 529492
6, 142552, 188931, 210, 568942
7, 140192, 186112, 252, 554595
8, 135618, 180350, 194, 544307
9, 78138.1, 104535, 105, 342942
10, 71225.1, 94328, 120, 304878
11, 136701, 181668, 151, 538608
12, 136725, 182381, 151, 543037
13, 137428, 182947, 124, 552930
14, 137288, 182904, 148, 546405
15, 132445, 176827, 181, 535527
16, 141379, 187928, 212, 578968
17, 116027, 156799, 131, 472299
18, 63690.8, 85057.1, 114, 257208
19, 77770.9, 103926, 104, 332772
20, 132567, 176723, 123, 529875
21, 139878, 186102, 175, 579959
22, 140636, 187318, 182, 561229
23, 116880, 156668, 201, 473834
24, 138435, 183869, 223, 549684
25, 122576, 163596, 85, 519737
26, 142066, 188583, 193, 567057
27, 141557, 187927, 235, 555262
28, 132842, 176904, 175, 530796
29, 140366, 186655, 186, 556026
30, 141765, 187761, 169, 561646
31, 72849.1, 97843.9, 85, 326457
32, 140133, 186719, 143, 566141
33, 139942, 185769, 212, 557570
34, 139340, 185566, 176, 554258
35, 142897, 189395, 224, 566225
36, 144414, 191519, 227, 573426
37, 140978, 186927, 171, 557118
38, 142608, 189290, 222, 564959
39, 139140, 184986, 167, 553749
40, 138864, 184889, 207, 562619
41, 136640, 182435, 203, 554907
42, 144703, 191403, 232, 573692
43, 141296, 187592, 220, 562281
44, 54833.9, 71535, 76, 211505
45, 137203, 182880, 143, 554358
46, 139320, 184960, 213, 556622
47, 117114, 156080, 104, 477876
48, 140596, 186908, 216, 559440
49, 138797, 184864, 189, 554364
50, 123073, 164948, 175, 487357
51, 89921.2, 119058, 83, 366717
52, 113775, 151073, 158, 436670
53, 139361, 185269, 149, 556842
54, 139909, 185451, 208, 552519
55, 138380, 184983, 235, 557725
56, 134406, 179416, 209, 533084
57, 128623, 172593, 199, 528526
58, 141228, 187897, 211, 560208
59, 89071.2, 119883, 97, 382096
60, 122744, 164621, 123, 491606
61, 123968, 166460, 117, 507237
62, 143067, 189603, 208, 566335
63, 129480, 173478, 221, 532626
64, 140923, 187186, 253, 560817
65, 144309, 190718, 230, 566455
66, 139336, 185369, 208, 556506
67, 134997, 179654, 155, 541676
68, 105728, 142047, 128, 448566
69, 127185, 169071, 118, 513029
70, 142721, 189428, 205, 571230
71, 140602, 186595, 186, 563247
72, 137413, 182857, 194, 549489
73, 139101, 185400, 212, 557478
74, 115913, 155024, 72, 466393
75, 134093, 178804, 184, 540026
76, 119280, 160444, 117, 480390
