point, mean, stddev, min, max
0, 44798.6, 41494.4, 669, 186010
1, 40028.5, 35675.6, 1296, 133730
2, 39010.2, 34819.9, 661, 154881
3, 43028.5, 39963.3, 872, 160577
4, 39746.7, 36664.2, 1533, 168570
5, 38910.4, 35940.6, 1324, 150052
6, 40778.5, 36627.8, 1090, 165152
7, 40080.3, 38336.3, 754, 183875
8, 38120.1, 32892.5, 871, 126639
9, 37896.3, 33373.4, 880, 139134
10, 37548.5, 34116.9, 928, 144361
11, 37837.9, 34557.6, 1316, 145551
12, 39897.6, 37194.7, 1689, 162001
13, 37644.4, 33126.8, 1348, 132651
14, 38087.7, 35498.3, 1335, 192353
15, 39937.7, 36723.3, 1145, 156226
16, 39703, 37159, 1006, 170563
17, 37416.8, 33152.8, 610, 144037
18, 38620.8, 34877.4, 1186, 149546
19, 39933.2, 37931.3, 1610, 153836
20, 38666.4, 38143.2, 1056, 191405
21, 40392.8, 37011.5, 1248, 187421
22, 38892.9, 34617.4, 1718, 143329
23, 37633.4, 34885.6, 1041, 176567
24, 38709.4, 35269.2, 1153, 160654
25, 37633, 34746.2, 1699, 152386
26, 37745.4, 33872.8, 1233, 154282
27, 38250.1, 36010.5, 761, 146673
28, 40428, 36672.3, 586, 175212
29, 39801.3, 37956.6, 784, 163895
30, 38549.3, 34760.1, 252, 154409
31, 36531.8, 34403.5, 755, 158610
32, 39217.3, 34840.3, 812, 158704
33, 38439.2, 36117.3, 1315, 195157
34, 36973.1, 33105.4, 1255, 133791
35, 37694.4, 32515.3, 1890, 162188
36, 39538.7, 36384.4, 1040, 151605
37, 38801.2, 34235.6, 1567, 142217
38, 39507, 37709.8, 931, 186386
39, 39050.1, 36967.3, 1475, 174920
40, 39523.4, 37529, 1743, 163812
41, 38519, 37714, 1374, 195556
42, 40410.2, 38358.1, 1541, 196237
43, 38977.2, 35941.1, 1362, 166230
44, 37381.1, 34104.7, 2036, 159401
45, 40409.9, 36689.1, 1295, 145441
46, 39477.5, 35442, 888, 141517
47, 38138.8, 35307, 1665, 181168
48, 41121.2, 38847.9, 1419, 188016
49, 38639.6, 34332.9, 1470, 148408
50, 39156.4, 36281.5, 821, 159549
51, 41947.1, 40077.7, 791, 164116
52, 37735.2, 33709, 1293, 144918
53, 38918.2, 38017.7, 412, 166707
54, 38291.8, 35548.3, 435, 156951
55, 38320.6, 33105.7, 674, 137998
56, 39036.8, 35950.4, 1569, 158830
57, 39142.8, 35515, 844, 155955
58, 38541.6, 35129.4, 1504, 142140
59, 41839.4, 41041.3, 1341, 220536
60, 38942.5, 35807.6, 1242, 163102
61, 40325.4, 38013.4, 1179, 172395
62, 40368.1, 38101, 473, 195320
63, 40041.5, 39371.1, 1169, 219962
64, 39855.5, 37757.7, 415, 168485
65, 37956.7, 35332.4, 1360, 156622
66, 38996.7, 37267.1, 606, 176743
67, 41866.9, 41446.6, 713, 199113
68, 38776.4, 38256.6, 1310, 190709
69, 40414.8, 37709.4, 981, 152326
70, 37166.8, 34735.2, 682, 171269
71, 39047.3, 37177.4, 330, 144014
72, 39814.3, 39125.6, 1432, 168713
73, 39260.9, 38458.8, 1693, 177322
74, 39266.8, 37602.8, 1225, 179851
75, 38016.1, 33466.3, 629, 149299
76, 37749.5, 34427.7, 1181, 159280
77, 39853.1, 35931.9, 1013, 155495
78, 37395.5, 34280.7, 701, 150838
79, 40081.6, 39374.1, 931, 193346
80, 38695.3, 35901.2, 1735, 154373
81, 40347.8, 41406, 904, 212251
82, 40725.2, 39335.3, 140, 164187
83, 37894, 32894.3, 1430, 154936
84, 39744.2, 37812.2, 429, 172804
85, 39401.5, 37359.6, 798, 191551
86, 39242.3, 36675.7, 1252, 198614
87, 38595.4, 35132.9, 953, 144962
88, 39410.3, 36783.2, 1184, 157664
89, 40300.3, 37688.3, 1053, 185564
90, 38864.6, 36095.8, 1443, 169467
91, 39048.1, 36556.3, 1111, 170333
92, 39585.5, 36587.9, 844, 211236
93, 39015.1, 33890.2, 1075, 136564
94, 39841.3, 36971, 1635, 170225
95, 40609.6, 38410.7, 1685, 195444
96, 38396.6, 37644.1, 1392, 209050
97, 38763, 35374.8, 1052, 165438
98, 38277.4, 35845.6, 1641, 169060
99, 38877.4, 37479, 780, 165299
100, 40028.1, 38823.6, 1140, 181062
101, 40302.2, 38693.4, 1399, 190005
102, 39148.7, 35907.8, 696, 159919
103, 39806.4, 35934.1, 1307, 165755
104, 39059.9, 35926.6, 1604, 166012
105, 39592.3, 37104.9, 1274, 158184
106, 39941, 38679.1, 1317, 180905
107, 39384.3, 38387.6, 711, 150988
108, 39313.6, 36812.1, 580, 154830
109, 38174.2, 35786.7, 1185, 153993
110, 35747.9, 30048.8, 960, 132419
111, 39877.2, 39592.2, 1609, 206101
112, 38985.9, 36382.2, 1007, 177633
113, 40387, 36608.6, 1225, 158668
114, 38783.9, 34053.7, 1799, 150461
115, 40926.1, 40534, 1495, 166940
116, 37363.3, 35872.6, 1190, 165888
117, 40685.4, 39053.9, 847, 176538
118, 38496.2, 34084.9, 1241, 142443
119, 38745.5, 33750.8, 842, 147409
120, 38467.9, 34830.2, 781, 137371
121, 38931.3, 36701, 426, 175806
122, 39865.5, 39160.4, 1069, 199495
123, 41486, 40717.4, 911, 170632
124, 39161.3, 35435.5, 823, 179711
125, 39802.4, 39175.1, 623, 194263
126, 38195.1, 35590.1, 696, 183257
127, 42229.4, 41224.9, 1366, 221558
128, 37327.2, 33152.3, 800, 145778
129, 39549.1, 36924.2, 1292, 176691
130, 39310.5, 34977.6, 1582, 144198
131, 36662.5, 35134.9, 1390, 175985
132, 40401.2, 38580.1, 1006, 177967
133, 39351.7, 36236.9, 1483, 142791
134, 41730, 40081.6, 575, 198919
135, 38503.4, 36091.7, 553, 138211
136, 39959, 38106.2, 437, 197579
137, 37892.2, 35721.1, 497, 167100
138, 39772.8, 37517.1, 1235, 160515
139, 39182.7, 37132.3, 816, 162532
140, 38851.1, 36583.4, 721, 152351
141, 39724.3, 37729.3, 1518, 163508
142, 40109.8, 40289.6, 904, 219961
143, 36340.1, 30336.5, 1113, 112567
144, 41596.8, 40327.2, 1016, 219960
145, 38049.8, 34488.8, 1359, 129728
146, 41199.6, 39236.8, 1238, 168398
147, 43345.9, 43184.9, 595, 228336
148, 37647.4, 33964.9, 1289, 135809
149, 39400.2, 39295.8, 1297, 206505
150, 37615.2, 33929.6, 1144, 169636
151, 39664.1, 34646.6, 956, 121553
152, 39835.3, 37651.4, 519, 168910
153, 41482, 38190.2, 1406, 179396
154, 41148.1, 40419.6, 1201, 196152
155, 39812.2, 35413, 866, 136314
156, 39197.1, 35720.5, 1554, 193013
157, 39668.8, 35631.5, 1961, 173968
