point, mean, stddev, min, max
0, 89729, 91098.4, 4931, 289797
1, 53664.3, 54579.5, 1561, 207740
2, 94914.2, 95971, 5035, 306326
3, 88713.1, 89031.1, 4867, 287823
4, 70423.2, 72036.8, 4350, 230519
5, 83518.2, 83297.7, 4217, 273740
6, 85227.4, 87319.8, 3427, 272913
7, 60222.8, 63470.1, 2297, 242076
8, 87077.2, 89128.6, 4212, 278155
9, 77521.7, 78213.9, 3381, 252674
10, 91599.9, 91879.4, 4975, 287386
11, 82570.7, 83179.9, 5110, 245235
12, 96795.2, 96623.5, 4621, 291842
13, 74417.5, 74689.5, 4050, 268059
14, 88065.5, 87724.3, 5579, 263215
15, 97351.4, 97950.5, 3545, 307509
16, 78910.9, 78664, 3614, 243859
17, 95250, 95535.5, 5778, 307569
18, 61005.4, 60645.1, 3435, 203897
19, 85032.7, 85189, 3347, 259594
20, 87629.5, 88320.1, 4543, 283067
21, 93064.8, 93696.3, 3631, 290998
22, 71745.9, 74558.4, 4028, 263303
23, 90167.5, 91628.9, 4793, 285912
24, 85032, 85792.7, 4187, 265949
25, 86993.5, 88313.1, 4022, 273420
26, 60481.1, 61121.8, 2619, 215889
27, 70657.5, 72760.3, 3299, 243844
28, 44588.1, 44775.3, 3011, 173578
29, 100662, 100288, 5339, 301756
30, 90117.6, 89820.9, 4460, 267099
31, 87926.3, 88365.2, 4985, 278367
32, 86222.6, 87308, 4489, 271025
33, 94413.5, 95457.2, 5775, 288917
34, 85275.7, 85140.9, 3868, 259894
35, 87600.7, 88838.8, 3667, 280778
36, 66608.4, 68683.2, 2490, 238462
37, 79476.7, 81263.8, 3249, 245142
38, 88136.8, 87737.4, 4036, 291431
39, 93502.1, 93967.2, 3736, 295026
40, 80265.3, 82231, 3000, 292661
41, 90800.6, 90860, 5081, 292413
42, 85040.2, 86615.8, 3989, 261764
43, 74401.4, 76752.1, 2353, 244149
44, 81852.5, 83474.8, 3553, 284744
45, 87488.2, 88673.3, 3949, 282772
46, 94318.2, 95812.4, 4388, 298308
47, 93927.5, 93845.2, 4591, 290018
48, 62984.5, 63326.4, 2807, 237243
49, 69971.6, 71657.4, 3522, 236606
50, 92713.4, 93873.1, 5109, 294940
51, 88122.6, 88476, 4672, 283410
52, 80147.1, 80997.4, 4405, 264236
53, 72709.7, 73505.4, 3631, 237398
54, 87296.8, 87673.8, 4510, 269402
55, 90104.4, 91247.6, 4469, 289232
56, 81592.3, 81267.2, 4805, 270096
57, 92221.2, 93223.1, 4159, 294777
58, 45777, 46676.1, 1987, 183297
59, 92384.2, 92821.4, 4130, 272829
60, 88119.3, 88621.2, 4767, 276422
61, 86081.3, 86535.7, 3709, 269928
62, 87741, 89106.6, 3652, 270462
63, 100154, 100273, 5347, 296049
64, 88532.2, 89142.6, 5168, 271023
65, 94493.3, 94923.3, 4457, 300473
66, 95430.9, 95071.1, 5632, 291781
67, 98922.4, 98845.8, 4869, 323577
68, 40191.4, 42678.7, 2245, 182935
69, 83134.3, 83641.8, 4503, 256519
70, 75052.4, 74873.5, 2989, 245973
71, 97633.2, 97327.1, 5691, 287987
72, 73310.4, 73701.5, 3789, 239196
73, 97476, 97971.5, 3732, 304006
74, 98470.7, 97948.3, 4717, 304812
75, 94834.6, 94502.5, 4724, 289741
76, 78948.4, 80341.3, 3018, 260974
77, 86684, 87848.6, 4522, 267460
78, 82169.1, 83980.6, 4947, 262768
79, 82128.8, 82183.1, 4072, 275636
80, 73310.4, 73700, 4200, 266306
81, 91764.5, 91307.1, 4208, 270631
82, 98074.7, 98740, 5501, 294564
83, 99742.4, 99487.9, 4884, 297131
84, 67250.8, 67718.4, 3584, 217991
85, 85252.1, 86309, 4117, 281819
86, 75093.2, 75333.1, 4007, 249387
87, 98647.4, 97999.3, 5570, 300383
88, 80436.1, 82581.8, 4004, 273255
89, 77392.5, 79003.4, 3289, 250226
90, 91991.2, 91389.8, 4776, 289478
91, 87553.4, 87803.9, 4992, 269828
92, 84163.9, 84959.4, 4028, 264218
93, 92385.8, 92601.2, 3929, 283242
