point, mean, stddev, min, max
0, 4479.96, 3329.55, 347, 19358
1, 4202.3, 3158.07, 414, 17879
2, 3401.38, 2564.55, 351, 15746
3, 4636.98, 3441.14, 332, 19731
4, 4385.78, 3270.25, 361, 19074
5, 4903.07, 3571.94, 398, 21043
6, 3867.15, 2840.96, 303, 16838
7, 4449.07, 3332.23, 298, 20493
8, 4883.67, 3623.51, 406, 21272
9, 4578.99, 3344.77, 322, 18514
10, 4792.14, 3603.8, 381, 21339
11, 4461.93, 3260.32, 315, 18754
12, 4232.14, 3180.35, 253, 18644
13, 4237.34, 3184.51, 311, 18956
14, 4366.42, 3183.23, 370, 17920
15, 2919.96, 1984.08, 210, 11354
16, 5013.09, 3680.58, 295, 21616
17, 4485.35, 3314.92, 292, 19955
18, 4663.12, 3418.14, 385, 20460
19, 4908.7, 3593.09, 375, 21206
20, 4305.5, 3311.39, 215, 20207
21, 4413.82, 3291.18, 338, 18415
22, 4417.01, 3279.06, 365, 18592
23, 3514.32, 2590.74, 212, 15962
24, 4971.92, 3609.87, 378, 21118
25, 3882.91, 2962.85, 285, 17414
26, 4052.68, 3120.24, 285, 19188
27, 4419.43, 3214.23, 332, 17594
28, 4023.1, 2901, 306, 17044
29, 4408.4, 3287.45, 399, 19278
30, 4182.5, 3111.37, 343, 18578
31, 3618.23, 2788.2, 276, 16864
32, 4839.92, 3525.21, 321, 20790
33, 4907.64, 3622.39, 433, 21639
34, 4676.26, 3501.66, 383, 21139
35, 3864.42, 2824.1, 250, 15817
36, 4809.35, 3579.74, 373, 21085
37, 4785.68, 3591.63, 351, 21146
38, 4709.05, 3473.97, 411, 21073
39, 5166.84, 3764.79, 350, 22148
40, 4479.38, 3244.59, 330, 18918
41, 4277.35, 3091.43, 434, 17947
42, 4487.4, 3428.65, 262, 19908
43, 4830.58, 3536.76, 303, 20499
44, 4583.86, 3396.87, 385, 20582
45, 4693.95, 3520.92, 351, 20912
46, 3174.65, 2386.54, 337, 12109
47, 5409.37, 3930.88, 461, 22992
48, 4707.49, 3552.38, 371, 21573
49, 4732.59, 3513.61, 353, 20380
50, 4610.73, 3321.84, 356, 18330
51, 3493.06, 2603.86, 185, 14684
52, 4691.4, 3563.18, 343, 21836
53, 4365.4, 3295.52, 347, 19081
54, 5707.74, 4063.52, 389, 24025
55, 4964.91, 3666.62, 407, 21529
56, 4714.24, 3473.08, 384, 19702
57, 4801.05, 3557.91, 424, 20541
58, 3398.05, 2602.23, 237, 15167
59, 4667.92, 3456.11, 422, 21360
60, 3296.59, 2358.57, 363, 12750
61, 4751.71, 3536.27, 372, 20975
62, 4296.25, 3280.63, 274, 19319
63, 4980.6, 3631.65, 405, 21493
64, 5091.03, 3744.51, 399, 22400
65, 4827.46, 3593.16, 392, 21591
66, 3745.19, 2875.6, 275, 17211
