point, mean, stddev, min, max
0, 46579.1, 38046.7, 1000, 204201
1, 42910.9, 34478.9, 1024, 181602
2, 46095.6, 37905.5, 1050, 202384
3, 45750.8, 37568.1, 962, 199863
4, 45753.5, 37541.3, 765, 198849
5, 34668, 26773.7, 809, 126630
6, 45961.6, 37690.3, 819, 199695
7, 42675.6, 34150.5, 909, 182994
8, 46522.4, 38126.4, 963, 206303
9, 46239, 37894.3, 1001, 202023
10, 46448.6, 38032.9, 1099, 203309
11, 46544.9, 38073, 1050, 204858
12, 46041.6, 37813.9, 836, 202226
13, 46584.9, 38055.5, 1002, 204463
14, 46282.7, 37958.1, 1016, 204336
15, 46012.6, 37780.3, 1062, 202166
16, 46516.2, 38076.8, 1093, 204890
17, 46239, 37951.3, 1165, 203804
18, 46245.3, 37950, 963, 203305
19, 45914.6, 37675.9, 1113, 200584
20, 46197.7, 37830.8, 1124, 202051
21, 45894.5, 37659.8, 1014, 199830
22, 45497, 37436.3, 1050, 198536
23, 46016.5, 37675.8, 1090, 200869
24, 46134.1, 37811.9, 1038, 201692
25, 45960.3, 37775.6, 875, 201051
26, 45997.5, 37699.3, 986, 200946
27, 46472.1, 38147.4, 1111, 206949
28, 46215.6, 37927.2, 917, 203894
29, 45790.8, 37587.7, 1044, 199246
30, 45842.4, 37635.2, 1029, 201649
31, 46394.2, 38009.9, 1083, 205013
32, 46143.6, 37903, 937, 203301
33, 46593.9, 38184.8, 1094, 206528
34, 45974.4, 37805.4, 987, 202910
35, 46026.4, 37848.4, 1019, 202998
36, 46527.7, 38210.7, 1105, 206615
37, 41487.1, 33095.3, 1066, 171424
38, 46253.4, 37934, 1060, 203954
39, 46268.5, 37931.9, 973, 203918
40, 46600.8, 38179.3, 974, 206274
41, 46076.8, 37802, 724, 202580
42, 46245.5, 37928.6, 1035, 203514
43, 46186.3, 37893.2, 1073, 204333
44, 46140.9, 37930.9, 746, 203356
45, 46486.8, 38070.7, 1144, 205613
46, 46149.9, 37895.4, 980, 205481
47, 46598.2, 38175.4, 1268, 207644
48, 42715, 34234.9, 1038, 184764
49, 45924.1, 37719.4, 1077, 203010
50, 46350.3, 37967.8, 927, 203736
51, 46241.9, 37930.7, 937, 203876
52, 46662.7, 38172.1, 1040, 205977
53, 46694.8, 38335.7, 1166, 207997
54, 46717.5, 38292.6, 1027, 208461
55, 45413.6, 37294.7, 752, 196097
56, 46096.1, 37792.8, 843, 200951
57, 45865, 37715.8, 1000, 200387
58, 46221.1, 37943.4, 1143, 203534
59, 46596.4, 38114.3, 889, 204929
60, 46349.7, 37973.1, 989, 203342
61, 46491, 38053.8, 954, 204845
