point, mean, stddev, min, max
0, 205891, 156125, 110, 588113
1, 208358, 158525, 67, 593992
2, 203828, 155209, 76, 584267
3, 206544, 157387, 47, 586803
4, 188573, 142982, 47, 541820
5, 215389, 163126, 108, 614417
6, 195941, 148442, 70, 561211
7, 154983, 117371, 51, 436520
8, 215524, 163325, 88, 610463
9, 215360, 163611, 101, 610375
10, 218791, 165737, 81, 619688
11, 207166, 157963, 65, 588760
12, 131366, 99101.6, 62, 373174
13, 218171, 165434, 88, 622837
14, 206677, 157077, 89, 588776
15, 195910, 149077, 61, 555106
16, 211465, 160435, 75, 600209
17, 206743, 156949, 103, 589290
18, 132125, 99215.9, 55, 371062
19, 211850, 160926, 87, 600963
20, 218943, 166225, 71, 620586
21, 204458, 155667, 67, 579197
22, 199333, 151250, 75, 569918
23, 193963, 147158, 48, 549169
24, 206257, 156394, 91, 588712
25, 206834, 157397, 69, 587028
26, 214020, 162342, 86, 610993
27, 221499, 167634, 99, 628180
28, 201636, 152850, 102, 572801
29, 209755, 159411, 84, 600303
30, 198974, 151800, 85, 564528
31, 209979, 159110, 72, 597095
32, 207839, 157896, 104, 597170
33, 218410, 165520, 85, 620622
34, 208938, 158621, 70, 592363
35, 213130, 161752, 71, 608797
36, 200841, 152313, 89, 575569
37, 217290, 164864, 54, 619263
38, 175532, 132870, 68, 503575
39, 179419, 136540, 77, 511890
40, 176248, 133757, 66, 502966
41, 223850, 169398, 80, 637684
42, 214179, 162399, 71, 608929
43, 184343, 139604, 112, 528979
44, 189220, 144071, 77, 543162
45, 218239, 165356, 105, 619798
46, 135230, 102827, 60, 380835
47, 207149, 157843, 66, 592574
48, 206853, 157160, 72, 590880
49, 218128, 165492, 80, 619902
50, 216963, 164381, 111, 615390
51, 186181, 140650, 85, 527329
52, 208525, 158804, 100, 594569
53, 217526, 164884, 43, 617621
54, 198388, 151420, 64, 567024
55, 224887, 170415, 86, 638968
56, 219792, 166699, 94, 625164
57, 152321, 114999, 51, 441579
58, 220105, 166986, 96, 624033
59, 217752, 165273, 87, 619990
60, 171490, 130204, 87, 491180
61, 203251, 153818, 75, 577254
62, 215005, 163207, 53, 611230
63, 216735, 164483, 78, 619146
64, 209305, 159212, 56, 591936
65, 209562, 159196, 79, 597424
66, 194207, 146918, 66, 550396
67, 217158, 164719, 83, 616980
68, 224367, 169895, 71, 636464
69, 219296, 166081, 102, 621735
70, 198443, 151376, 73, 564943
71, 201697, 154024, 90, 573535
72, 217513, 164889, 79, 616974
73, 206971, 157505, 90, 591271
74, 214494, 162871, 91, 612643
75, 176994, 135126, 49, 506731
76, 214098, 162632, 105, 609906
77, 218413, 165404, 109, 623908
78, 210233, 159884, 91, 600038
79, 205617, 156032, 85, 582926
80, 207252, 157768, 93, 591186
81, 186536, 142613, 57, 535881
82, 186092, 142638, 61, 529821
83, 213917, 161918, 103, 608264
84, 214853, 163446, 78, 611121
85, 216867, 164372, 96, 616324
86, 217667, 165094, 77, 619348
87, 217480, 165212, 100, 617884
88, 180580, 135904, 90, 505572
89, 218001, 165266, 110, 619209
90, 211139, 160909, 92, 602568
91, 211458, 160452, 90, 599891
92, 209092, 158717, 107, 595494
93, 196514, 149656, 92, 559038
94, 218920, 165823, 83, 618791
95, 220517, 167437, 77, 627982
96, 176258, 133373, 58, 505433
97, 219446, 166329, 88, 628487
98, 229580, 173563, 111, 650130
99, 211633, 160567, 69, 600807
100, 205867, 155706, 72, 585174
101, 214824, 162542, 88, 608109
102, 213854, 162385, 97, 610440
103, 203070, 153831, 94, 577669
104, 216394, 164384, 87, 615797
105, 208756, 158978, 84, 594578
106, 225716, 170970, 95, 644291
107, 213420, 162470, 101, 608395
108, 214898, 163089, 78, 610286
109, 215198, 162987, 87, 609779
110, 178779, 135739, 64, 505281
111, 196673, 148820, 74, 560551
112, 219566, 166424, 113, 621183
113, 216375, 164009, 97, 612925
114, 213549, 162348, 81, 605114
115, 183265, 138859, 83, 519583
116, 216891, 164522, 81, 616018
117, 211304, 160421, 68, 602653
118, 209019, 159016, 83, 600986
119, 208416, 158421, 63, 596015
120, 220648, 167123, 72, 627587
121, 217727, 165176, 75, 619884
122, 214282, 162725, 85, 611501
123, 203559, 155142, 82, 588375
124, 206070, 156839, 90, 589810
125, 179526, 136716, 104, 507499
126, 208147, 158266, 75, 592335
127, 204489, 155636, 90, 582124
128, 210237, 160098, 110, 596296
129, 168035, 126479, 48, 487440
130, 215591, 163830, 79, 615322
131, 213810, 162440, 80, 610405
132, 216108, 164129, 86, 619045
133, 214041, 162326, 71, 608270
134, 214047, 162378, 84, 609382
135, 208267, 158070, 53, 593215
136, 186601, 141132, 78, 532398
137, 189384, 145143, 82, 543657
138, 212313, 160907, 109, 603996
139, 203380, 153997, 78, 579968
140, 210236, 160059, 56, 597425
141, 213760, 162379, 53, 606499
142, 183683, 138487, 67, 524176
143, 215421, 163357, 92, 615420
144, 190738, 144658, 65, 547105
145, 215069, 163260, 100, 616200
146, 217552, 164959, 53, 616170
147, 191917, 145837, 87, 553418
148, 202169, 153492, 89, 572346
149, 221359, 167781, 88, 633499
150, 206320, 156893, 78, 586063
151, 210477, 160502, 94, 597240
152, 201121, 153605, 102, 577258
153, 225302, 170489, 89, 638644
154, 190665, 144011, 79, 546122
155, 219515, 166350, 101, 626800
156, 215625, 163651, 111, 614004
157, 212892, 161867, 77, 605898
158, 194512, 146881, 87, 552135
159, 192933, 145658, 83, 550699
160, 214967, 163236, 55, 611658
161, 208293, 158025, 51, 590965
162, 195911, 148697, 106, 559180
163, 203889, 155205, 87, 584963
164, 216282, 164002, 95, 617290
165, 211101, 160382, 104, 601010
166, 195559, 148011, 71, 556976
167, 123704, 93887.4, 70, 356194
168, 213561, 162437, 89, 610682
169, 151184, 114119, 62, 428007
170, 215735, 163650, 87, 613515
171, 206152, 156568, 85, 583727
172, 217037, 164468, 110, 617908
173, 215847, 163973, 75, 611416
174, 205791, 156325, 85, 584598
175, 218524, 165733, 94, 623141
176, 213594, 161977, 80, 607612
177, 215428, 163253, 80, 610280
178, 220109, 166754, 75, 625041
179, 228846, 173161, 95, 648673
180, 213065, 161721, 95, 606589
181, 215062, 163210, 100, 613394
182, 212518, 161484, 86, 605320
183, 235026, 177789, 100, 665332
184, 220293, 166776, 94, 625473
185, 204658, 155827, 95, 583014
186, 204615, 155337, 89, 578005
187, 207159, 157356, 77, 592608
188, 210909, 160124, 68, 600739
189, 219814, 166366, 94, 623740
190, 216923, 164666, 77, 617941
191, 211588, 160586, 59, 602607
192, 163655, 124277, 65, 461080
193, 221041, 167232, 91, 628262
194, 214403, 162824, 65, 614812
195, 180559, 136084, 85, 516099
196, 189925, 143716, 60, 544323
197, 219544, 166195, 78, 620083
198, 217603, 164992, 73, 618773
199, 224229, 169864, 111, 639926
200, 198072, 151010, 69, 569385
201, 214264, 162699, 76, 609707
202, 227661, 172324, 91, 648492
203, 215461, 163618, 94, 612840
204, 187030, 143274, 51, 534728
205, 211247, 160401, 88, 597092
206, 217863, 165082, 106, 620627
207, 214898, 163315, 77, 614910
208, 213723, 162573, 73, 608923
209, 206492, 157147, 67, 586139
210, 223125, 168857, 69, 630651
211, 192127, 145533, 57, 545044
212, 212609, 161824, 78, 605743
213, 213142, 161946, 66, 608082
214, 221389, 167673, 85, 624782
215, 217718, 165072, 88, 619191
216, 224086, 169628, 66, 637245
217, 197530, 149391, 100, 570723
218, 220360, 166793, 82, 625657
219, 216426, 163780, 84, 612324
220, 176771, 133210, 53, 500650
221, 218271, 165582, 121, 622044
222, 201770, 153455, 82, 575766
223, 196848, 149299, 79, 562835
224, 224838, 170198, 89, 638172
225, 175828, 132163, 95, 495882
226, 198834, 151030, 80, 570576
227, 196650, 150385, 84, 563303
228, 219329, 166306, 93, 620810
229, 210259, 159756, 98, 600379
230, 221567, 167900, 59, 628998
231, 218442, 165659, 82, 621121
232, 205957, 156585, 75, 586524
233, 180213, 136410, 92, 515459
234, 215953, 163817, 76, 614781
235, 216260, 163998, 69, 615261
236, 191811, 145396, 59, 544105
237, 129831, 97048, 65, 374905
238, 184497, 139631, 66, 525968
239, 214711, 162897, 83, 608182
240, 168298, 126562, 60, 476173
241, 215550, 163493, 88, 611122
242, 216130, 163870, 117, 612465
243, 219070, 166135, 94, 621223
244, 221823, 168277, 106, 630872
245, 212406, 161013, 62, 600935
246, 204576, 155547, 77, 587012
247, 216445, 164299, 103, 614259
248, 188906, 143997, 62, 543211
249, 208938, 158617, 83, 595181
250, 205259, 156567, 61, 583574
251, 211809, 160834, 91, 598518
252, 216448, 164498, 95, 615564
253, 203732, 154787, 58, 582326
254, 220633, 166990, 84, 630566
255, 217899, 165270, 85, 616817
256, 205745, 157088, 67, 591324
257, 206575, 156997, 96, 587549
258, 211523, 160739, 79, 602511
259, 217570, 165182, 96, 618432
260, 202930, 154642, 107, 575045
261, 216954, 164527, 60, 614326
262, 184340, 140652, 98, 521564
263, 220456, 167105, 59, 628234
264, 192171, 146191, 68, 543200
265, 214902, 163226, 103, 614782
266, 228740, 173223, 100, 648734
267, 193941, 146294, 58, 552018
268, 212254, 160910, 47, 603178
269, 215943, 163843, 111, 613268
270, 197290, 150500, 66, 564034
271, 159396, 119867, 99, 449664
272, 196113, 148407, 108, 557595
273, 214791, 163113, 86, 610928
274, 212122, 161012, 70, 601153
275, 221703, 168072, 89, 632309
276, 198245, 150383, 39, 563948
277, 204402, 155493, 62, 581213
278, 180952, 135995, 37, 521333
279, 213340, 161435, 74, 601572
280, 205579, 155822, 101, 583264
281, 202759, 153854, 81, 579179
282, 218151, 165226, 70, 619577
283, 215695, 163440, 74, 613585
284, 198704, 150427, 76, 572325
285, 230153, 174067, 79, 651200
286, 203805, 155524, 80, 582056
287, 167576, 126108, 71, 488474
288, 209070, 158341, 104, 594422
289, 187271, 141721, 67, 523655
290, 212113, 161269, 84, 603061
291, 182373, 138434, 68, 521669
292, 209333, 158825, 58, 594167
293, 173156, 130760, 75, 499378
294, 217606, 164959, 57, 615820
295, 215366, 163090, 95, 610726
296, 220882, 167364, 121, 628650
297, 216066, 164083, 114, 612707
298, 213687, 162100, 92, 605906
299, 223408, 169485, 109, 634802
300, 179760, 135478, 74, 512980
301, 215427, 163345, 89, 614176
302, 194835, 148097, 91, 556574
303, 203465, 154831, 64, 581623
304, 211503, 160644, 66, 603052
305, 201196, 153587, 45, 573580
306, 214127, 162576, 79, 610288
307, 218135, 165340, 103, 620153
308, 214050, 162453, 56, 612277
309, 209777, 159433, 65, 599940
310, 215718, 163645, 80, 612768
311, 215839, 163734, 89, 614062
312, 203929, 154693, 91, 583358
313, 218800, 165880, 110, 622586
314, 207550, 157459, 70, 586171
315, 216107, 163992, 93, 613269
316, 155818, 117060, 89, 439434
317, 159107, 120032, 68, 455068
318, 192159, 146096, 61, 548655
319, 219800, 166662, 104, 624292
320, 189807, 144738, 46, 550829
321, 168606, 127279, 59, 476251
322, 198124, 150984, 62, 568817
323, 218172, 165700, 93, 621504
324, 226878, 171790, 86, 645607
325, 200568, 152201, 90, 571277
326, 178004, 134710, 69, 506313
327, 206282, 156719, 73, 586278
328, 211991, 160815, 75, 602288
329, 214504, 162901, 92, 613884
330, 210922, 160373, 82, 598223
