point, mean, stddev, min, max
0, 32.26, 56.7444, 1, 305
1, 30.92, 53.0797, 1, 282
2, 33.98, 57.3521, 1, 305
3, 34.81, 59.8498, 1, 308
4, 33.03, 56.9021, 1, 309
5, 32.07, 55.4313, 1, 291
6, 33.58, 56.701, 1, 292
7, 32.61, 56.1542, 1, 297
8, 31.38, 54.3109, 1, 290
9, 33.03, 56.6899, 1, 294
10, 30.9, 53.6314, 1, 291
11, 31.31, 54.3935, 1, 269
12, 30.98, 54.2194, 1, 290
13, 32.07, 55.4888, 1, 295
14, 31.74, 54.755, 1, 286
15, 31.41, 54.3827, 1, 299
16, 31.53, 55.0021, 1, 308
17, 31.7, 54.4668, 1, 280
18, 31.7, 54.5948, 1, 281
19, 31.69, 54.2396, 1, 278
20, 33.05, 56.2049, 1, 294
21, 32.71, 56.637, 1, 297
22, 32.09, 55.1253, 1, 298
23, 31.51, 55.1172, 1, 291
24, 31.62, 55.6226, 1, 305
25, 32.78, 55.5522, 1, 290
26, 32.65, 56.0393, 1, 302
27, 32.15, 56.2211, 1, 308
28, 32.21, 55.8409, 1, 298
29, 32.22, 55.9931, 1, 296
30, 33.1, 57.1833, 1, 297
31, 32.37, 55.1668, 1, 292
32, 32.05, 55.2234, 1, 293
33, 31.7, 54.3236, 1, 277
34, 31.93, 54.5744, 1, 289
35, 33.11, 56.9807, 1, 305
36, 31.52, 54.8781, 1, 290
37, 32.6, 56.3312, 1, 301
38, 32.53, 56.7041, 1, 299
39, 31.96, 55.6467, 1, 295
40, 32.11, 55.8098, 1, 294
41, 32.89, 55.968, 1, 293
42, 31.61, 54.7048, 1, 296
43, 31.69, 55.0536, 1, 289
44, 31.93, 55.191, 1, 290
45, 33.1, 55.8576, 1, 289
46, 32.01, 55.7997, 1, 289
47, 32.35, 54.7113, 1, 287
48, 32.66, 55.6276, 1, 291
49, 32.07, 55.1114, 1, 284
50, 32.03, 54.7115, 1, 289
51, 32.09, 54.7007, 1, 285
52, 31.98, 55.4576, 1, 290
53, 32.48, 55.4228, 1, 288
54, 33.19, 55.7289, 1, 299
55, 32.42, 55.559, 1, 289
56, 32.89, 56.2745, 1, 296
57, 32.37, 56.0556, 1, 300
58, 32.86, 56.5392, 1, 296
59, 32.53, 57.479, 1, 318
60, 32.84, 55.608, 1, 292
61, 32.49, 55.9488, 1, 294
62, 33.07, 56.1162, 1, 297
63, 32.79, 56.0167, 1, 291
64, 32.71, 56.0921, 1, 300
65, 32.6, 56.2697, 1, 296
66, 32.2, 55.3509, 1, 298
67, 32.14, 54.9181, 1, 284
68, 32.43, 55.6795, 1, 297
69, 32.09, 54.8157, 1, 283
70, 33.27, 57.0824, 1, 303
71, 32.43, 55.7477, 1, 290
72, 32.77, 56.517, 1, 309
73, 33.74, 57.7033, 1, 300
74, 32.88, 56.0629, 1, 296
75, 32.49, 55.4962, 1, 284
76, 32.34, 55.7041, 1, 303
77, 32.55, 56.2193, 1, 302
78, 32.66, 56.1137, 1, 290
79, 32.85, 56.0101, 1, 300
80, 32.97, 56.0734, 1, 295
81, 32.6, 55.6771, 1, 285
82, 32.77, 55.1759, 1, 287
83, 33.48, 56.4858, 1, 294
84, 32.55, 55.8567, 1, 299
85, 33.09, 56.9047, 1, 303
86, 32.88, 57.0114, 1, 316
87, 32.9, 56.2305, 1, 302
88, 32.83, 55.7007, 1, 293
89, 33.63, 56.449, 1, 304
90, 32.22, 55.8046, 1, 300
91, 32.47, 56.152, 1, 291
