point, mean, stddev, min, max
0, 1559.56, 1224.87, 94, 6436
1, 1427.55, 1068.14, 110, 5619
2, 1752.9, 1440.71, 133, 7184
3, 1852.86, 1417.13, 149, 7251
4, 1688.11, 1259.43, 174, 7512
5, 1661.59, 1291.22, 155, 6178
6, 1598.1, 1215.32, 93, 6596
7, 1488.25, 1078.99, 120, 5602
8, 1617.96, 1220.29, 149, 6778
9, 642.78, 527.809, 37, 2792
10, 1954.53, 1461.9, 143, 7502
11, 2136.52, 1557.85, 171, 7564
12, 1828.6, 1382.31, 103, 7786
13, 1926.32, 1388.79, 138, 6600
14, 1492.9, 1231.36, 122, 7365
15, 1536.76, 1281.98, 80, 6231
16, 1928.79, 1473.85, 101, 8030
17, 1631.96, 1171.56, 152, 6051
18, 1776.45, 1377.75, 94, 7222
19, 1700.41, 1344.69, 136, 7177
20, 1481.28, 1156.37, 104, 5055
21, 1214.72, 927.888, 106, 4040
22, 1395.25, 1143.19, 79, 5460
23, 2050.88, 1508.91, 178, 7830
24, 1332.13, 967.348, 119, 4992
25, 1574.07, 1281.33, 139, 6495
26, 1686.01, 1262.54, 92, 6526
27, 1738.59, 1313.9, 87, 7471
28, 1316.84, 992.853, 95, 5375
29, 1955.73, 1465.8, 147, 7383
30, 1669.46, 1190.87, 111, 6044
31, 1219.1, 1066.59, 68, 6250
32, 1745.6, 1249.17, 109, 6328
33, 1653.37, 1245.13, 137, 6094
34, 1735.75, 1323.15, 159, 7076
35, 1743.12, 1298.99, 100, 6453
36, 1752.04, 1310.77, 136, 7024
37, 1827.18, 1364.7, 127, 7371
38, 1118.64, 1001.63, 69, 6121
39, 1461.73, 1114.14, 117, 6962
40, 1766.26, 1394.19, 133, 7093
41, 1528.81, 1224.8, 107, 6686
42, 1764.15, 1386.76, 142, 6905
43, 1858.79, 1349.56, 129, 6310
44, 1801.96, 1285.66, 102, 7080
45, 879.5, 627.401, 43, 2689
46, 1913.77, 1374.89, 139, 6487
47, 1741.02, 1251.42, 173, 7098
48, 1842.44, 1335.28, 151, 7035
49, 1784.69, 1344.2, 124, 6760
50, 1714.14, 1282.7, 152, 7372
51, 1500, 1183.26, 113, 6897
52, 2136.84, 1577.68, 167, 7944
53, 1347.43, 1049.83, 91, 5859
54, 1879.13, 1386.7, 168, 7255
55, 1590.51, 1268.91, 169, 6547
56, 2012.33, 1459.68, 143, 7258
57, 1529.68, 1184.53, 79, 6990
58, 1859.6, 1440.5, 171, 7826
59, 1239.97, 927.178, 121, 4657
60, 1832.94, 1324.71, 120, 6367
61, 1882.8, 1408, 194, 6937
62, 1896.76, 1418.58, 149, 7468
63, 1517.7, 1184.95, 61, 6607
64, 1362.71, 1028.16, 65, 5180
65, 1626.44, 1241.18, 141, 5660
66, 1436.65, 1101.63, 108, 5816
67, 1909.34, 1401.91, 183, 6614
68, 1787.26, 1280.6, 162, 6088
69, 2079.49, 1489.28, 151, 7068
70, 2088.7, 1514.4, 177, 7434
71, 2088.06, 1529.19, 213, 7937
72, 1801.05, 1371.25, 122, 7117
73, 1878.74, 1397.68, 90, 7036
74, 1820.42, 1293.48, 91, 5813
75, 1548.96, 1127.85, 145, 5639
76, 1988.13, 1465.55, 144, 7629
77, 1680.39, 1284.99, 132, 7290
78, 1733.67, 1358.17, 124, 8051
79, 1714.19, 1350.77, 163, 7609
80, 1440.94, 1094.13, 98, 5107
81, 2086.26, 1531.84, 206, 7887
82, 1604.68, 1309.6, 78, 7065
83, 1317.87, 1008.91, 120, 5208
84, 1926.28, 1432.37, 150, 7516
85, 1830.75, 1324.35, 147, 6526
86, 1456.64, 1162.16, 68, 6115
87, 1782.47, 1349.99, 146, 6949
88, 1289.29, 1093.98, 117, 5874
89, 1859.33, 1421.33, 76, 7007
90, 1487.88, 1033.21, 123, 4895
91, 1486.39, 1210.02, 118, 6533
92, 1505.19, 1131.39, 115, 5698
93, 1989.35, 1439.92, 184, 7283
94, 2093.54, 1538.36, 174, 8067
95, 1498.53, 1203.41, 129, 6242
96, 1238.42, 958.739, 66, 4646
97, 746.29, 654.766, 25, 3613
98, 1870.22, 1414.07, 157, 7730
99, 2012.84, 1491.96, 145, 7453
100, 1031.27, 971.775, 78, 6696
101, 2144.28, 1563.77, 179, 7367
102, 1871.08, 1442.74, 129, 7445
103, 1583.96, 1300.15, 109, 6257
104, 1834.2, 1433.01, 152, 7774
105, 1930.34, 1471.82, 139, 7169
106, 2085.81, 1513.64, 174, 7525
107, 1937.09, 1434.84, 152, 7454
108, 1986.84, 1482.49, 137, 7874
109, 1839.1, 1432.66, 156, 7455
110, 1139.42, 922.168, 92, 5189
111, 1703.17, 1214.61, 133, 7023
112, 2277.89, 1635.56, 179, 8849
113, 1969.29, 1450.02, 116, 7211
114, 1056.78, 807.721, 95, 4172
115, 2188.74, 1588.05, 159, 8138
116, 1448.51, 1102.91, 102, 5779
117, 2160.46, 1550.86, 179, 7734
118, 1667.49, 1261.95, 110, 6342
119, 2374.19, 1645.06, 224, 8309
120, 1327.31, 1120.93, 118, 7176
121, 2141.52, 1542.9, 187, 8311
122, 2256.2, 1590.18, 186, 8391
123, 1534.99, 1297.57, 119, 6769
124, 1887.6, 1382.18, 112, 7274
125, 1774.84, 1351.63, 138, 6657
126, 1720.75, 1249.45, 91, 5935
127, 1889.94, 1414.19, 138, 6955
128, 2089.85, 1538.97, 196, 7556
129, 2004.82, 1466.22, 161, 7121
130, 1965.54, 1485.26, 163, 8084
131, 1473.62, 1149.9, 129, 6716
132, 1849.34, 1354.54, 145, 6625
133, 1828.47, 1349.57, 167, 6859
134, 1632.18, 1212.64, 138, 6513
135, 1897.59, 1409.17, 176, 7553
136, 2091.98, 1563.63, 142, 8697
137, 1791.82, 1376.12, 129, 6814
138, 2040.3, 1498.27, 111, 7577
139, 1248.51, 1025.7, 60, 4795
140, 1669.01, 1208.88, 136, 7146
141, 2093.38, 1576.12, 172, 8656
142, 2109.83, 1539, 173, 7350
143, 1681.66, 1256.5, 112, 6539
144, 1367.43, 1154.27, 70, 6289
145, 1836.68, 1448.59, 136, 7401
146, 1514.83, 1135.01, 112, 5151
147, 1265.22, 1078.44, 56, 6949
148, 2049.33, 1472.77, 216, 7462
149, 2212.61, 1601.72, 221, 7891
150, 1320.89, 1122.01, 91, 5617
151, 1292.74, 967.807, 113, 4343
152, 1897.13, 1366.83, 160, 6315
153, 1687.27, 1314.9, 109, 7098
154, 1920.42, 1395.86, 132, 7324
155, 2025.33, 1408.4, 173, 7094
156, 2199.65, 1594.87, 240, 7767
157, 1449.86, 1195.82, 114, 5629
158, 1742.28, 1300.94, 98, 6173
159, 2066.98, 1561.18, 187, 8263
160, 1160.97, 882.895, 66, 4258
161, 1499.7, 1101.72, 63, 4725
162, 1742.35, 1323.68, 159, 6854
163, 2189.92, 1559.12, 147, 8440
164, 1639.83, 1363.55, 105, 8172
165, 1667.38, 1286.2, 124, 7152
166, 1145.24, 977.683, 67, 6402
167, 2076.68, 1537.06, 127, 7603
168, 1808.15, 1394.3, 165, 7487
169, 1807.75, 1421.19, 91, 7595
170, 1861.17, 1412.38, 154, 7459
171, 1233.22, 947.339, 136, 4596
172, 1613, 1261.3, 112, 6808
173, 1613.17, 1132.19, 93, 5489
174, 1964.15, 1436.72, 141, 7190
175, 1990.88, 1535.73, 165, 8226
176, 1648.52, 1328.25, 105, 6954
177, 2256.03, 1608.48, 188, 8071
178, 2211, 1590.38, 224, 7816
179, 1948.36, 1469.63, 186, 7527
180, 2070.56, 1517.21, 159, 8030
181, 1733.4, 1358.77, 162, 7510
182, 1885.35, 1373.07, 114, 6381
183, 1553.68, 1187.18, 104, 5680
184, 2105.48, 1487.49, 143, 6959
185, 2070.94, 1508.44, 190, 7932
186, 1789.95, 1381.2, 119, 7358
187, 1547.58, 1347.5, 103, 7320
188, 1823.4, 1403.33, 120, 7419
189, 1738.57, 1274.56, 156, 6801
190, 1454.72, 1203.34, 111, 6600
191, 1963.97, 1534.15, 189, 7979
192, 1699.48, 1377.68, 137, 7374
193, 1768.03, 1398.08, 166, 7584
194, 1874.21, 1433.23, 144, 7128
195, 1908.3, 1407.93, 155, 6528
196, 2161.29, 1533.13, 177, 7599
197, 1560.48, 1257.9, 121, 7444
198, 1887.3, 1449.8, 154, 8131
199, 2046.42, 1499.75, 154, 8011
200, 2073.06, 1511.09, 156, 8473
201, 1077.36, 940.485, 50, 5492
202, 1847.29, 1477.23, 148, 8061
203, 1750.03, 1387.87, 181, 7131
204, 1573.12, 1226.97, 176, 6554
205, 2102.61, 1500.89, 186, 7897
206, 1525.88, 1314.77, 138, 7623
207, 1352.54, 1012.15, 141, 5141
208, 2004.03, 1462.65, 204, 7616
209, 1783.46, 1363.24, 154, 6188
210, 591.87, 449.882, 14, 2230
211, 1693.04, 1241.04, 103, 6644
212, 1263.49, 977.61, 113, 4497
213, 1796.51, 1260.05, 169, 5942
214, 1923.12, 1463.24, 143, 7940
215, 1814.92, 1391.82, 151, 7050
216, 1566.09, 1174.65, 150, 5536
217, 2056.76, 1473.39, 215, 7020
218, 1716.51, 1404.79, 95, 7856
219, 1848.74, 1404.78, 204, 7133
220, 1692.33, 1344.12, 133, 7758
221, 1628.32, 1264.61, 88, 6646
222, 2094.99, 1547.77, 149, 8064
223, 1278.17, 991.248, 74, 5629
224, 1791.97, 1395.6, 123, 7079
225, 1437.67, 1112.8, 88, 5838
226, 1759.85, 1371.87, 138, 7350
227, 2058.18, 1439.92, 107, 7334
228, 1701.97, 1364.45, 193, 7011
229, 1460.56, 1172.74, 106, 6188
230, 1989.33, 1461.21, 129, 7156
231, 1304.78, 1065.13, 95, 6505
232, 1880.61, 1487.64, 135, 7781
233, 2059.13, 1509.85, 167, 7400
234, 2024.43, 1529.96, 173, 8154
235, 1557.01, 1150.49, 110, 5738
236, 1609.92, 1186.85, 52, 5622
237, 1467.84, 1072.99, 130, 6182
238, 2157.74, 1526.92, 185, 7293
239, 1908.08, 1458.25, 154, 7615
240, 1624, 1368.94, 137, 7043
241, 1854.91, 1376.27, 177, 7202
242, 1672.97, 1201.31, 66, 5868
243, 1865.69, 1370.07, 127, 7088
244, 1765.52, 1284.42, 115, 6778
245, 2063.69, 1491.76, 179, 7356
246, 1604.42, 1269.73, 94, 6774
247, 1156.1, 897.806, 67, 4825
248, 2100.05, 1517.51, 154, 8127
249, 2181.08, 1559.29, 180, 7533
