point, mean, stddev, min, max
0, 484975, 466397, 3990, 2.48668e+06
1, 306668, 296567, 2780, 1.61106e+06
2, 980311, 948366, 6727, 5.15466e+06
3, 774651, 749235, 6237, 4.05984e+06
4, 371051, 360482, 3335, 2.06252e+06
5, 370986, 350161, 3126, 1.88312e+06
6, 813308, 786116, 5216, 4.26889e+06
7, 973792, 945241, 6573, 5.16173e+06
8, 1.16891e+06, 1.13025e+06, 8457, 6.11905e+06
9, 828676, 802845, 5480, 4.42712e+06
10, 280550, 270400, 2266, 1.485e+06
11, 253701, 244872, 1553, 1.33998e+06
12, 0, 0, 0, 1.17549e-38
13, 596636, 574732, 4830, 3.1349e+06
14, 294409, 282672, 1715, 1.53939e+06
15, 998462, 963042, 7196, 5.25749e+06
16, 591910, 566927, 4386, 3.13724e+06
17, 548760, 537818, 4068, 2.96141e+06
18, 713769, 687252, 5283, 3.74709e+06
19, 992333, 962836, 6277, 5.20628e+06
20, 566594, 547134, 4541, 3.03179e+06
21, 1.74975e+06, 1.69147e+06, 12079, 9.17687e+06
22, 467777, 451491, 4074, 2.44198e+06
23, 273965, 264707, 1740, 1.4274e+06
24, 645766, 621959, 4512, 3.37789e+06
25, 667104, 643343, 4446, 3.49369e+06
26, 792007, 761728, 6050, 4.10536e+06
27, 972197, 937172, 7537, 5.11319e+06
28, 741066, 711229, 5742, 3.82253e+06
29, 508709, 489356, 2792, 2.62519e+06
30, 256033, 246853, 1460, 1.36002e+06
31, 1301.07, 1392.88, 1, 9111
32, 1.05395e+06, 1.01768e+06, 7603, 5.51406e+06
33, 353551, 345632, 2030, 1.90688e+06
34, 497025, 480313, 3808, 2.62358e+06
35, 424785, 410025, 3389, 2.22101e+06
36, 558283, 535730, 3703, 2.90559e+06
37, 548483, 528608, 4493, 2.86278e+06
38, 607972, 584097, 4216, 3.16617e+06
39, 377344, 364658, 3073, 1.97034e+06
40, 685493, 660124, 4992, 3.57463e+06
41, 909658, 878048, 6099, 4.778e+06
42, 154977, 147959, 1433, 795307
43, 194038, 184882, 1687, 991274
44, 351464, 337449, 2562, 1.85462e+06
45, 432985, 420509, 3090, 2.32963e+06
46, 899846, 872367, 5588, 4.72996e+06
47, 826817, 802513, 6125, 4.36487e+06
48, 400521, 384430, 3109, 2.07825e+06
49, 753808, 729058, 5581, 3.94389e+06
