point, mean, stddev, min, max
0, 50233.7, 40411.7, 1456, 245718
1, 46422.5, 36431, 1311, 214693
2, 49619.3, 39870.5, 1436, 238157
3, 49430.9, 39795.1, 1604, 238078
4, 49333.6, 39604.6, 1611, 236660
5, 37534.2, 28489.9, 903, 150545
6, 49556.3, 39855.9, 1117, 237610
7, 46165.8, 36279.5, 1497, 211424
8, 50095.6, 40168.9, 1545, 242891
9, 49902.9, 40139.6, 1491, 241630
10, 50051.5, 40132.4, 1417, 241114
11, 50144, 40244.5, 1639, 243345
12, 49687.5, 40024.6, 1616, 241465
13, 50193.6, 40253.9, 1805, 243042
14, 49937.4, 40107.9, 1672, 241626
15, 49682, 39955.3, 1328, 239330
16, 50134.5, 40177.3, 1425, 242207
17, 49838.5, 40049.7, 1723, 240856
18, 49910.4, 39983.3, 1332, 238653
19, 49507, 39911.6, 1252, 239588
20, 49755.2, 39978.9, 1765, 239372
21, 49483.2, 39835, 1366, 238814
22, 48998.4, 39403.9, 1287, 233707
23, 49562.2, 39720.7, 1253, 236834
24, 49791.7, 39965.5, 1349, 240379
25, 49568.1, 39815.9, 1584, 239018
26, 49625.5, 39885.2, 1294, 238611
27, 50013.6, 40059.4, 1531, 240175
28, 49818.7, 40020.5, 1428, 239570
29, 49440.3, 39842.7, 1277, 239465
30, 49416.9, 39685.6, 1525, 237446
31, 50028.3, 40209.6, 1547, 243125
32, 49758.7, 39983.9, 1682, 240845
33, 50214.1, 40187.4, 1483, 241365
34, 49518.2, 39880.8, 1298, 238846
35, 49624.6, 39823.3, 1529, 238046
36, 50150.5, 40223.1, 1632, 242780
37, 45012.5, 35199.4, 1293, 203395
38, 49843.5, 39977.2, 1594, 239753
39, 49842.4, 39925.5, 1572, 239644
40, 50177.1, 40182.9, 1460, 242060
41, 49652.3, 39887.4, 1138, 238648
42, 49817.7, 39924.3, 1525, 238957
43, 49755.2, 39973.5, 1504, 240622
44, 49738.6, 40017.3, 1624, 240884
45, 50080.2, 40184.7, 1671, 242374
46, 49743.2, 39927.5, 1371, 238636
47, 50222.3, 40247.6, 1608, 242491
48, 46325.4, 36273.9, 1489, 213107
49, 49532.3, 39890.1, 1525, 237845
50, 49966.6, 40096.9, 1229, 240619
51, 49865.3, 40177.5, 1424, 241563
52, 50325.3, 40331.1, 1315, 244109
53, 50394.5, 40417.3, 1659, 244876
54, 50286.5, 40315, 1716, 244254
55, 48961.8, 39379.4, 1579, 233371
56, 49735.8, 39872.4, 1589, 238761
57, 49385.6, 39741.8, 1162, 236377
58, 49806, 40068.1, 1579, 240692
59, 50237.3, 40310.5, 1481, 244803
60, 49905.7, 40011.8, 1568, 240736
