point, mean, stddev, min, max
0, 1, 0, 1, 1
1, 1, 0, 1, 1
2, 1.07, 0.324191, 1, 3
3, 1.05, 0.259808, 1, 3
4, 1, 0, 1, 1
5, 1.22, 0.686732, 1, 5
6, 1.02, 0.198998, 1, 3
7, 1.01, 0.0994988, 1, 2
8, 1.08, 0.305941, 1, 3
9, 1.02, 0.198998, 1, 3
10, 1, 0, 1, 1
11, 1.01, 0.0994988, 1, 2
12, 1, 0, 1, 1
13, 1.01, 0.0994988, 1, 2
14, 1.12, 0.474974, 1, 4
15, 1, 0, 1, 1
16, 1, 0, 1, 1
17, 1.01, 0.0994988, 1, 2
18, 1, 0, 1, 1
19, 1, 0, 1, 1
20, 1.02, 0.198998, 1, 3
21, 1, 0, 1, 1
22, 1, 0, 1, 1
23, 1, 0, 1, 1
24, 1, 0, 1, 1
25, 1, 0, 1, 1
26, 1.05, 0.409267, 1, 5
27, 1, 0, 1, 1
28, 1, 0, 1, 1
29, 1, 0, 1, 1
30, 1.01, 0.0994988, 1, 2
31, 1, 0, 1, 1
32, 1, 0, 1, 1
33, 1.01, 0.0994987, 1, 2
34, 1, 0, 1, 1
35, 1, 0, 1, 1
36, 1.06, 0.44317, 1, 5
37, 1, 0, 1, 1
38, 1.13, 0.522589, 1, 5
39, 1, 0, 1, 1
40, 1, 0, 1, 1
41, 1, 0, 1, 1
42, 1, 0, 1, 1
43, 1.15, 0.497494, 1, 4
44, 1.2, 0.447214, 1, 3
45, 1, 0, 1, 1
46, 1.01, 0.0994988, 1, 2
47, 1.1, 0.458258, 1, 4
48, 1, 0, 1, 1
49, 1.01, 0.0994988, 1, 2
50, 1.02, 0.14, 1, 2
51, 1.18, 0.669029, 1, 6
52, 1, 0, 1, 1
53, 1, 0, 1, 1
54, 1, 0, 1, 1
55, 1, 0, 1, 1
56, 1, 0, 1, 1
57, 1.02, 0.198998, 1, 3
58, 1, 0, 1, 1
59, 1, 0, 1, 1
60, 1.05, 0.217945, 1, 2
61, 1.17, 0.375633, 1, 2
62, 1.02, 0.198998, 1, 3
63, 1.09, 0.471062, 1, 4
64, 1.13, 0.658103, 1, 6
65, 1, 0, 1, 1
66, 1.03, 0.170587, 1, 2
67, 1, 0, 1, 1
68, 1, 0, 1, 1
69, 1, 0, 1, 1
70, 1, 0, 1, 1
71, 1, 0, 1, 1
72, 1.03, 0.298496, 1, 4
73, 1.12, 0.604649, 1, 5
74, 1, 0, 1, 1
75, 1.06, 0.42, 1, 4
76, 2.14, 1.28078, 1, 6
77, 1.01, 0.0994988, 1, 2
78, 1, 0, 1, 1
79, 1, 0, 1, 1
80, 1, 0, 1, 1
81, 1.02, 0.198998, 1, 3
82, 1.02, 0.198998, 1, 3
83, 1.05, 0.259808, 1, 3
84, 1, 0, 1, 1
85, 1, 0, 1, 1
86, 1.02, 0.198998, 1, 3
87, 1.46, 1.43819, 1, 8
88, 1.01, 0.0994988, 1, 2
89, 1, 0, 1, 1
90, 1, 0, 1, 1
91, 1.11, 0.66174, 1, 6
92, 1, 0, 1, 1
93, 1.06, 0.42, 1, 5
94, 1.1, 0.538517, 1, 5
95, 1.04, 0.313688, 1, 4
96, 2.15, 1.24399, 1, 5
97, 1, 0, 1, 1
98, 1, 0, 1, 1
99, 1.05, 0.409268, 1, 5
100, 1, 0, 1, 1
101, 1, 0, 1, 1
102, 1, 0, 1, 1
103, 1.01, 0.0994988, 1, 2
104, 1.02, 0.198998, 1, 3
105, 1, 0, 1, 1
106, 1.71, 1.12512, 1, 5
107, 1.03, 0.298497, 1, 4
108, 1.22, 0.742698, 1, 6
109, 1.16, 0.643739, 1, 5
110, 1, 0, 1, 1
111, 1.01, 0.0994988, 1, 2
112, 1, 0, 1, 1
113, 1.01, 0.0994988, 1, 2
114, 1, 0, 1, 1
115, 1, 0, 1, 1
116, 1.56, 1.03267, 1, 5
