point, mean, stddev, min, max
0, 11409.6, 10188.9, 1133, 51540
1, 8574.11, 7975.58, 877, 42875
2, 13010.2, 11097.5, 1253, 59807
3, 10115.9, 8788.53, 903, 45234
4, 14984, 12355.5, 1641, 65084
5, 13607, 11575.2, 1147, 61659
6, 13239.8, 11308.2, 1432, 61173
7, 15338.3, 12544.6, 1673, 66611
8, 13650.5, 11580, 1440, 60502
9, 11245.9, 9363.64, 1093, 47453
10, 14560.2, 12111.7, 1700, 65244
11, 13907, 11738.6, 1160, 61129
12, 11889.7, 10188.6, 1079, 54561
13, 13195.3, 11220.2, 1513, 60312
14, 4642.13, 3792.01, 589, 19672
15, 14275.5, 11950.3, 1587, 63364
16, 14143.6, 11818.9, 1598, 60553
17, 10967.9, 9583.3, 1317, 53829
18, 6303.62, 5230.39, 583, 23760
19, 11321.4, 9743.29, 1135, 53483
20, 12116.2, 10447.6, 1488, 53168
21, 6172.68, 5150.32, 542, 27721
22, 15047.2, 12211.9, 1937, 62473
23, 12668.4, 10821.4, 1462, 53081
24, 11736.8, 10225.7, 1099, 51442
25, 13896.1, 11653, 1574, 61857
26, 12947, 11303.1, 1542, 60351
27, 5745.59, 5357.5, 561, 33155
28, 14917.3, 11971.2, 1940, 62575
29, 13198.5, 11606.6, 1363, 62790
30, 14336.8, 11875.5, 1623, 61318
31, 14620.9, 11984.4, 1829, 62461
32, 13626.8, 11621.1, 1498, 58432
33, 12179.8, 10443.7, 1009, 60429
34, 14299.2, 12039.6, 1698, 64951
35, 12600.1, 10979.2, 1171, 59161
36, 9134.56, 7864.33, 858, 42148
37, 13534.8, 11683.6, 1266, 61955
38, 5313.34, 4239.34, 528, 23915
39, 12254.8, 10658.2, 1321, 55235
40, 15125.5, 12420.2, 1741, 66125
41, 9241.22, 7773.6, 1076, 42518
42, 12154.1, 10528.7, 1196, 52335
43, 13874.9, 11517.8, 1465, 61619
44, 11494.4, 9611.25, 1204, 45392
45, 13870, 11666.2, 1381, 63021
46, 14869.1, 12327.5, 1674, 64018
47, 13827, 11756.7, 1553, 62393
48, 15195, 12288.1, 1932, 62926
49, 13982.8, 11529.9, 1915, 58896
50, 9779.87, 8659.45, 626, 41681
51, 12564, 11041.4, 1336, 59975
52, 11763.8, 9926.72, 1223, 52138
53, 15451, 12636.2, 1667, 65574
54, 13233.4, 11239.5, 1262, 59779
55, 12556.1, 10700, 1471, 55047
56, 13774.3, 11598.8, 1841, 61363
57, 12979.1, 11025.7, 1786, 53052
58, 12623.2, 10773.4, 1403, 58292
59, 11597.2, 10043.5, 1352, 52811
60, 15125.1, 12181.3, 1789, 62628
61, 14996.6, 12343.2, 1920, 64528
62, 14142.1, 11983.1, 1825, 64499
63, 10111.5, 8972.32, 979, 45568
64, 16173.5, 13076, 2000, 69088
65, 14635.8, 11890.5, 1873, 62260
66, 15392.8, 12416.2, 1899, 65946
67, 14234.2, 11976.8, 1552, 63779
68, 14038, 11738.5, 1696, 61264
69, 9930.25, 8223.32, 1015, 43038
70, 12391.4, 10835.3, 941, 55759
71, 13349.9, 11146.3, 1480, 55997
72, 13821.7, 11797.7, 1565, 61938
73, 13275.6, 11541.4, 1580, 59768
74, 12927.8, 10915.7, 1395, 55575
75, 10162.5, 8440.23, 1058, 40456
76, 14537.4, 11920.5, 1642, 63944
77, 11506.8, 10226.4, 1074, 54431
78, 14219.2, 11576.1, 1773, 61059
79, 3970.38, 3274.23, 443, 16340
80, 12314.7, 10342.1, 1385, 50797
81, 8190.05, 7015.79, 768, 39482
82, 8271.23, 7232.84, 788, 39886
83, 13746.4, 11662.5, 1528, 62820
84, 14491.3, 12222, 1895, 66821
85, 13297, 11213.6, 1353, 60339
86, 10494, 9363.66, 1113, 47652
87, 13862, 11646.3, 1756, 59536
88, 14482.5, 12076.9, 2032, 63352
89, 13799.6, 11777, 1556, 63636
90, 15495.8, 12434, 2070, 65094
91, 13782.8, 11644.1, 1684, 59285
92, 14300, 11943.2, 1319, 60902
93, 13421.3, 11275.6, 1312, 55821
94, 12490, 10809.9, 1392, 55276
95, 10941.2, 9520.54, 1251, 47937
96, 13655.8, 11531.3, 1528, 58953
97, 12520.9, 10433.7, 1343, 57910
98, 11665.7, 10067.8, 1270, 52761
99, 15055.8, 12366.4, 2046, 67291
100, 13332.9, 11177.6, 1835, 59349
101, 4980.77, 4052.74, 631, 19722
102, 6542.95, 5561.11, 727, 26897
103, 13529.3, 11447.5, 1599, 58003
104, 12128.2, 10726.6, 1247, 59558
105, 12685.7, 10972.4, 1459, 60105
106, 9331.43, 7933.5, 696, 42723
107, 11364.6, 10180.5, 1025, 56272
108, 8607.94, 7531.51, 921, 40896
