point, mean, stddev, min, max
0, 68.8, 41.9209, 15, 251
1, 56.33, 34.3811, 10, 206
2, 83, 50.8283, 18, 279
3, 93.75, 56.3012, 17, 287
4, 72.77, 49.6034, 12, 279
5, 80.28, 51.7942, 15, 307
6, 101.54, 61.6225, 20, 337
7, 81.08, 49.905, 16, 272
8, 84.15, 51.7885, 17, 250
9, 78.86, 46.8722, 14, 279
10, 60.35, 41.0561, 14, 206
11, 88.42, 57.2369, 20, 310
12, 85.88, 51.9924, 17, 312
13, 68.64, 44.6149, 12, 257
14, 69.79, 45.7227, 9, 276
15, 86.37, 53.056, 18, 286
16, 50.74, 30.8362, 10, 161
17, 42.87, 29.3014, 2, 158
18, 68.4, 40.5512, 13, 186
19, 94.47, 58.1432, 23, 344
20, 74.55, 49.2106, 13, 278
21, 70.89, 41.6154, 12, 247
22, 94.22, 57.1322, 15, 317
23, 76.74, 47.6096, 15, 243
24, 78.24, 49.8985, 16, 260
25, 62.59, 43.3371, 7, 252
26, 87.01, 53.2861, 21, 298
27, 85.25, 53.2194, 16, 319
28, 75.45, 46.9422, 10, 237
29, 88.83, 54.6577, 21, 278
30, 75.9, 44.9719, 7, 222
31, 82.09, 52.5412, 9, 311
32, 97.64, 57.2751, 19, 320
33, 79.97, 50.5168, 6, 266
34, 91.83, 55.5676, 16, 296
35, 87.44, 51.0825, 18, 268
36, 99.01, 58.872, 26, 329
37, 73.95, 44.1532, 15, 216
38, 75.43, 47.5075, 10, 241
39, 97.9, 60.5312, 18, 326
40, 90.63, 54.37, 18, 320
41, 63.77, 42.8868, 11, 222
42, 84.74, 51.6069, 14, 276
43, 63.89, 44.5014, 11, 242
44, 61.67, 39.0807, 7, 210
45, 81.94, 48.1063, 12, 266
46, 87.4, 55.5458, 18, 358
47, 90.04, 54.9334, 21, 320
48, 62.73, 38.8198, 10, 199
49, 79.23, 49.9275, 16, 285
50, 83.3, 55.7169, 14, 283
51, 65.78, 46.2598, 9, 228
52, 71.47, 46.7948, 5, 251
53, 90.12, 61.2513, 20, 353
54, 99.04, 62.2331, 13, 363
55, 80.78, 50.5364, 12, 271
56, 93.46, 57.3837, 9, 325
57, 77.66, 50.8325, 15, 305
58, 55.76, 35.121, 4, 183
59, 103.31, 60.1004, 17, 300
60, 96.23, 58.3038, 20, 324
61, 95.74, 55.6372, 26, 311
62, 98.9, 58.1098, 22, 316
63, 106.18, 59.7053, 26, 321
64, 92.56, 57.425, 16, 325
65, 89.57, 56.1055, 20, 299
66, 102.14, 64.1288, 21, 379
67, 91.29, 55.9334, 26, 307
68, 71.37, 46.8608, 12, 236
69, 61.36, 37.4973, 13, 213
70, 102.12, 59.5357, 23, 325
71, 63.22, 43.0924, 9, 238
72, 90.78, 57.8973, 13, 322
73, 89.07, 55.1272, 16, 332
74, 92.16, 56.0403, 20, 307
75, 64.14, 40.5041, 9, 221
76, 71.04, 48.1948, 7, 241
77, 78.9, 51.2473, 17, 281
78, 75.44, 50.4772, 14, 273
79, 77.62, 47.0954, 13, 264
80, 92.59, 59.849, 14, 331
81, 66.61, 42.9234, 8, 251
82, 81.23, 47.1813, 18, 259
83, 72.47, 49.1556, 8, 268
84, 83.78, 54.5924, 4, 330
85, 65.25, 40.9759, 13, 249
86, 52.82, 38.3733, 5, 224
87, 83.99, 49.6714, 14, 267
88, 63.66, 43.3359, 12, 318
89, 66.68, 44.8647, 10, 266
90, 75.65, 52.3756, 14, 301
91, 90.6, 51.8926, 21, 278
92, 73.73, 43.9331, 12, 236
93, 95.2, 60.5052, 22, 333
94, 70.39, 41.4164, 9, 199
95, 69.94, 50.1533, 8, 305
96, 80.91, 51.5108, 13, 290
97, 108.04, 62.5165, 19, 367
98, 73.13, 42.6565, 19, 219
99, 75.09, 48.4093, 9, 257
100, 64.07, 39.596, 3, 202
101, 90.49, 53.4284, 13, 271
102, 78, 50.1745, 14, 250
103, 86.56, 53.0427, 16, 317
104, 82.87, 52.0726, 20, 294
105, 73.16, 44.6338, 12, 289
106, 77.28, 48.8295, 17, 278
107, 59.32, 37.1098, 4, 202
108, 102.05, 61.0471, 22, 336
109, 74.68, 47.247, 10, 238
110, 52.7, 34.337, 5, 176
111, 59.35, 39.5184, 5, 229
112, 77.16, 48.6069, 10, 255
113, 85.08, 55.5701, 3, 293
114, 95.1, 58.008, 23, 315
115, 81.78, 53.681, 8, 327
116, 85.81, 53.9729, 9, 288
117, 86.92, 55.4972, 16, 319
118, 91.73, 57.6043, 15, 326
119, 97.32, 58.1739, 18, 348
120, 72.67, 48.7428, 7, 272
121, 110.02, 66.693, 19, 379
122, 106.93, 66.0429, 19, 398
123, 85.03, 50.1588, 14, 280
124, 94.48, 58.5752, 15, 302
125, 80.52, 50.9061, 21, 268
126, 70.6, 47.837, 8, 246
127, 79.79, 49.8496, 18, 272
128, 106.16, 64.449, 21, 372
129, 81.43, 50.9013, 20, 302
130, 69.04, 43.6816, 11, 232
131, 100.79, 61.1693, 22, 354
132, 100.77, 60.2455, 27, 326
133, 93.24, 58.1966, 18, 304
134, 98.79, 61.2694, 19, 358
135, 113.13, 67.8286, 28, 420
136, 104.34, 61.9324, 24, 371
137, 100.02, 60.379, 17, 324
138, 83.15, 52.7055, 10, 257
139, 86.93, 55.1125, 10, 336
140, 52.25, 34.4768, 7, 194
141, 96.25, 57.955, 21, 323
142, 82.73, 50.5834, 17, 270
143, 95.91, 57.4994, 24, 331
144, 97.81, 57.4363, 17, 326
145, 115.4, 69.9504, 26, 384
146, 72.06, 45.1769, 14, 217
147, 89.66, 54.5077, 15, 304
148, 91.25, 57.1728, 13, 321
149, 74.49, 47.8591, 11, 269
150, 102.62, 58.8214, 18, 323
151, 68.08, 42.6958, 1, 271
152, 96.03, 57.256, 13, 319
153, 92.6, 58.1737, 16, 295
154, 80.45, 51.6043, 11, 262
155, 62.82, 40.0101, 10, 230
156, 75.92, 50.4515, 11, 270
157, 108.26, 63.7416, 23, 345
158, 78.61, 52.0277, 11, 300
159, 94.52, 53.8099, 23, 276
160, 88.1, 52.7059, 21, 284
161, 100.02, 59.0313, 17, 309
162, 83.64, 49.1448, 12, 244
163, 67.55, 47.9129, 9, 291
164, 72.56, 45.8976, 13, 251
165, 89.05, 54.896, 19, 311
166, 83.64, 53.8159, 15, 356
167, 102.95, 61.8059, 19, 352
168, 93.2, 56.2731, 11, 303
169, 76.36, 51.2458, 10, 254
170, 52.45, 32.16, 4, 151
171, 94.59, 58.81, 19, 307
172, 98.97, 60.3217, 22, 344
173, 92.87, 55.4438, 20, 293
174, 90.3, 55.3815, 11, 306
175, 61.35, 41.402, 6, 192
176, 61.66, 41.5175, 12, 247
177, 81.17, 50.3986, 13, 287
178, 100.43, 59.1558, 21, 335
179, 89.18, 55.0693, 22, 301
180, 97.05, 61.1345, 11, 360
181, 92.12, 56.0984, 19, 324
182, 80.66, 48.0175, 13, 260
183, 93.3, 57.9366, 21, 312
184, 93.97, 60.2031, 19, 333
185, 73.57, 50.2162, 10, 285
186, 87.81, 54.8209, 16, 251
187, 47.59, 33.3191, 3, 181
188, 62.94, 41.8719, 5, 227
189, 59.22, 37.4862, 16, 199
190, 78.4, 45.6614, 15, 266
191, 65.28, 44.1858, 9, 212
192, 95.16, 58.8234, 17, 317
193, 105.6, 60.8456, 23, 313
194, 93.65, 54.759, 18, 305
195, 67.72, 42.6554, 10, 199
196, 100.29, 61.0177, 19, 340
197, 77.33, 47.0404, 12, 257
198, 106.25, 66.6815, 19, 336
199, 85.5, 49.8204, 20, 275
