point, mean, stddev, min, max
0, 1, 0, 1, 1
1, 1, 0, 1, 1
2, 1, 0, 1, 1
3, 1, 0, 1, 1
4, 1, 0, 1, 1
5, 1, 0, 1, 1
6, 1, 0, 1, 1
7, 1, 0, 1, 1
8, 1, 0, 1, 1
9, 1, 0, 1, 1
10, 1, 0, 1, 1
11, 1, 0, 1, 1
12, 1, 0, 1, 1
13, 1, 0, 1, 1
14, 1.31, 1.01681, 1, 6
15, 1, 0, 1, 1
16, 1, 0, 1, 1
17, 1, 0, 1, 1
18, 1, 0, 1, 1
19, 1, 0, 1, 1
20, 1, 0, 1, 1
21, 1, 0, 1, 1
22, 1.37, 0.996545, 1, 6
23, 1, 0, 1, 1
24, 1, 0, 1, 1
25, 1, 0, 1, 1
26, 1.21, 0.637103, 1, 5
27, 1, 0, 1, 1
28, 1.21, 0.553082, 1, 4
29, 1.21, 0.553082, 1, 4
30, 19.23, 19.13, 1, 110
31, 1, 0, 1, 1
32, 1, 0, 1, 1
33, 1, 0, 1, 1
34, 1, 0, 1, 1
35, 1, 0, 1, 1
36, 1, 0, 1, 1
37, 1, 0, 1, 1
38, 1.35, 1.02347, 1, 6
39, 1, 0, 1, 1
40, 1, 0, 1, 1
41, 1, 0, 1, 1
42, 1.36, 1.02489, 1, 7
43, 1, 0, 1, 1
44, 1.1, 0.360555, 1, 3
45, 1.18, 0.739999, 1, 7
46, 19.86, 23.674, 1, 126
47, 1, 0, 1, 1
48, 1, 0, 1, 1
49, 1, 0, 1, 1
50, 1.28, 0.928224, 1, 6
51, 1, 0, 1, 1
52, 1.24, 0.736478, 1, 5
53, 1.24, 0.960417, 1, 9
54, 17.82, 17.4209, 1, 85
55, 1, 0, 1, 1
56, 1.21, 0.682569, 1, 5
57, 1.27, 0.746391, 1, 5
58, 16.98, 19.4561, 1, 97
59, 1.19, 0.627614, 1, 5
60, 19.43, 20.7688, 1, 122
61, 19.75, 18.3043, 1, 103
62, 53.89, 47.4156, 1, 246
63, 1, 0, 1, 1
64, 1, 0, 1, 1
65, 1, 0, 1, 1
66, 1, 0, 1, 1
67, 1, 0, 1, 1
68, 1, 0, 1, 1
69, 1, 0, 1, 1
70, 1.28, 0.970361, 1, 6
71, 1, 0, 1, 1
72, 1, 0, 1, 1
73, 1, 0, 1, 1
74, 1.16, 0.611883, 1, 6
75, 1, 0, 1, 1
76, 1.3, 1.05357, 1, 9
77, 1.4, 1.2, 1, 9
78, 18.69, 19.1357, 1, 91
79, 1, 0, 1, 1
80, 1, 0, 1, 1
81, 1, 0, 1, 1
82, 1.31, 1.06485, 1, 7
83, 1, 0, 1, 1
84, 1.58, 1.58858, 1, 9
85, 1.14, 0.663626, 1, 7
86, 20.58, 20.4647, 1, 102
87, 1, 0, 1, 1
88, 1.22, 0.672012, 1, 5
89, 1.21, 0.711267, 1, 5
90, 19.06, 19.3364, 1, 117
91, 1.2, 0.547723, 1, 4
92, 19.89, 21.6078, 1, 148
93, 20.3, 22.0093, 1, 108
94, 58.29, 55.6168, 1, 288
95, 1, 0, 1, 1
96, 1, 0, 1, 1
97, 1, 0, 1, 1
98, 1.18, 0.909726, 1, 8
99, 1, 0, 1, 1
100, 1.38, 1.07499, 1, 7
101, 1.38, 1.34744, 1, 11
102, 18.89, 20.1285, 1, 100
103, 1, 0, 1, 1
104, 1.21, 0.621209, 1, 4
105, 1.13, 0.594222, 1, 5
106, 19.97, 20.0222, 1, 116
107, 1.14, 0.583438, 1, 4
108, 18.88, 18.8204, 1, 111
109, 19.04, 20.8408, 1, 128
110, 57.46, 54.727, 1, 284
111, 1, 0, 1, 1
112, 1.17, 0.849176, 1, 9
113, 1.21, 0.682569, 1, 5
114, 19.34, 23.0144, 1, 106
115, 1.31, 1.15495, 1, 10
116, 20.52, 21.59, 1, 120
117, 19.86, 19.5372, 1, 97
118, 54.16, 46.4471, 1, 210
119, 1.24, 0.970773, 1, 8
120, 17.62, 15.5947, 1, 80
121, 19.3, 21.0696, 1, 104
122, 57.33, 56.411, 1, 346
123, 19.82, 18.8485, 1, 90
124, 58.91, 48.7967, 1, 224
125, 57.56, 48.9899, 1, 256
126, 15.5, 16.0925, 1, 91
127, 1, 0, 1, 1
128, 1, 0, 1, 1
129, 1, 0, 1, 1
130, 1, 0, 1, 1
131, 1, 0, 1, 1
132, 1, 0, 1, 1
133, 1, 0, 1, 1
134, 1.25, 0.876071, 1, 7
135, 1, 0, 1, 1
136, 1, 0, 1, 1
137, 1, 0, 1, 1
138, 1.4, 1.46969, 1, 10
139, 1, 0, 1, 1
140, 1.31, 1.34681, 1, 13
141, 1.29, 1.42334, 1, 13
142, 19.28, 18.8526, 1, 95
143, 1, 0, 1, 1
144, 1, 0, 1, 1
145, 1, 0, 1, 1
146, 1.41, 1.99547, 1, 19
147, 1, 0, 1, 1
148, 1.2, 0.692821, 1, 6
149, 1.31, 0.934826, 1, 7
150, 18.11, 18.2274, 1, 96
151, 1, 0, 1, 1
152, 1.23, 0.810617, 1, 6
153, 1.25, 0.876071, 1, 7
154, 20.42, 20.4231, 1, 100
155, 1.41, 1.14974, 1, 7
156, 19.55, 21.3304, 1, 113
157, 19.23, 17.1452, 1, 77
158, 61.18, 53.7651, 1, 239
159, 1, 0, 1, 1
160, 1, 0, 1, 1
161, 1, 0, 1, 1
162, 1.3, 1.33041, 1, 10
163, 1, 0, 1, 1
164, 1.37, 1.26218, 1, 9
165, 1.27, 0.798185, 1, 5
166, 19.31, 19.1074, 1, 99
167, 1, 0, 1, 1
168, 1.3, 1.1, 1, 8
169, 1.25, 0.753326, 1, 5
170, 20.44, 23.8081, 1, 126
171, 1.29, 1.14276, 1, 10
172, 19.12, 18.5074, 1, 91
173, 20.14, 19.3008, 1, 84
174, 57.44, 47.4205, 1, 222
175, 1, 0, 1, 1
176, 1.28, 1.67976, 1, 17
177, 1.29, 0.791138, 1, 6
178, 18.17, 18.4911, 1, 84
179, 1.43, 1.15978, 1, 7
180, 20.4, 19.9529, 1, 85
181, 18.91, 20.8231, 1, 106
182, 56.16, 49.1208, 1, 262
183, 1.32, 1.0284, 1, 8
184, 18.26, 20.6836, 1, 104
185, 21.88, 23.683, 1, 119
186, 57.94, 54.6461, 1, 301
187, 19.95, 20.8568, 1, 96
188, 58.31, 54.2047, 1, 311
189, 59.17, 51.8369, 1, 256
190, 19.2, 18.783, 1, 110
191, 1, 0, 1, 1
192, 1, 0, 1, 1
193, 1, 0, 1, 1
194, 1.27, 0.822861, 1, 5
195, 1, 0, 1, 1
196, 1.22, 0.855337, 1, 6
197, 1.58, 1.55035, 1, 11
198, 21.02, 20.2069, 1, 99
199, 1, 0, 1, 1
200, 1.45, 1.252, 1, 8
201, 1.37, 1.38315, 1, 13
202, 18.61, 19.8222, 1, 114
203, 1.27, 0.822861, 1, 6
204, 20.13, 22.0874, 1, 146
205, 20.08, 24.0111, 1, 148
206, 54, 47.7554, 1, 268
207, 1, 0, 1, 1
208, 1.33, 0.980357, 1, 7
209, 1.34, 1.01213, 1, 7
210, 17.97, 17.2247, 1, 91
211, 1.13, 0.364829, 1, 3
212, 20.97, 24.3801, 1, 132
213, 20.71, 20.5442, 1, 82
214, 58.94, 49.8479, 1, 207
215, 1.25, 0.804674, 1, 6
216, 20.09, 20.723, 1, 115
217, 19.46, 20.8185, 1, 108
218, 57.01, 56.5211, 1, 325
219, 18.94, 19.9253, 1, 100
220, 57.07, 56.4025, 1, 322
221, 57.44, 53.7214, 1, 279
222, 18.04, 17.408, 1, 103
223, 1, 0, 1, 1
224, 1.31, 1.08347, 1, 9
225, 1.29, 0.982802, 1, 8
226, 19.58, 20.7491, 1, 99
227, 1.39, 1.13044, 1, 7
228, 20.94, 22.2835, 1, 120
229, 19.56, 18.8326, 1, 85
230, 60.86, 55.9616, 1, 287
231, 1.09, 0.426497, 1, 4
232, 18.92, 18.8969, 1, 104
233, 18.18, 19.1219, 1, 87
234, 54.81, 46.8243, 1, 194
235, 20.37, 20.9388, 1, 105
236, 59.06, 58.0649, 1, 341
237, 58.55, 50.0305, 1, 249
238, 18.59, 17.9583, 1, 98
239, 1.25, 0.864581, 1, 8
240, 19.38, 20.8028, 1, 112
241, 20.25, 24.1207, 1, 164
242, 60.01, 56.7971, 1, 338
243, 21.35, 23.5051, 1, 109
244, 57.72, 47.7347, 1, 248
245, 55.41, 43.3613, 1, 227
246, 15.91, 14.6657, 1, 74
247, 20.91, 20.9705, 1, 90
248, 59.44, 52.6189, 1, 306
249, 59.34, 49.7134, 1, 238
250, 18.13, 18.5244, 1, 94
251, 61.83, 58.9846, 1, 354
252, 17.45, 15.2711, 1, 73
253, 17.83, 16.9564, 1, 84
254, 1.27, 0.719096, 1, 6
255, 1, 0, 1, 1
256, 1, 0, 1, 1
257, 1, 0, 1, 1
258, 1, 0, 1, 1
259, 1, 0, 1, 1
260, 1, 0, 1, 1
261, 1, 0, 1, 1
262, 1.35, 0.942072, 1, 6
263, 1, 0, 1, 1
264, 1, 0, 1, 1
265, 1, 0, 1, 1
266, 1.14, 0.44766, 1, 3
267, 1, 0, 1, 1
268, 1.4, 1.0583, 1, 8
269, 1.26, 0.86741, 1, 6
270, 18.9, 19.3812, 1, 97
271, 1, 0, 1, 1
272, 1, 0, 1, 1
273, 1, 0, 1, 1
274, 1.21, 0.72519, 1, 6
275, 1, 0, 1, 1
276, 1.18, 0.638435, 1, 5
277, 1.19, 0.70278, 1, 6
278, 19.8, 19.9615, 1, 93
279, 1, 0, 1, 1
280, 1.35, 0.931397, 1, 5
281, 1.2, 0.663325, 1, 6
282, 20.92, 22.5458, 1, 119
283, 1.32, 0.957915, 1, 7
284, 17.25, 15.3104, 1, 72
285, 19.72, 19.9133, 1, 105
286, 60.12, 55.1308, 1, 286
287, 1, 0, 1, 1
288, 1, 0, 1, 1
289, 1, 0, 1, 1
290, 1.13, 0.50309, 1, 5
291, 1, 0, 1, 1
292, 1.22, 0.686732, 1, 5
293, 1.38, 1.23919, 1, 9
294, 20.21, 20.9525, 1, 93
295, 1, 0, 1, 1
296, 1.21, 0.738851, 1, 6
297, 1.44, 1.35144, 1, 7
298, 17.73, 16.925, 1, 84
299, 1.45, 1.94101, 1, 18
300, 19.03, 21.7649, 1, 105
301, 19.96, 18.1422, 1, 88
302, 56.31, 50.8367, 3, 253
303, 1, 0, 1, 1
304, 1.26, 0.832105, 1, 7
305, 1.25, 0.963068, 1, 8
306, 18.92, 20.6226, 1, 135
307, 1.29, 0.919728, 1, 6
308, 19.08, 19.4287, 1, 91
309, 21.08, 27.277, 1, 193
310, 59.38, 53.9481, 1, 290
311, 1.26, 0.795236, 1, 6
312, 19.82, 17.8619, 1, 88
