point, mean, stddev, min, max
0, 1341.15, 828.686, 165, 3992
1, 1774.61, 1023.57, 210, 5140
2, 3602.01, 1749.73, 673, 8784
3, 12586.6, 3997.78, 3899, 23483
4, 9.71, 28.1256, 1, 219
5, 1193.38, 752.443, 140, 3760
6, 17940.4, 5892.84, 7832, 39886
7, 33485.7, 10672.5, 11092, 67740
8, 13160.8, 4014.61, 4250, 25722
9, 40.73, 87.232, 1, 734
10, 28727.9, 9453.88, 9881, 57073
11, 9410, 5089.09, 1918, 26864
12, 10187.2, 4210.38, 2674, 20092
13, 4238.66, 2345.44, 292, 12037
14, 13416.9, 5010.61, 3254, 33779
15, 2708.02, 1270.57, 357, 6870
16, 5661.05, 2468.71, 1036, 16699
17, 3109, 2520.21, 218, 17183
18, 25569.8, 8217.09, 9377, 51094
19, 552.73, 477.045, 30, 2953
20, 17641.8, 6420.2, 6110, 36710
21, 10610.8, 4095.34, 3870, 27741
22, 12115.1, 5773.32, 3272, 28785
23, 11661.5, 4083.11, 3881, 21916
24, 7865.85, 3534.2, 1794, 22821
25, 22188.5, 7418.04, 9384, 43046
26, 9.36, 22.4435, 1, 138
27, 185.02, 217.99, 4, 1257
28, 3641.58, 1777.05, 1012, 9746
29, 21383.3, 7166.97, 6841, 39237
30, 29408.2, 9850.26, 11816, 59981
31, 16790.5, 5609.05, 6287, 39593
32, 950.15, 776.092, 21, 4278
33, 516.08, 648.676, 1, 3451
34, 196, 280.055, 1, 2225
35, 44501.1, 13899.1, 16664, 83511
36, 7232.32, 3135.39, 1580, 18823
37, 7276.13, 3049.28, 1870, 16931
38, 5612.29, 2636.19, 1056, 13369
39, 3905.93, 2248.31, 656, 12326
40, 27714.5, 9058.72, 9333, 57669
41, 23964, 9656.84, 7545, 65123
42, 16325.1, 6820.96, 3871, 39425
43, 10837.2, 4146.64, 4366, 24860
44, 104.26, 175.986, 1, 1119
45, 2213.78, 1397.93, 241, 6312
46, 7433.33, 2723.61, 1971, 16086
47, 29140.2, 9857.6, 10605, 57944
