point, mean, stddev, min, max
0, 17.92, 18.8879, 1, 130
1, 1.01, 0.0994987, 1, 2
2, 1.07, 0.45288, 1, 5
3, 1.4, 1.24097, 1, 10
4, 1238.02, 637.303, 180, 3330
5, 484.57, 258.182, 78, 1360
6, 869.33, 451.572, 87, 2171
7, 161.58, 88.7954, 21, 415
8, 2559.86, 1271.47, 468, 6881
9, 1356.13, 675.518, 281, 3631
10, 128.75, 67.569, 16, 333
11, 195.43, 103.238, 12, 589
12, 0, 0, 0, 1.17549e-38
13, 1578.61, 796.916, 205, 4259
14, 1777.01, 939.911, 261, 5141
15, 461.65, 236.775, 34, 1267
16, 1214.63, 596.812, 115, 2934
17, 715.18, 380.788, 131, 2085
18, 1334.03, 657.073, 257, 3663
19, 2143.27, 1078.68, 465, 5781
20, 875.53, 416.792, 182, 2244
21, 60.81, 30.4709, 5, 141
22, 3617.71, 1863.28, 615, 9875
23, 432.32, 237.885, 56, 1281
24, 906.73, 466.298, 194, 2387
25, 2075.06, 1063.15, 353, 5758
26, 0, 0, 0, 1.17549e-38
27, 3301.14, 1653.51, 521, 8932
28, 3353.09, 1684.51, 481, 8948
29, 7.1, 7.72075, 1, 53
30, 5386.81, 2703.2, 948, 14679
31, 66.11, 42.1952, 4, 266
32, 2642.59, 1282.58, 443, 6597
33, 3921.92, 1994.47, 606, 10916
34, 1.02, 0.14, 1, 2
35, 464.44, 249.54, 65, 1363
36, 1183.9, 586.678, 170, 2976
37, 3283.3, 1746.72, 495, 9483
38, 465.8, 225.503, 113, 1244
39, 2785.02, 1464.11, 393, 7830
40, 1122.53, 565.955, 178, 2957
41, 368.58, 183.905, 84, 887
42, 7.87, 5.65447, 1, 24
43, 8.41, 10.3054, 1, 57
44, 3974.42, 2040.37, 677, 10831
45, 333.9, 170.86, 43, 910
46, 571.72, 298.757, 80, 1624
47, 1081.98, 552.581, 175, 2868
48, 3837.21, 1916.76, 646, 10431
49, 2103.16, 1081.59, 340, 5661
50, 2151.17, 1146.47, 447, 6922
51, 810.1, 365.946, 199, 2044
52, 2030.61, 1058.11, 403, 5410
53, 222.43, 118.445, 32, 583
54, 825.24, 417.37, 125, 2155
55, 1928.48, 956.128, 320, 4972
56, 597.75, 297.66, 105, 1601
57, 994.06, 489.849, 178, 2519
58, 736.77, 363.261, 130, 1861
59, 1588.5, 807.913, 323, 4289
