point, mean, stddev, min, max
0, 81493.5, 76024.7, 8361, 321400
1, 86187.5, 80696.3, 8735, 340362
2, 69148, 64057.2, 7760, 278608
3, 88445.8, 82407.9, 8957, 345225
4, 98749.7, 91756.1, 10278, 391308
5, 79820.1, 74196.5, 7692, 319678
6, 91330.9, 85112.5, 9181, 361716
7, 100805, 93882.7, 10176, 400556
8, 97278.6, 90562, 10308, 387813
9, 92111.7, 85863.6, 9467, 366729
10, 91866.6, 85630.6, 8991, 365979
11, 99273.5, 92294, 10170, 390294
12, 73072.8, 67582.3, 7769, 283872
13, 72666.4, 67667.1, 7788, 289825
14, 87222.1, 81568.1, 9231, 346612
15, 77982.3, 72176.2, 8225, 304267
16, 70354, 65049.3, 7495, 276114
17, 77089.1, 71857.8, 7491, 304285
18, 64143.1, 59628, 7886, 250240
19, 81212.9, 76089.4, 8312, 318745
20, 89145.6, 82884.3, 9305, 347214
21, 85195.7, 79171.3, 8971, 336187
22, 91771, 85724.1, 8300, 365322
23, 77845.3, 72434.3, 8131, 307105
24, 68791.6, 63925.2, 8958, 273714
25, 67600.6, 62283.3, 7507, 260439
26, 89290.8, 83523.4, 8847, 353515
27, 75608, 69976, 8121, 296266
28, 82529.1, 77315.7, 7802, 330358
29, 89686.4, 84082.9, 8511, 358590
30, 76554.2, 70851.3, 8344, 300719
31, 89206.6, 83278.9, 8675, 354516
32, 92571.1, 86575.1, 9246, 368682
33, 79218.1, 74026.2, 7982, 319661
34, 83696.2, 77686.1, 8095, 325473
35, 90942.7, 84665.5, 9715, 361284
36, 70364.9, 65264.5, 6597, 279861
37, 67144, 62759.3, 6120, 270783
38, 100154, 93460.4, 9796, 405170
39, 89709.1, 83995.2, 8471, 356140
40, 95695.4, 89145.8, 9934, 378070
41, 93450.6, 87184.6, 9307, 372967
42, 58919.1, 54221.7, 6732, 228832
43, 92427.9, 85883.2, 9430, 367863
44, 83729.8, 78109.4, 8502, 332855
45, 68236.7, 63109.2, 7429, 267280
46, 92122.7, 85729.7, 9774, 367842
47, 84490.7, 78682.6, 8393, 336212
48, 59946.4, 55431.1, 6843, 236266
49, 94911.7, 88207.8, 9182, 371770
50, 97315.4, 90395.8, 10169, 385742
51, 81147.2, 76155.8, 7700, 324005
52, 73378.7, 68200.6, 8169, 291553
53, 70890.6, 65702.3, 7384, 276470
54, 76297.7, 70631.9, 7559, 303046
55, 87488.4, 81464.1, 8103, 345620
56, 76023, 70651.1, 7673, 296767
57, 101987, 94897.5, 10251, 405181
58, 87851.1, 81681.9, 9198, 341488
59, 85594.3, 79623.1, 7947, 338131
60, 80419.6, 75469.7, 6923, 318430
61, 87343.2, 81018.7, 9354, 339976
62, 89567.5, 83430.7, 9393, 355014
