point, mean, stddev, min, max
0, 717.73, 720.307, 10, 4030
1, 708.31, 692.379, 20, 3652
2, 724.79, 698.23, 15, 3679
3, 696.12, 688.863, 13, 3628
4, 722.92, 694.688, 21, 3666
5, 710.21, 694.066, 16, 3645
6, 728.23, 695.456, 12, 3655
7, 696.2, 687.877, 16, 3641
8, 728.32, 696.071, 16, 3666
9, 728.38, 695.494, 14, 3684
10, 706.07, 688.356, 13, 3655
11, 713.84, 694.18, 9, 3650
12, 706.68, 691.069, 15, 3630
13, 721.86, 695.734, 18, 3645
14, 719.01, 692.596, 12, 3639
15, 721.23, 695.502, 21, 3649
16, 736.77, 698.738, 24, 3666
17, 714.13, 693.973, 22, 3667
18, 706.33, 690.379, 20, 3628
19, 708.38, 692.62, 18, 3650
20, 720.75, 693.973, 14, 3627
21, 728.71, 694.429, 14, 3672
22, 710.2, 693.62, 10, 3640
23, 710.09, 694.723, 15, 3651
24, 732.44, 697.597, 24, 3668
25, 720.16, 695.678, 13, 3644
26, 724.98, 696.334, 18, 3666
27, 708.49, 691.618, 20, 3644
28, 722.89, 694.749, 13, 3669
29, 714.05, 692.053, 17, 3631
30, 726.07, 694.186, 17, 3657
31, 726.96, 694.699, 20, 3640
32, 717.79, 690.172, 14, 3629
33, 715.5, 693.015, 12, 3646
34, 716.55, 694.724, 12, 3676
35, 728.55, 695.687, 17, 3682
36, 715.22, 690.857, 15, 3650
37, 716.35, 691.514, 10, 3636
38, 720.53, 695.16, 26, 3662
39, 726.01, 696.256, 14, 3637
40, 725.92, 694.842, 20, 3654
41, 706.87, 690.121, 14, 3635
42, 732.88, 696.233, 13, 3654
43, 714.5, 691.517, 6, 3644
44, 705.42, 692.209, 12, 3656
45, 707.78, 693.345, 14, 3659
46, 733.89, 698.209, 18, 3662
47, 705.99, 691.081, 9, 3645
48, 735.14, 697.789, 20, 3665
49, 726.35, 697.476, 13, 3671
50, 737.86, 697.009, 17, 3644
51, 711.96, 695.519, 18, 3669
52, 720.58, 695.927, 15, 3660
53, 720.89, 695.317, 12, 3670
54, 731.57, 715.411, 12, 3917
55, 701.25, 690.667, 12, 3627
56, 732.18, 696.698, 18, 3661
57, 720.84, 695.809, 15, 3654
58, 717.12, 695.332, 16, 3645
59, 722.85, 695.902, 16, 3655
60, 729.78, 696.556, 16, 3678
61, 701.61, 689.425, 15, 3615
62, 720.73, 693.729, 16, 3650
63, 720.06, 693.392, 19, 3651
64, 708.66, 692.238, 17, 3655
65, 721.79, 694.594, 16, 3657
66, 713.37, 690.789, 11, 3652
67, 723.74, 694.825, 18, 3663
68, 701.78, 689.522, 17, 3642
69, 706.81, 692.878, 17, 3634
70, 726.81, 704.907, 18, 3661
71, 721.24, 693.892, 21, 3635
72, 718.39, 696.491, 14, 3669
73, 725.28, 699.02, 20, 3668
74, 741.25, 697.417, 18, 3660
75, 719.89, 695.334, 10, 3662
76, 730.64, 697.263, 18, 3657
77, 719.37, 697.108, 19, 3702
78, 730.68, 696.13, 12, 3689
79, 726.04, 695.966, 11, 3680
80, 714.19, 690.752, 13, 3635
81, 714.73, 690.436, 18, 3618
82, 716.13, 695.074, 11, 3673
83, 717.11, 694.547, 12, 3655
84, 703.81, 689.633, 17, 3604
85, 724.83, 693.16, 14, 3647
86, 721.08, 693.258, 13, 3621
87, 727.19, 696.552, 11, 3664
88, 705.78, 692.714, 19, 3640
89, 717.73, 692.632, 11, 3642
90, 712.24, 695.457, 16, 3635
91, 706.66, 691.027, 11, 3641
92, 717.2, 695.352, 15, 3670
93, 718.18, 693.893, 15, 3645
94, 695.3, 687.706, 13, 3597
95, 725.5, 694.698, 14, 3656
96, 725.47, 696.391, 16, 3671
97, 714.47, 694.386, 13, 3646
98, 719.39, 695.859, 18, 3656
99, 732.05, 696.158, 12, 3672
100, 732.07, 696.822, 18, 3685
101, 723.28, 694.341, 17, 3650
102, 714.4, 691.377, 20, 3655
103, 727.68, 696.284, 19, 3641
104, 716.61, 692.836, 12, 3668
105, 716.68, 695.024, 10, 3665
106, 704.33, 689.68, 10, 3613
107, 701.97, 690.344, 10, 3654
108, 705.65, 690.61, 12, 3648
109, 712.13, 692.805, 13, 3646
110, 706.61, 692.554, 15, 3633
111, 726.81, 696.959, 23, 3704
112, 715.69, 695.982, 6, 3664
113, 728.2, 696.523, 16, 3657
114, 727.98, 697.097, 11, 3687
115, 739.93, 698.788, 17, 3667
116, 724.23, 694.684, 12, 3652
117, 713.82, 693.622, 16, 3636
118, 725.22, 692.811, 13, 3649
119, 717.68, 693.717, 15, 3669
120, 714.34, 691.692, 18, 3635
121, 712.68, 693.045, 20, 3638
122, 708.9, 691.383, 11, 3634
123, 712.69, 692.372, 18, 3659
124, 711.26, 693.696, 16, 3655
125, 707.31, 690.895, 12, 3648
126, 738.54, 698.515, 20, 3699
127, 720.18, 693.61, 13, 3665
128, 700.12, 689.709, 17, 3612
129, 719.3, 695.891, 18, 3644
130, 702.46, 693.144, 14, 3638
131, 712.78, 691.843, 12, 3639
132, 708.6, 692.121, 10, 3628
133, 731.78, 696.092, 15, 3672
134, 702.58, 687.55, 17, 3637
135, 721, 694.346, 16, 3664
