point, mean, stddev, min, max
0, 87529.9, 176590, 27, 712123
1, 87281.5, 176282, 38, 711685
2, 87648.6, 176738, 31, 713097
3, 87232.2, 176232, 32, 711026
4, 87837.2, 176956, 33, 713313
5, 87307.4, 176326, 23, 711657
6, 87887.1, 177024, 33, 713455
7, 87379.5, 176429, 28, 712136
8, 87793, 176925, 35, 713239
9, 87194.6, 176191, 30, 711283
10, 87538.4, 176617, 45, 712426
11, 87533, 176597, 24, 712368
12, 87464.5, 176540, 19, 712528
13, 87817.6, 176938, 32, 713110
14, 87506.7, 176580, 35, 712157
15, 87585, 176669, 18, 712593
16, 87628.1, 176718, 30, 713091
17, 87604.4, 176683, 29, 712546
18, 87493.2, 176557, 13, 712508
19, 87561, 176639, 45, 712659
20, 87766, 176896, 26, 713388
21, 87559.5, 176633, 31, 712829
22, 87481.4, 176558, 23, 712295
23, 87657.2, 176759, 22, 713147
24, 87682.3, 176800, 31, 713142
25, 87400.9, 176428, 28, 711900
26, 87679.5, 176765, 35, 712855
27, 87660.8, 176765, 33, 712799
28, 87598, 176684, 26, 712694
29, 87374.8, 176394, 28, 711332
30, 87697, 176804, 34, 712988
31, 87746.4, 176878, 24, 713226
32, 87255.5, 176257, 37, 711481
33, 87855.3, 176984, 41, 713436
34, 87495.6, 176549, 33, 712344
35, 87935.3, 177099, 37, 713836
36, 87669.4, 176775, 30, 712856
37, 87712, 176822, 26, 713005
38, 87578.7, 176634, 27, 712411
39, 87653.7, 176745, 35, 712644
40, 87635.6, 176737, 30, 712742
41, 87763.6, 176886, 23, 713250
42, 87651, 176747, 34, 712769
43, 87199.6, 176191, 41, 710412
44, 87448.4, 176497, 20, 711855
45, 87763.9, 176877, 29, 712953
46, 87917.9, 177069, 39, 713880
47, 87907.3, 177068, 40, 713921
48, 87528.8, 176597, 24, 712464
49, 87491.5, 176565, 35, 712530
50, 87649.3, 176743, 37, 712795
51, 87493.7, 176565, 27, 712604
52, 87275.9, 176280, 15, 711490
53, 87190, 176197, 33, 711218
54, 87630.2, 176716, 24, 712867
55, 87628.3, 176705, 32, 712839
56, 87909.5, 177063, 26, 713758
57, 87701, 176784, 27, 712861
58, 87396.8, 176430, 19, 711994
59, 87648, 176763, 19, 713249
60, 87682.9, 176787, 25, 712983
61, 87632.6, 176718, 22, 712998
62, 87584.9, 176666, 23, 712394
63, 87655.7, 176748, 35, 712788
64, 87113.8, 176076, 12, 710964
65, 87604.1, 176694, 20, 712881
66, 87567.8, 176643, 32, 712291
67, 87614.4, 176715, 20, 713353
68, 87568.2, 176638, 44, 712587
69, 87740.2, 176848, 29, 713040
70, 87740.8, 176857, 22, 713276
71, 87654.3, 176754, 38, 712581
72, 87675.7, 176784, 37, 712803
73, 87850.6, 176984, 42, 713937
74, 87699.6, 176802, 27, 712924
75, 87485.5, 176552, 25, 712226
76, 87740, 176841, 36, 713292
77, 87626.5, 176717, 29, 712785
78, 87576.8, 176665, 26, 712510
79, 87844.6, 176990, 41, 713572
80, 87527.1, 176600, 25, 712473
81, 87924.6, 177076, 31, 713878
82, 87640.8, 176748, 30, 713176
83, 87547.1, 176632, 25, 712664
84, 87655.2, 176744, 30, 712890
85, 87452, 176520, 41, 712524
86, 87507.9, 176571, 32, 712551
87, 87637.3, 176732, 28, 712783
88, 87338.9, 176366, 27, 712006
89, 87691.7, 176802, 26, 713231
90, 87983.2, 177134, 37, 714193
91, 87599.5, 176681, 22, 712694
92, 87761.5, 176869, 35, 713299
93, 87722.5, 176825, 19, 712812
94, 87341.1, 176365, 30, 711734
95, 87669.8, 176771, 29, 712800
96, 87688.9, 176791, 46, 713177
97, 87596.5, 176668, 33, 712598
98, 87821.4, 176946, 34, 713221
99, 87633, 176723, 24, 712930
100, 87928.1, 177079, 31, 713926
101, 87599.4, 176689, 21, 712867
102, 87692.1, 176805, 28, 713049
103, 87790.7, 176907, 29, 713109
104, 87734.3, 176848, 29, 713274
105, 87745.5, 176857, 39, 713128
106, 87334.2, 176367, 23, 711666
107, 87722.1, 176834, 36, 713030
108, 87410.6, 176438, 28, 711797
109, 87536.8, 176611, 28, 712376
110, 87620.9, 176713, 18, 712655
111, 87738.9, 176837, 39, 713018
112, 87562.8, 176625, 30, 712271
113, 87666.3, 176752, 34, 712868
114, 87595.9, 176658, 39, 712694
115, 87724.7, 176824, 32, 713095
116, 87765, 176886, 34, 713303
117, 87699.1, 176802, 28, 713288
118, 87755.5, 176867, 41, 713327
119, 87603, 176697, 24, 712759
120, 87667.2, 176752, 22, 712810
121, 87675.5, 176764, 35, 712967
122, 87377.7, 176434, 39, 712026
123, 87664.4, 176749, 27, 713044
124, 87678.9, 176769, 26, 713028
125, 87355.1, 176380, 21, 711677
126, 87755.5, 176868, 41, 713309
127, 87339, 176333, 33, 711422
128, 87565.9, 176626, 31, 712200
129, 87721.4, 176823, 20, 713158
130, 87440.4, 176493, 24, 712248
131, 87616, 176690, 24, 712682
132, 87611.5, 176696, 38, 713037
133, 87928.8, 177092, 37, 713790
134, 87655, 176748, 28, 712804
135, 87836.3, 176966, 37, 713415
