point, mean, stddev, min, max
0, 21.82, 57.8125, 1, 456
1, 21.56, 57.0758, 1, 444
2, 21.68, 56.9844, 1, 450
3, 23.05, 59.3382, 1, 458
4, 21.55, 56.6508, 1, 447
5, 21.7, 56.6767, 1, 443
6, 22.95, 58.1081, 1, 444
7, 22.09, 56.6595, 1, 435
8, 20.9, 56.1615, 1, 448
9, 22.28, 57.9512, 1, 452
10, 21.04, 55.6722, 1, 430
11, 21.11, 56.8658, 1, 451
12, 21.46, 57.4232, 1, 448
13, 21.56, 57.0893, 1, 443
14, 20.93, 56.1598, 1, 442
15, 20.97, 56.8311, 1, 453
16, 21.56, 57.6532, 1, 456
17, 21.38, 57.2054, 1, 448
18, 21.26, 55.893, 1, 437
19, 21.37, 56.7656, 1, 439
20, 22.01, 58.3135, 1, 458
21, 21.64, 57.134, 1, 451
22, 21.78, 57.1536, 1, 453
23, 21.13, 56.5777, 1, 448
24, 21.23, 56.3588, 1, 447
25, 22.08, 57.3815, 1, 453
26, 21.95, 57.5092, 1, 454
27, 21.3, 56.0875, 1, 444
28, 21.3, 56.3103, 1, 443
29, 21.07, 55.8303, 1, 438
30, 21.93, 56.9054, 1, 445
31, 21.57, 56.8203, 1, 447
32, 21.66, 57.0157, 1, 449
33, 21.33, 56.8753, 1, 447
34, 21.21, 55.7466, 1, 438
35, 21.74, 57.2496, 1, 448
36, 21.75, 57.3, 1, 443
37, 21.84, 57.2859, 1, 450
38, 22.32, 57.99, 1, 448
39, 20.78, 55.8161, 1, 441
40, 21.46, 57.4276, 1, 449
41, 22.01, 57.4965, 1, 452
42, 22.12, 57.3204, 1, 446
43, 21.83, 58.1347, 1, 464
44, 21.73, 57.2368, 1, 450
45, 21.33, 56.7625, 1, 443
46, 21.39, 56.6228, 1, 450
47, 21.74, 57.3231, 1, 434
48, 21.59, 56.1981, 1, 434
49, 21.71, 58.1235, 1, 463
50, 21.88, 57.9662, 1, 455
51, 22.33, 59.9878, 1, 482
52, 21.57, 56.8275, 1, 438
53, 21.92, 57.1978, 1, 446
54, 21.56, 57.794, 1, 455
55, 21.22, 54.8741, 1, 429
56, 21.84, 57.4247, 1, 451
57, 21.73, 57.3848, 1, 450
58, 21.19, 56.0447, 1, 440
59, 21.52, 57.4091, 1, 452
60, 21.81, 56.9455, 1, 449
61, 22.17, 57.4367, 1, 451
62, 21.79, 56.623, 1, 442
63, 21.99, 58.1157, 1, 457
64, 21.85, 57.71, 1, 456
65, 21.41, 56.2064, 1, 440
66, 21.57, 56.2896, 1, 442
67, 21.23, 55.9675, 1, 436
68, 21.57, 57.1887, 1, 446
69, 21.53, 57.1403, 1, 449
70, 22.26, 58.5465, 1, 455
71, 21.75, 57.0134, 1, 446
72, 21.83, 57.8555, 1, 450
73, 22.79, 59.1899, 1, 455
74, 21.29, 56.596, 1, 438
75, 22.06, 56.4363, 1, 436
76, 22.25, 57.7764, 1, 450
77, 21.95, 58.0032, 1, 455
78, 22.02, 58.7621, 1, 460
79, 22.15, 57.4706, 1, 444
80, 22.21, 58.2062, 1, 438
81, 21.95, 57.4441, 1, 449
82, 22.43, 58.0094, 1, 449
83, 21.85, 57.1682, 1, 449
84, 22.29, 58.9283, 1, 466
85, 22.46, 59.5576, 1, 471
86, 22.1, 58.5121, 1, 464
87, 22.13, 57.1391, 1, 443
88, 22.09, 57.8381, 1, 454
89, 23.15, 61.4546, 1, 461
90, 21.86, 57.5163, 1, 451
91, 22.18, 57.6114, 1, 446
92, 22.2, 58.4613, 1, 462
93, 21.93, 57.2474, 1, 448
94, 22.54, 58.2857, 1, 453
95, 22.09, 58.0979, 1, 454
96, 22.14, 58.4601, 1, 452
97, 22.17, 57.6578, 1, 444
98, 21.94, 57.7049, 1, 452
99, 21.93, 57.3659, 1, 447
100, 22.12, 57.785, 1, 449
101, 22.05, 57.5059, 1, 452
102, 21.85, 56.8892, 1, 441
103, 22.2, 57.702, 1, 451
104, 22.07, 57.6583, 1, 447
105, 37.53, 107.606, 1, 838
106, 23.36, 58.7416, 1, 448
107, 23.55, 58.6538, 1, 450
108, 23.86, 59.6113, 1, 452
109, 23.35, 59.3259, 1, 459
110, 24.36, 59.515, 1, 453
111, 23.3, 59.1876, 1, 456
112, 23.2, 58.9042, 1, 456
113, 23.76, 59.6119, 1, 459
114, 23.62, 58.9923, 1, 457
115, 24.23, 59.9768, 1, 457
116, 23.61, 59.6436, 1, 461
117, 23.19, 58.9299, 1, 459
118, 23.8, 60.4008, 1, 460
119, 23.35, 58.6342, 1, 448
120, 23.35, 58.7185, 1, 447
121, 37.16, 105.598, 1, 829
122, 22.55, 58.482, 1, 460
123, 23.02, 58.8432, 1, 457
124, 23.07, 58.6585, 1, 454
125, 23.42, 58.9001, 1, 454
126, 23.46, 59.2509, 1, 458
127, 22.62, 58.1589, 1, 452
128, 23.75, 59.6769, 1, 452
129, 22.45, 57.8868, 1, 450
130, 23.3, 59.9008, 1, 466
131, 23.53, 59.4462, 1, 457
132, 23.18, 59.0472, 1, 459
133, 22.94, 58.2184, 1, 446
134, 23.28, 58.8172, 1, 452
135, 22.93, 58.6301, 1, 455
136, 22.43, 57.7372, 1, 449
137, 38.15, 109.552, 1, 896
138, 23.2, 59.4895, 1, 461
139, 22.86, 58.6249, 1, 454
140, 23.43, 59.3055, 1, 458
141, 23.01, 59.1355, 1, 456
142, 24.17, 59.7307, 1, 457
143, 23.1, 59.376, 1, 470
144, 22.79, 58.181, 1, 454
145, 23.03, 58.5982, 1, 453
146, 22.97, 58.6127, 1, 457
147, 23.99, 59.5034, 1, 448
148, 22.83, 58.019, 1, 446
149, 23.17, 59.5223, 1, 467
150, 23.29, 60.4136, 1, 474
151, 22.55, 57.7111, 1, 447
152, 23.11, 58.7797, 1, 454
153, 35.79, 101.17, 1, 802
154, 23.31, 59.2297, 1, 454
155, 23.03, 59.2433, 1, 455
156, 22.91, 59.6907, 1, 458
157, 23.46, 59.6747, 1, 462
158, 23.6, 59.8438, 1, 463
159, 22.96, 58.544, 1, 450
160, 23.07, 59.3728, 1, 463
161, 22.87, 58.3558, 1, 453
162, 22.62, 58.3158, 1, 454
163, 23.28, 59.0622, 1, 460
164, 23.13, 59.2207, 1, 459
165, 22.22, 57.7674, 1, 448
166, 23.09, 58.8092, 1, 458
167, 23.31, 59.3759, 1, 457
168, 22.6, 58.184, 1, 455
169, 35.88, 101.965, 1, 808
170, 22.78, 58.3631, 1, 453
171, 23.34, 59.9865, 1, 464
172, 22.59, 57.9153, 1, 449
173, 23.25, 60.6898, 1, 479
174, 24.14, 59.4626, 1, 456
175, 22.73, 58.5349, 1, 453
176, 22.93, 58.7323, 1, 449
177, 22.89, 58.7088, 1, 455
178, 22.96, 58.8314, 1, 457
179, 23.45, 58.7117, 1, 450
180, 23.77, 58.9867, 1, 456
181, 23.05, 58.649, 1, 456
182, 22.82, 57.9245, 1, 446
183, 23.12, 58.494, 1, 448
184, 23.28, 58.8033, 1, 458
185, 36.57, 108.325, 1, 896
186, 23.15, 58.5202, 1, 450
187, 22.94, 59.0657, 1, 457
188, 22.98, 58.3923, 1, 449
189, 22.94, 58.8748, 1, 452
190, 23.63, 59.0381, 1, 447
191, 23.26, 59.5977, 1, 466
192, 23.92, 60.1496, 1, 457
193, 23.96, 60.3746, 1, 454
194, 24.09, 60.3995, 1, 447
195, 23.12, 58.0554, 1, 448
196, 23.81, 59.4408, 1, 461
197, 23.23, 59.4318, 1, 455
198, 23, 58.4447, 1, 450
199, 22.69, 57.9251, 1, 447
200, 23.29, 58.9207, 1, 448
201, 35.66, 104.369, 1, 881
202, 23.59, 59.7376, 1, 456
203, 22.64, 57.2319, 1, 438
204, 23.48, 61.0607, 1, 474
205, 23.72, 61.9874, 1, 471
206, 23.19, 59.0577, 1, 454
207, 23.03, 59.059, 1, 459
208, 23.2, 58.7042, 1, 451
209, 23.32, 59.4708, 1, 459
210, 23.09, 59.4327, 1, 459
211, 23.05, 58.6536, 1, 454
212, 23.86, 59.7881, 1, 459
213, 23.16, 58.4905, 1, 445
214, 23.62, 59.1881, 1, 452
215, 23.45, 60.412, 1, 474
216, 23.56, 60.6537, 1, 472
217, 36, 106.022, 1, 878
218, 22.97, 58.0194, 1, 439
219, 23.07, 58.4812, 1, 454
220, 24.02, 60.2893, 1, 456
221, 23.1, 60.6845, 1, 480
222, 23.67, 59.116, 1, 451
223, 23.39, 58.645, 1, 450
224, 23.13, 60.2328, 1, 471
225, 23.25, 58.313, 1, 453
226, 23.16, 59.0171, 1, 456
227, 23.37, 59.8041, 1, 465
228, 23.47, 58.5945, 1, 447
229, 23.37, 59.3595, 1, 453
230, 23.8, 60.3021, 1, 459
231, 23.19, 59.2047, 1, 453
232, 23.97, 60.1584, 1, 451
233, 36.15, 99.6927, 1, 756
234, 23.65, 59.902, 1, 459
235, 23.4, 59.7294, 1, 450
236, 22.81, 58.9123, 1, 456
237, 22.63, 58.1496, 1, 451
238, 23.44, 58.3248, 1, 442
239, 23.54, 58.9653, 1, 460
240, 23.18, 59.2436, 1, 460
241, 22.8, 58.0724, 1, 450
242, 22.79, 58.7493, 1, 462
243, 22.95, 59.4211, 1, 466
244, 24.21, 59.95, 1, 454
245, 23.05, 59.291, 1, 454
246, 23.64, 63.5475, 1, 508
247, 23.25, 58.5966, 1, 439
248, 23.05, 59.3857, 1, 457
249, 36.62, 108.076, 1, 896
250, 24.16, 63.3799, 1, 501
251, 23.4, 59.4846, 1, 455
252, 23.35, 59.2971, 1, 453
253, 23.5, 58.8878, 1, 456
254, 24.44, 60.6067, 1, 466
255, 23.72, 60.0918, 1, 469
256, 23.11, 59.0054, 1, 457
257, 23.47, 61.0574, 1, 477
258, 23.21, 58.1275, 1, 446
259, 23.24, 57.9224, 1, 443
260, 23.73, 59.7894, 1, 465
261, 23.72, 61.0542, 1, 469
262, 23.49, 59.8502, 1, 451
263, 23.76, 59.9213, 1, 449
264, 23.76, 61.6573, 1, 488
265, 39.51, 108.239, 1, 885
266, 23.49, 58.5559, 1, 446
267, 23.34, 59.8015, 1, 465
268, 23.76, 61.249, 1, 478
269, 23.26, 59.1244, 1, 459
270, 23.45, 58.3286, 1, 441
271, 23.72, 59.0796, 1, 453
272, 23.62, 58.6789, 1, 448
273, 23.13, 58.163, 1, 446
274, 23.56, 60.0099, 1, 467
275, 23.36, 60.9279, 1, 487
276, 24, 60.0563, 1, 469
277, 23.52, 62.3473, 1, 502
278, 23.38, 59.2559, 1, 454
279, 23.64, 60.1138, 1, 460
280, 23.08, 58.159, 1, 452
281, 38.85, 108.103, 1, 890
282, 23.05, 59.6333, 1, 467
283, 23.31, 59.0791, 1, 453
284, 23.1, 59.065, 1, 457
285, 23.35, 58.9506, 1, 457
286, 23.54, 59.0128, 1, 451
287, 23.82, 59.7914, 1, 454
288, 22.82, 58.8908, 1, 468
289, 23.64, 60.1271, 1, 467
290, 23.2, 58.7076, 1, 443
291, 23.25, 58.8424, 1, 454
292, 24.74, 60.0689, 1, 461
293, 23.12, 58.9826, 1, 457
294, 23.55, 60.3558, 1, 454
295, 23.25, 58.7495, 1, 462
296, 23.79, 60.7528, 1, 474
297, 36.16, 106.724, 1, 896
298, 22.82, 59.8432, 1, 472
299, 22.87, 58.6303, 1, 451
300, 23.2, 59.2547, 1, 463
301, 23.26, 58.1203, 1, 449
302, 22.9, 58.4307, 1, 448
303, 24.31, 58.8798, 1, 443
304, 23.27, 58.1613, 1, 447
305, 24.59, 60.6882, 1, 459
306, 23.67, 60.3298, 1, 459
307, 23.47, 58.2047, 1, 446
308, 24.23, 59.7407, 1, 460
309, 23.92, 59.7799, 1, 458
310, 23.23, 58.819, 1, 459
311, 22.82, 58.0494, 1, 449
312, 23.79, 60.5238, 1, 470
313, 37.65, 106.895, 1, 859
314, 22.98, 58.4365, 1, 450
315, 23.23, 59.1079, 1, 463
316, 23.69, 59.4326, 1, 456
317, 23.83, 59.3805, 1, 457
