point, mean, stddev, min, max
0, 194596, 163452, 115, 562162
1, 206319, 172218, 102, 591727
2, 203828, 170464, 110, 583055
3, 199022, 166982, 138, 572231
4, 219785, 181882, 128, 629016
5, 203722, 170268, 168, 586216
6, 203813, 170503, 129, 586747
7, 201539, 168793, 148, 582062
8, 200313, 168066, 106, 575882
9, 204748, 170820, 156, 586279
10, 201172, 168479, 91, 580369
11, 203066, 169535, 129, 581562
12, 196736, 165591, 121, 572098
13, 207796, 173255, 133, 597865
14, 185953, 156976, 73, 537424
15, 204069, 170472, 87, 587246
16, 190815, 160480, 83, 546976
17, 196620, 165230, 121, 564855
18, 203170, 169892, 151, 581403
19, 198603, 166687, 144, 573664
20, 207655, 173364, 133, 597324
21, 203675, 170254, 133, 583308
22, 203821, 170505, 123, 587936
23, 202321, 169529, 156, 584251
24, 196620, 164776, 95, 564257
25, 206127, 172051, 179, 596243
26, 192636, 162757, 124, 559515
27, 199183, 165613, 122, 573684
28, 175845, 145781, 146, 519181
29, 205300, 171358, 103, 590269
30, 210719, 175424, 138, 604841
31, 202680, 169540, 125, 582066
32, 209562, 174287, 151, 600635
33, 206480, 172128, 77, 593369
34, 205644, 171685, 149, 594883
35, 192246, 161908, 79, 551829
36, 207729, 173088, 135, 596091
37, 204846, 171216, 154, 588657
38, 154756, 126114, 84, 439424
39, 190572, 160828, 135, 557329
40, 200830, 168290, 120, 576808
41, 211842, 176181, 134, 606815
42, 202271, 169136, 135, 583682
43, 206184, 171950, 157, 589644
44, 206284, 172008, 183, 593932
45, 193567, 163084, 95, 563957
46, 198127, 166435, 118, 565679
47, 208806, 173847, 144, 600076
48, 190268, 157990, 133, 554298
49, 195577, 162850, 124, 565877
50, 206364, 171941, 145, 590571
51, 210431, 175066, 134, 603416
52, 204694, 171208, 90, 590227
53, 207118, 172615, 98, 597818
54, 208834, 173945, 155, 599840
55, 208709, 173868, 139, 597286
56, 200108, 167941, 136, 579578
57, 205045, 171248, 140, 586259
58, 206017, 171831, 158, 589896
59, 205877, 172086, 159, 592386
60, 207890, 173161, 117, 593999
61, 202887, 169728, 152, 586614
62, 216027, 178833, 148, 618249
63, 196183, 163167, 108, 563682
64, 204221, 170678, 145, 585502
65, 157207, 128586, 85, 465819
66, 207709, 172973, 146, 597765
67, 168430, 138887, 155, 492779
68, 209964, 174598, 142, 603544
69, 203425, 170094, 113, 583689
70, 209675, 174348, 142, 601798
71, 209639, 174349, 168, 599609
72, 203768, 170511, 134, 585488
