point, mean, stddev, min, max
0, 85949.3, 69230.8, 1589, 360097
1, 91096, 73485.1, 1731, 376255
2, 73146.5, 58623.5, 1387, 304121
3, 93134.5, 74987.8, 1829, 389199
4, 104009, 83555.9, 2088, 438178
5, 84095.9, 67518.7, 1667, 353890
6, 96088.7, 77257.1, 1938, 404482
7, 106102, 85230.6, 2238, 446797
8, 102549, 82147.6, 2044, 429183
9, 97226.2, 77925.1, 1958, 406784
10, 96470.6, 77668.6, 1954, 405785
11, 104738, 83992.5, 2241, 439890
12, 76883.7, 61444.6, 1660, 318883
13, 76151.1, 61032, 1576, 324215
14, 91751.1, 73651.8, 1703, 382024
15, 82080.5, 65871.3, 1714, 341121
16, 74352, 60168.6, 1486, 311188
17, 80733, 65194.8, 1722, 344026
18, 67649.3, 54575.1, 1123, 281371
19, 85423.2, 68509.2, 1534, 351330
20, 93868.7, 75430.7, 1879, 389739
21, 89373, 71870.1, 1711, 372489
22, 96668.3, 77523.9, 1872, 405637
23, 82165.4, 65881, 1557, 332793
24, 72663.3, 58653.4, 1328, 308356
25, 71523.1, 57551.3, 1411, 295467
26, 93940.4, 75865.3, 1754, 401389
27, 79974, 64129.1, 1557, 331894
28, 86983.8, 70413.8, 1770, 369035
29, 94571.3, 76144.4, 1821, 402235
30, 80668.2, 64686.5, 1501, 337769
31, 93794.6, 75364.3, 1858, 387809
32, 97696.9, 78533.3, 1862, 412477
33, 83559.6, 67705, 1495, 358435
34, 88507.3, 71325.4, 1817, 369896
35, 95897.4, 77102.6, 2085, 399787
36, 74742.2, 59876.8, 1414, 306197
37, 70878.9, 57384, 1430, 296075
38, 105589, 84765.1, 2238, 443531
39, 94513.6, 76313.7, 1757, 399018
40, 100907, 80968, 1998, 420823
41, 98304.3, 79145.4, 1698, 412169
42, 61598.5, 49467.2, 1460, 256720
43, 97400.6, 78548.4, 1992, 410804
44, 88065.3, 70942, 1755, 371421
45, 72050.7, 58099.4, 1542, 298547
46, 97115.3, 77950.4, 2006, 407154
47, 88825, 71381.9, 1680, 373022
48, 63104.8, 50632.9, 1093, 260195
49, 100057, 80560.2, 2106, 422672
50, 102617, 82437.9, 2112, 430265
51, 85710.7, 69459.1, 1750, 362791
52, 77671.7, 62601.4, 1532, 324599
53, 74809.1, 60177.5, 1316, 305293
54, 80406.1, 64568.8, 1567, 345772
55, 91802.6, 74253.8, 1774, 390179
56, 79931.5, 63986.6, 1409, 330275
57, 107350, 85934.6, 2322, 448909
58, 92611.7, 74659.5, 1772, 388300
59, 89885.2, 72639.9, 1716, 373942
60, 84931.7, 68844.8, 1582, 344534
61, 92060.8, 74106.3, 1927, 388249
62, 94082.3, 75708.8, 1823, 394246
63, 96771.5, 77800.7, 1865, 409791
64, 99669, 79875.6, 1836, 415879
65, 90663.2, 73127.4, 1850, 379925
66, 91952.3, 73653.6, 1765, 385990
67, 102483, 82275.5, 2094, 430900
68, 73077.6, 59730.1, 1266, 291277
69, 64423.1, 51412.2, 1276, 260821
70, 71566.8, 57394.6, 1520, 296410
71, 104547, 83975, 2117, 438613
72, 97867.5, 78369.1, 2082, 408149
73, 82691.8, 66446.6, 1803, 344988
74, 76482.6, 62053.6, 1438, 319946
75, 101019, 81001.7, 2211, 420829
76, 43822.6, 34990, 981, 186003
77, 94741, 76077.1, 1659, 396812
78, 84748.9, 68123.5, 1813, 351944
79, 99004.2, 79603.9, 2058, 412879
80, 98781.7, 79619.8, 1960, 417282
81, 88426.1, 70929.4, 1909, 368661
82, 98500.5, 79185, 1837, 415612
83, 104070, 83390.9, 2282, 436003
84, 73499.1, 59598.4, 1250, 306532
85, 107919, 86528.7, 2257, 450857
86, 102634, 82312.8, 2201, 430158
87, 74413.9, 60139.6, 1691, 312992
88, 101543, 81568.7, 2018, 429566
89, 93762.9, 75295.1, 1785, 389607
90, 44827.7, 36054.3, 1001, 183622
91, 89873, 72347.3, 1993, 376588
92, 95922.2, 77110.6, 1862, 403370
93, 98122.8, 78757, 1971, 409384
94, 85090.2, 68595, 1440, 358216
95, 97288, 78122.2, 1923, 407113
96, 89651.5, 72003.9, 1967, 374102
97, 98577.9, 78974.2, 1971, 411617
98, 109699, 87808.8, 2430, 456155
99, 93971.1, 75656.9, 1802, 393040
100, 91041.3, 73168.5, 1668, 376896
101, 77967, 62756.2, 1370, 323526
102, 95549.6, 76826.1, 2013, 401512
103, 91132.9, 73417.9, 1862, 384966
104, 100695, 80805.1, 1962, 421961
105, 66926.2, 53951.1, 1182, 277960
106, 97405.1, 78528.5, 1800, 412458
107, 93197.1, 75110.8, 1942, 390558
108, 91142.1, 73373.6, 1928, 382358
109, 86547.9, 69601.4, 1579, 359186
110, 97836.4, 78579.1, 1983, 412076
111, 83458.2, 67195.1, 1590, 350892
112, 72993, 59008.7, 1345, 302745
113, 94840, 75836.4, 2009, 395944
114, 101176, 81132.5, 2065, 424722
115, 95767.7, 77120.3, 1948, 405012
116, 102537, 82255.6, 2165, 432619
117, 95113.7, 76572.6, 1857, 399354
118, 76687.3, 61456.3, 1639, 318715
119, 96265.1, 77937.9, 1984, 409474
120, 99606.3, 80062.9, 2040, 418903
121, 81242.7, 65195, 1604, 341577
122, 81164, 65313.2, 1454, 338712
123, 78016.1, 63020.3, 1411, 326423
124, 102293, 82097, 2148, 429718
125, 96407.7, 77459.3, 1791, 400171
126, 91248.5, 73227.1, 1880, 387754
127, 99335.6, 79406.6, 1946, 408993
128, 112732, 90356.1, 2372, 469664
129, 92300.2, 74796, 1791, 400628
130, 87204.2, 70186.6, 1820, 376122
131, 90226.4, 72500.4, 1777, 374162
132, 99755.6, 80357, 1916, 424565
133, 92122.4, 74271.4, 1979, 378423
134, 107459, 86412.9, 2295, 450685
135, 98602.5, 79169, 1850, 416860
136, 107888, 86539.5, 2208, 452129
137, 101889, 81882.4, 2082, 423949
138, 92605.7, 74436, 1789, 384660
139, 94156.2, 75468.8, 1871, 388250
140, 76035, 61233.6, 1426, 307696
141, 86572.6, 69826.2, 1782, 362441
142, 99030.9, 79726.3, 1954, 415988
143, 92807.1, 74886.1, 1708, 392551
144, 100528, 81011.6, 2095, 424158
145, 90720.8, 73162.7, 1993, 375254
146, 97505.1, 78685.6, 2072, 408253
147, 96514.5, 77608.3, 1800, 406714
148, 93895, 75844.1, 1842, 397109
149, 86265.1, 69789.3, 1651, 359675
150, 95610.6, 76936.2, 2003, 404986
151, 96967.7, 78014.2, 1829, 406376
152, 93028.9, 74711.8, 1969, 384041
153, 83099, 67214.8, 1519, 349117
154, 92872.6, 74880.3, 2002, 398909
155, 70314.1, 56846.9, 1333, 297370
156, 101020, 81073.6, 2163, 422831
157, 90362.2, 72913.9, 1765, 380491
158, 96378.1, 77323, 1974, 405852
159, 67792.8, 54311.6, 1482, 286063
160, 99598.9, 79957.1, 1921, 422925
161, 90969.2, 73622.5, 1542, 380593
162, 90412.2, 72783.8, 1711, 377755
163, 84648.6, 68027.6, 1658, 353186
164, 89989.5, 72508.2, 1717, 377602
165, 91167.1, 73862, 1923, 379107
166, 78095.4, 62446, 1566, 320557
167, 82305.7, 66754.2, 1373, 346976
168, 93459.4, 75001.8, 1707, 386103
169, 78556.5, 63327.1, 1469, 325561
170, 94938.9, 76337.1, 1905, 400350
171, 93323.9, 75110.8, 1809, 389481
172, 83234.1, 66832.6, 1694, 345077
173, 96519.9, 77919.1, 2007, 406770
174, 82363.8, 66492.2, 1684, 344266
175, 97365.8, 78613.3, 1973, 415453
176, 97115.4, 78291.9, 1891, 396456
177, 68660.2, 55174.2, 1296, 280991
178, 75247.4, 60736.9, 1333, 318633
179, 106056, 85116.6, 2294, 446085
180, 94635.2, 76264, 1535, 399553
181, 81480.4, 65321.7, 1523, 335018
182, 96697.4, 77722.9, 1831, 405494
183, 104268, 83758.6, 2109, 438236
184, 86086.5, 68778.5, 1581, 359699
185, 98556.8, 79515.4, 2004, 411602
186, 102297, 82091.4, 2060, 427324
187, 92266.3, 74564.5, 1954, 387369
188, 85513.5, 68264.6, 1891, 355098
189, 62331.1, 49865.4, 1400, 275013
190, 102348, 82067.3, 2174, 428424
191, 76237.3, 61234.4, 1325, 320864
192, 87845, 70896, 1568, 364906
193, 89328, 72234.7, 1702, 371340
194, 98231.1, 79446.8, 2055, 417008
195, 89573.3, 72112.4, 1876, 374304
196, 91431.5, 73596.5, 1968, 384594
197, 73539.3, 59344.4, 1193, 311913
198, 93339.2, 74892.7, 1722, 385604
199, 76279.2, 61105.9, 1353, 317081
200, 94713.2, 76534.2, 1932, 397883
201, 88898.3, 71661.8, 1747, 378213
202, 97910.7, 79072.4, 2038, 410479
203, 93074.4, 74999.7, 1809, 394137
204, 96667.7, 77641.3, 1998, 406093
205, 97691.4, 78691.3, 1712, 410719
206, 98143, 78803.7, 1980, 415612
207, 99307.9, 79711.9, 1954, 418698
208, 99973, 80320.7, 2018, 416039
209, 111622, 89498, 2308, 468687
210, 99449.2, 79721.8, 2079, 416775
211, 99328.3, 79717.6, 2087, 415882
212, 98013.8, 79055.4, 1897, 412353
213, 107695, 86312.7, 2132, 455378
214, 103632, 82924.7, 2167, 433765
215, 79035.4, 63958.9, 1380, 322469
216, 94204.4, 75572.2, 1955, 392170
217, 78989.5, 63753, 1366, 335197
218, 97422.1, 78487, 1819, 413100
219, 100769, 81134.3, 2075, 422871
220, 96759.6, 77898.4, 1930, 412537
221, 97126.4, 78021.2, 2000, 407912
222, 77362.2, 61988.6, 1498, 317177
223, 101098, 81571.5, 1935, 426815
