point, mean, stddev, min, max
0, 42848.3, 38854.2, 1066, 285259
1, 39988, 35091, 861, 254147
2, 42404, 38518.1, 903, 280307
3, 42137, 38349, 1071, 277892
4, 42260.8, 38370.8, 1029, 278573
5, 32985.6, 27034.4, 727, 175013
6, 42400.6, 38571.4, 853, 280476
7, 39838.9, 34926.7, 1052, 251901
8, 42833.6, 38842.8, 1121, 285362
9, 42651.6, 38760.6, 1047, 283699
10, 42784.7, 38895, 954, 285585
11, 42877.9, 38866.8, 1070, 285503
12, 42506.5, 38605.2, 936, 281247
13, 42873.2, 38746.5, 1133, 283430
14, 42676.3, 38763.6, 1120, 284048
15, 42476.7, 38683.2, 814, 283084
16, 42857.8, 38904.4, 1028, 285756
17, 42639.2, 38717.2, 926, 283417
18, 42614.6, 38764.2, 884, 283662
19, 42331.6, 38571.1, 963, 281529
20, 42552.8, 38607.4, 933, 281876
21, 42334.4, 38542.4, 1033, 281281
22, 41897.4, 38190.3, 888, 276331
23, 42404.2, 38501.4, 881, 280471
24, 42482.6, 38477.8, 1049, 280714
25, 42384.4, 38655, 976, 282414
26, 42412, 38576.2, 969, 281261
27, 42786.4, 38778.8, 954, 283826
28, 42612.1, 38619.4, 811, 281671
29, 42324.2, 38513.9, 1041, 280264
30, 42243.2, 38399.6, 1025, 279307
31, 42742, 38739.1, 978, 283588
32, 42467.9, 38550.9, 1041, 280458
33, 43002.2, 39054.4, 940, 287735
34, 42362.8, 38571.9, 998, 281423
35, 42429.4, 38615.8, 939, 281620
36, 42830.1, 38895.2, 891, 285390
37, 38882.9, 33241.6, 816, 231859
38, 42567.4, 38532.5, 885, 280597
39, 42604.6, 38618.8, 1014, 281656
40, 42865.3, 38890, 1134, 286238
41, 42482, 38537.8, 959, 280819
42, 42611.6, 38728, 1083, 283511
43, 42593.2, 38636.4, 978, 282981
44, 42508.5, 38655.8, 993, 282748
45, 42763.6, 38823.3, 1088, 285160
46, 42564.3, 38662.1, 957, 283215
47, 42851.6, 38878.8, 939, 285694
48, 39772.8, 34813.5, 973, 251598
49, 42276.2, 38526.5, 983, 280666
50, 42703.9, 38759.9, 992, 284142
51, 42625.6, 38769, 1017, 283686
52, 42997.1, 39043.7, 1089, 287421
53, 43083.2, 39103.8, 1042, 288337
54, 42981.3, 39004.5, 961, 287153
55, 41813.1, 38112.6, 964, 276423
56, 42531, 38679, 919, 282211
57, 42251.9, 38373.1, 976, 278204
58, 42511.9, 38587.6, 1010, 281747
59, 42919.4, 38884.7, 966, 285226
60, 42692.1, 38713.9, 1064, 283125
61, 42769.1, 38825.8, 936, 284648
62, 42792.9, 38812.2, 1001, 284929
63, 42905.2, 38970.3, 1007, 286166
64, 42341, 38570.6, 809, 281186
65, 42148.6, 38264, 895, 277014
66, 37939.3, 32338.5, 697, 227908
67, 42632.9, 38799.5, 932, 284403
68, 42327.2, 38539.9, 860, 280080
69, 43014.4, 39084.5, 985, 288281
70, 42498.8, 38674.7, 953, 282401
71, 41562.9, 37913.8, 890, 271620
