point, mean, stddev, min, max
0, 1, 0, 1, 1
1, 1, 0, 1, 1
2, 1.01, 0.0994988, 1, 2
3, 1.25, 0.622495, 1, 5
4, 1, 0, 1, 1
5, 1, 0, 1, 1
6, 1, 0, 1, 1
7, 1, 0, 1, 1
8, 1.06, 0.276406, 1, 3
9, 1, 0, 1, 1
10, 1, 0, 1, 1
11, 1, 0, 1, 1
12, 1.02, 0.198998, 1, 3
13, 1, 0, 1, 1
14, 1, 0, 1, 1
15, 1, 0, 1, 1
16, 1, 0, 1, 1
17, 1, 0, 1, 1
18, 1, 0, 1, 1
19, 1, 0, 1, 1
20, 1, 0, 1, 1
21, 1, 0, 1, 1
22, 1, 0, 1, 1
23, 1, 0, 1, 1
24, 1, 0, 1, 1
25, 1, 0, 1, 1
26, 1, 0, 1, 1
27, 1, 0, 1, 1
28, 1, 0, 1, 1
29, 1, 0, 1, 1
30, 1, 0, 1, 1
31, 1, 0, 1, 1
32, 1, 0, 1, 1
33, 1, 0, 1, 1
34, 1, 0, 1, 1
35, 1, 0, 1, 1
36, 1, 0, 1, 1
37, 1, 0, 1, 1
38, 1.04, 0.397995, 1, 5
39, 1.01, 0.0994988, 1, 2
40, 1, 0, 1, 1
41, 1, 0, 1, 1
42, 1, 0, 1, 1
43, 1, 0, 1, 1
44, 1.18, 0.517301, 1, 4
45, 1.04, 0.397995, 1, 5
46, 1, 0, 1, 1
47, 1, 0, 1, 1
48, 1, 0, 1, 1
49, 1.02, 0.198998, 1, 3
50, 1, 0, 1, 1
51, 1, 0, 1, 1
52, 1, 0, 1, 1
53, 1.05, 0.259808, 1, 3
54, 1.07, 0.514879, 1, 6
55, 1, 0, 1, 1
56, 1, 0, 1, 1
57, 1, 0, 1, 1
58, 1, 0, 1, 1
59, 1.02, 0.198998, 1, 3
60, 1.06, 0.237487, 1, 2
61, 1.28, 0.617738, 1, 5
62, 1.01, 0.0994988, 1, 2
63, 1.02, 0.14, 1, 2
64, 1, 0, 1, 1
65, 1, 0, 1, 1
66, 1, 0, 1, 1
67, 1, 0, 1, 1
68, 1, 0, 1, 1
69, 1, 0, 1, 1
70, 1, 0, 1, 1
71, 1.17, 0.664154, 1, 5
72, 1, 0, 1, 1
73, 1.16, 0.463034, 1, 4
74, 1, 0, 1, 1
75, 1, 0, 1, 1
76, 1.62, 1.10254, 1, 6
77, 1, 0, 1, 1
78, 1, 0, 1, 1
79, 1, 0, 1, 1
80, 1, 0, 1, 1
81, 1, 0, 1, 1
82, 1, 0, 1, 1
83, 1.02, 0.14, 1, 2
84, 1, 0, 1, 1
85, 1.18, 0.384188, 1, 2
86, 1, 0, 1, 1
87, 1, 0, 1, 1
88, 1, 0, 1, 1
89, 1, 0, 1, 1
90, 1, 0, 1, 1
91, 1, 0, 1, 1
92, 1, 0, 1, 1
93, 1, 0, 1, 1
94, 1, 0, 1, 1
95, 1, 0, 1, 1
96, 2.27, 1.1735, 1, 5
97, 1, 0, 1, 1
98, 1, 0, 1, 1
99, 1, 0, 1, 1
100, 1, 0, 1, 1
101, 1, 0, 1, 1
102, 1, 0, 1, 1
103, 1.02, 0.198998, 1, 3
104, 1.01, 0.0994988, 1, 2
105, 1, 0, 1, 1
106, 2.05, 1.15217, 1, 4
107, 1, 0, 1, 1
108, 1, 0, 1, 1
109, 1.03, 0.298496, 1, 4
110, 1, 0, 1, 1
111, 1, 0, 1, 1
112, 1, 0, 1, 1
113, 1, 0, 1, 1
114, 1, 0, 1, 1
115, 1, 0, 1, 1
116, 1, 0, 1, 1
