point, mean, stddev, min, max
0, 295.7, 172.247, 29, 955
1, 338.68, 193.493, 31, 1166
2, 342.51, 200.569, 15, 1161
3, 234.91, 144.713, 17, 774
4, 266.95, 157.627, 49, 860
5, 321.45, 195.761, 22, 1068
6, 346.21, 196.293, 51, 1120
7, 322.23, 189.032, 40, 1078
8, 337.21, 191.919, 48, 1188
9, 303.23, 180.456, 37, 1193
10, 294.91, 172.056, 37, 1008
11, 277.73, 162.942, 37, 1054
12, 321.94, 191.783, 28, 1059
13, 242.92, 156.727, 24, 939
14, 228.95, 142.223, 25, 735
15, 317.41, 188.182, 47, 1154
16, 365.82, 208.114, 35, 1281
17, 330.38, 196.876, 36, 1107
18, 258.61, 154.356, 26, 817
19, 317.21, 186.423, 41, 1069
20, 341.38, 202.941, 37, 1281
21, 285, 181.564, 25, 998
22, 376.4, 209.765, 35, 1261
23, 337.3, 194.776, 49, 1190
24, 292.14, 178.106, 38, 924
25, 343.79, 192.318, 31, 1219
26, 319.54, 192.756, 34, 982
27, 309, 177.473, 40, 924
28, 305.6, 180.325, 34, 1077
29, 362.53, 203.462, 34, 1200
30, 263.55, 149.656, 28, 725
31, 365.69, 204.976, 36, 1236
32, 289.39, 174.638, 32, 1098
33, 167.83, 107.254, 2, 629
34, 325.54, 187.217, 45, 979
35, 289.96, 166.471, 47, 965
36, 355.95, 206.189, 21, 1248
37, 357.44, 207.276, 33, 1241
38, 295.26, 182.133, 29, 949
39, 317.08, 189.804, 29, 1091
40, 223.73, 128.696, 26, 694
41, 356.06, 200.971, 29, 1181
42, 322.7, 191.748, 18, 1180
43, 366.22, 205.022, 44, 1032
44, 239.32, 139.673, 24, 733
45, 294.77, 183.871, 30, 1184
46, 324.39, 185.744, 49, 1117
47, 351.86, 207.779, 41, 1142
48, 260.15, 154.196, 31, 823
49, 312.88, 179.13, 10, 946
50, 361.85, 201.309, 46, 1088
51, 345.22, 197.522, 43, 1094
52, 311.57, 190.542, 40, 1117
53, 315.92, 192.109, 32, 1154
54, 258.9, 157.79, 30, 902
55, 281.87, 175.283, 35, 1027
56, 311.1, 183.733, 38, 971
57, 304.87, 174.148, 37, 978
58, 297.63, 178.305, 22, 1132
59, 256.73, 159.92, 25, 788
60, 322.86, 194.865, 26, 1121
61, 311.91, 183.29, 39, 1276
62, 226.67, 137.447, 40, 855
63, 412.79, 226.81, 52, 1308
64, 347.66, 206.892, 24, 1218
65, 320.26, 184.702, 34, 1110
66, 362.14, 211.597, 35, 1292
67, 328.21, 193.987, 47, 1179
68, 301.57, 177.261, 41, 993
69, 358.4, 196.07, 43, 1105
70, 235.67, 153.557, 19, 969
71, 396.57, 220.719, 53, 1249
72, 347.95, 198.501, 40, 1194
73, 335.48, 197.603, 51, 1215
74, 340.99, 196.998, 48, 1228
75, 386.97, 205.737, 47, 1168
76, 378.21, 211.743, 30, 1195
77, 298.22, 183.057, 15, 1020
78, 284.17, 170.009, 24, 910
79, 360.78, 202.649, 45, 1215
80, 340.3, 200.191, 46, 1080
81, 304, 183.114, 36, 1043
82, 353.37, 207.493, 26, 1191
83, 309.92, 173.968, 36, 878
84, 293.1, 171.174, 29, 955
85, 317.57, 190.424, 33, 1041
86, 260.23, 153.004, 25, 924
87, 288.78, 177.784, 14, 1051
88, 339, 201.974, 32, 1249
89, 350.23, 201.051, 37, 1171
90, 369.23, 214.89, 43, 1283
91, 305.78, 179.705, 27, 947
92, 323.21, 189.499, 24, 969
93, 291.79, 164.674, 40, 839
94, 317.98, 194, 45, 1097
95, 298.54, 186.242, 37, 1129
96, 336.1, 196.781, 46, 1231
97, 351.6, 202.388, 29, 1199
98, 361.39, 208.906, 52, 1243
99, 345.47, 200.727, 40, 1117
100, 290.14, 186.453, 43, 1204
101, 222.08, 137.437, 15, 699
102, 303.33, 181.908, 43, 1119
103, 272.46, 162.284, 16, 814
104, 284.65, 170.396, 39, 1108
105, 349.93, 206.734, 40, 1189
106, 402.64, 216.97, 47, 1253
107, 308.2, 177.883, 35, 1085
108, 251.83, 154.377, 22, 989
109, 314.56, 189.34, 26, 1237
110, 286.3, 172.131, 37, 986
111, 268.85, 166.419, 37, 804
112, 395.85, 221.556, 55, 1350
113, 262.81, 163.517, 38, 899
114, 238.56, 139.047, 17, 718
115, 258.38, 160.591, 19, 1010
116, 295.04, 179.112, 25, 998
117, 261.96, 155.02, 21, 832
118, 354.48, 202.583, 36, 1217
119, 330.35, 189.779, 37, 1124
120, 337.99, 198.304, 21, 1116
121, 320.77, 184.252, 44, 936
122, 257.59, 159.787, 29, 830
123, 356.89, 202.873, 35, 1135
124, 301.82, 181.068, 51, 1019
125, 361.62, 201.449, 36, 1151
126, 293.73, 169.995, 25, 1045
127, 344.15, 195.204, 44, 1155
128, 297.61, 173.636, 25, 1116
129, 368.08, 200.893, 42, 1193
130, 383.25, 216.753, 47, 1220
131, 379.03, 213.954, 35, 1204
132, 323.74, 187.901, 10, 1133
133, 256.83, 158.469, 31, 919
134, 302.81, 180.051, 37, 1097
135, 386.92, 217.43, 54, 1314
136, 268.26, 174.643, 18, 1001
137, 303.26, 178.408, 16, 1146
138, 378.3, 215.386, 46, 1191
139, 332.01, 194.961, 39, 1102
140, 299.94, 172.187, 31, 883
141, 289.69, 165.197, 14, 950
142, 326.75, 190.894, 35, 1138
143, 347.06, 201.115, 42, 1227
144, 364.75, 209.371, 36, 1194
145, 379.71, 213.339, 56, 1319
146, 342.28, 198.566, 31, 1102
147, 326.03, 179.348, 48, 1007
148, 330.93, 196.899, 46, 1200
149, 292.48, 174.695, 35, 1017
150, 270.35, 152.737, 41, 731
151, 369.71, 213.873, 44, 1246
152, 358.91, 208.719, 29, 1233
153, 280.03, 160.429, 31, 878
154, 299.5, 173.663, 21, 979
155, 340.98, 201.594, 39, 1208
156, 290.13, 176.087, 27, 1004
157, 234.26, 151.947, 26, 791
158, 312.34, 179.247, 45, 888
159, 325.68, 196.659, 35, 1175
160, 380.69, 206.811, 45, 1159
161, 330.27, 197.401, 25, 1156
162, 324.48, 199.063, 28, 1198
163, 265.77, 159.962, 35, 867
164, 369.51, 218.64, 33, 1290
165, 306.02, 186.085, 19, 1209
166, 370.4, 208.654, 44, 1248
