point, mean, stddev, min, max
0, 1, 0, 1, 1
1, 1, 0, 1, 1
2, 1, 0, 1, 1
3, 1, 0, 1, 1
4, 1, 0, 1, 1
5, 1, 0, 1, 1
6, 1, 0, 1, 1
7, 1, 0, 1, 1
8, 1, 0, 1, 1
9, 1, 0, 1, 1
10, 1, 0, 1, 1
11, 1, 0, 1, 1
12, 1, 0, 1, 1
13, 1, 0, 1, 1
14, 1.19, 0.627614, 1, 5
15, 1, 0, 1, 1
16, 1, 0, 1, 1
17, 1, 0, 1, 1
18, 1, 0, 1, 1
19, 1, 0, 1, 1
20, 1, 0, 1, 1
21, 1, 0, 1, 1
22, 1.23, 0.759671, 1, 6
23, 1, 0, 1, 1
24, 1, 0, 1, 1
25, 1, 0, 1, 1
26, 1.24, 0.928655, 1, 7
27, 1, 0, 1, 1
28, 1.32, 1.55486, 1, 15
29, 1.22, 0.641561, 1, 4
30, 22.44, 24.93, 1, 146
31, 1, 0, 1, 1
32, 1, 0, 1, 1
33, 1, 0, 1, 1
34, 1, 0, 1, 1
35, 1, 0, 1, 1
36, 1, 0, 1, 1
37, 1, 0, 1, 1
38, 1.34, 0.961457, 1, 8
39, 1, 0, 1, 1
40, 1, 0, 1, 1
41, 1, 0, 1, 1
42, 1.15, 0.53619, 1, 5
43, 1, 0, 1, 1
44, 1.3, 0.842615, 1, 6
45, 1.53, 1.14416, 1, 8
46, 26.34, 26.8232, 1, 153
47, 1, 0, 1, 1
48, 1, 0, 1, 1
49, 1, 0, 1, 1
50, 1.27, 1.03783, 1, 9
51, 1, 0, 1, 1
52, 1.19, 0.627614, 1, 5
53, 1.37, 1.09229, 1, 7
54, 21.92, 22.8297, 1, 128
55, 1, 0, 1, 1
56, 1.37, 1.11942, 1, 7
57, 1.4, 1.29615, 1, 9
58, 22.01, 29.1861, 1, 193
59, 1.41, 1.53685, 1, 14
60, 24.31, 29.9258, 1, 163
61, 23.28, 22.4758, 1, 123
62, 70.67, 74.3252, 1, 485
63, 1, 0, 1, 1
64, 1, 0, 1, 1
65, 1, 0, 1, 1
66, 1, 0, 1, 1
67, 1, 0, 1, 1
68, 1, 0, 1, 1
69, 1, 0, 1, 1
70, 1.5, 1.22066, 1, 8
71, 1, 0, 1, 1
72, 1, 0, 1, 1
73, 1, 0, 1, 1
74, 1.26, 0.807713, 1, 6
75, 1, 0, 1, 1
76, 1.2, 0.583095, 1, 5
77, 1.42, 1.25841, 1, 9
78, 25.69, 26.3843, 1, 157
79, 1, 0, 1, 1
80, 1, 0, 1, 1
81, 1, 0, 1, 1
82, 1.27, 0.798185, 1, 5
83, 1, 0, 1, 1
84, 1.29, 0.897719, 1, 6
85, 1.35, 1.27573, 1, 10
86, 21.8, 21.655, 1, 127
87, 1, 0, 1, 1
88, 1.21, 0.72519, 1, 6
89, 1.15, 0.455522, 1, 4
90, 23.52, 26.4516, 1, 168
91, 1.26, 0.78256, 1, 5
92, 24.34, 37.7733, 1, 351
93, 22.31, 22.7322, 1, 142
94, 71.09, 71.2211, 1, 442
95, 1, 0, 1, 1
96, 1, 0, 1, 1
97, 1, 0, 1, 1
98, 1.3, 1.01489, 1, 7
99, 1, 0, 1, 1
100, 1.35, 0.90967, 1, 6
101, 1.4, 1.02956, 1, 7
102, 23.2, 26.0684, 1, 162
103, 1, 0, 1, 1
104, 1.4, 1.22475, 1, 9
105, 1.25, 0.817007, 1, 6
106, 18.97, 19.5859, 1, 111
107, 1.2, 0.812404, 1, 6
108, 22.2, 24.8508, 1, 146
109, 24.98, 29.981, 1, 189
110, 69.56, 71.3886, 1, 410
111, 1, 0, 1, 1
112, 1.2, 0.547723, 1, 4
113, 1.37, 1.44676, 1, 13
114, 26.61, 33.3313, 1, 194
115, 1.32, 0.936804, 1, 6
116, 20.57, 23.8991, 1, 128
117, 24.14, 28.585, 1, 173
118, 68.82, 77.0958, 1, 411
119, 1.36, 1.10018, 1, 7
120, 21.85, 20.7675, 1, 112
121, 21.75, 23.9881, 1, 176
122, 70.21, 69.3381, 1, 357
123, 23.06, 27.8406, 1, 160
124, 71.54, 79.8126, 1, 540
125, 70.66, 69.3894, 1, 392
126, 22.55, 25.1302, 1, 165
127, 1, 0, 1, 1
128, 1, 0, 1, 1
129, 1, 0, 1, 1
130, 1, 0, 1, 1
131, 1, 0, 1, 1
132, 1, 0, 1, 1
133, 1, 0, 1, 1
134, 1.58, 1.15048, 1, 6
135, 1, 0, 1, 1
136, 1, 0, 1, 1
137, 1, 0, 1, 1
138, 1.52, 1.68808, 1, 13
139, 1, 0, 1, 1
140, 1.31, 0.976678, 1, 7
141, 1.2, 0.721111, 1, 7
142, 23.1, 24.3284, 1, 116
143, 1, 0, 1, 1
144, 1, 0, 1, 1
145, 1, 0, 1, 1
146, 1.21, 0.778396, 1, 6
147, 1, 0, 1, 1
148, 1.25, 1.05238, 1, 9
149, 1.33, 0.800686, 1, 6
150, 21.56, 21.7639, 1, 124
151, 1, 0, 1, 1
152, 1.44, 1.4094, 1, 9
153, 1.42, 1.19315, 1, 8
154, 23.82, 28.8875, 1, 162
155, 1.32, 1.13912, 1, 9
156, 21.86, 23.7314, 1, 118
157, 22.94, 26.991, 1, 150
158, 70.47, 71.3104, 1, 457
159, 1, 0, 1, 1
160, 1, 0, 1, 1
161, 1, 0, 1, 1
162, 1.16, 0.484149, 1, 3
163, 1, 0, 1, 1
164, 1.16, 0.523832, 1, 4
165, 1.36, 1.13596, 1, 8
166, 22.59, 24.8914, 1, 131
167, 1, 0, 1, 1
168, 1.25, 0.84113, 1, 7
169, 1.19, 0.560268, 1, 4
170, 21.73, 25.2158, 1, 145
171, 1.25, 0.817007, 1, 7
172, 22.02, 23.9433, 1, 129
173, 23.39, 29.8432, 1, 158
174, 71.86, 74.7177, 1, 475
175, 1, 0, 1, 1
176, 1.14, 0.548087, 1, 5
177, 1.54, 1.58379, 1, 11
178, 26.72, 43.5922, 1, 377
179, 1.31, 0.934826, 1, 8
180, 20.3, 19.285, 1, 83
181, 24.48, 25.9559, 1, 143
182, 71.5, 81.3977, 1, 595
183, 1.25, 0.68374, 1, 5
184, 23.99, 24.2909, 1, 132
185, 22.1, 24.5909, 1, 145
186, 70.27, 74.2387, 1, 486
187, 23.93, 24.9408, 1, 138
188, 70.16, 61.7075, 1, 309
189, 71.16, 71.4764, 1, 383
190, 22.19, 23.11, 1, 125
191, 1, 0, 1, 1
192, 1, 0, 1, 1
193, 1, 0, 1, 1
194, 1.5, 1.97231, 1, 15
195, 1, 0, 1, 1
196, 1.16, 0.542587, 1, 5
197, 1.29, 0.778395, 1, 7
198, 23.42, 27.0071, 1, 212
199, 1, 0, 1, 1
200, 1.1, 0.458258, 1, 5
201, 1.11, 0.48775, 1, 5
202, 25.68, 29.6853, 1, 197
203, 1.45, 1.43788, 1, 10
204, 21.91, 22.2414, 1, 154
205, 22.89, 25.8743, 1, 178
206, 71.77, 69.7491, 1, 413
207, 1, 0, 1, 1
208, 1.21, 0.972573, 1, 10
209, 1.29, 1.09813, 1, 9
210, 23.67, 26.7716, 1, 151
211, 1.26, 0.701712, 1, 4
212, 24, 29.1132, 1, 166
213, 23.43, 23.9271, 1, 167
214, 66.34, 56.5279, 1, 310
215, 1.13, 0.482804, 1, 4
216, 23.12, 26.9686, 1, 165
217, 23.38, 26.2601, 1, 138
218, 70.86, 74.1519, 1, 443
219, 24.25, 28.5108, 1, 191
220, 73.48, 84.6967, 1, 609
221, 67.6, 69.1254, 1, 415
222, 19.54, 22.8168, 1, 127
223, 1, 0, 1, 1
224, 1.32, 0.810926, 1, 5
225, 1.35, 0.942072, 1, 7
226, 23.64, 26.0248, 1, 139
227, 1.32, 1.19063, 1, 10
228, 24.04, 27.0592, 1, 181
229, 23.72, 25.6449, 1, 134
230, 71.14, 72.6578, 1, 385
231, 1.23, 1.06635, 1, 9
232, 22.25, 23.8803, 1, 117
233, 24.6, 25.2234, 1, 128
234, 70.39, 72.8225, 1, 407
235, 21.45, 24.0821, 1, 130
236, 69.03, 70.7855, 1, 489
237, 69.59, 70.3624, 1, 392
238, 20.26, 24.1353, 1, 150
239, 1.38, 1.25523, 1, 9
240, 21.77, 20.7576, 1, 115
241, 24.45, 27.3161, 1, 155
242, 73.02, 71.3885, 1, 415
243, 23.48, 24.3863, 1, 118
244, 68.14, 67.2647, 1, 386
245, 69.24, 73.5401, 1, 449
246, 20.65, 29.1044, 1, 197
247, 22.61, 27.2069, 1, 194
248, 69.72, 75.6618, 1, 454
249, 70.44, 72.8073, 1, 392
250, 21.91, 22.987, 1, 138
251, 70.38, 66.1056, 1, 340
252, 20.7, 25.4329, 1, 178
253, 22.27, 25.6682, 1, 153
254, 1.29, 0.851998, 1, 6
255, 1, 0, 1, 1
256, 1, 0, 1, 1
257, 1, 0, 1, 1
258, 1, 0, 1, 1
259, 1, 0, 1, 1
260, 1, 0, 1, 1
261, 1, 0, 1, 1
262, 1.25, 0.817007, 1, 6
263, 1, 0, 1, 1
264, 1, 0, 1, 1
265, 1, 0, 1, 1
266, 1.31, 0.833007, 1, 6
267, 1, 0, 1, 1
268, 1.22, 0.782049, 1, 6
269, 1.39, 1.15668, 1, 9
270, 23.94, 22.7604, 1, 108
271, 1, 0, 1, 1
272, 1, 0, 1, 1
273, 1, 0, 1, 1
274, 1.33, 0.95974, 1, 6
275, 1, 0, 1, 1
276, 1.53, 1.47956, 1, 10
277, 1.19, 0.820914, 1, 8
278, 25.04, 26.0722, 1, 116
279, 1, 0, 1, 1
280, 1.26, 0.844038, 1, 6
281, 1.31, 1.03629, 1, 9
282, 24.13, 28.2796, 1, 165
283, 1.28, 0.938936, 1, 7
284, 22.44, 29.7568, 1, 204
285, 22.25, 23.2931, 1, 124
286, 69.98, 70.2473, 1, 374
287, 1, 0, 1, 1
288, 1, 0, 1, 1
289, 1, 0, 1, 1
290, 1.31, 1.22225, 1, 9
291, 1, 0, 1, 1
292, 1.22, 0.62578, 1, 4
293, 1.25, 0.792149, 1, 5
294, 25.12, 25.0465, 1, 135
295, 1, 0, 1, 1
296, 1.41, 1.19243, 1, 8
297, 1.24, 0.736477, 1, 5
298, 23.7, 21.8826, 1, 98
299, 1.25, 0.766485, 1, 6
300, 23.29, 25.1711, 1, 132
301, 23.53, 28.165, 1, 182
302, 72.92, 73.3045, 1, 431
303, 1, 0, 1, 1
304, 1.53, 2.03202, 1, 19
305, 1.49, 1.26882, 1, 8
306, 22.78, 24.7385, 1, 112
307, 1.45, 1.26787, 1, 9
308, 24.11, 27.0883, 1, 143
309, 24.21, 24.3813, 1, 137
310, 66.71, 61.9059, 1, 320
311, 1.28, 0.84947, 1, 5
312, 26.69, 34.5406, 1, 213
