point, mean, stddev, min, max
0, 83572.9, 79917.4, 3819, 272792
1, 51364.7, 49644.1, 2403, 169878
2, 89114.8, 86251.4, 3581, 302100
3, 84621, 82744.6, 3451, 282256
4, 67783.9, 67565.2, 1845, 241111
5, 81220, 79475.8, 3218, 278705
6, 77122.9, 74910.8, 2918, 245604
7, 57719.3, 59305.3, 2684, 273311
8, 80078.5, 77816.5, 2736, 270327
9, 71805.5, 69966.2, 1918, 256699
10, 87912.7, 84645.9, 3932, 284391
11, 78344, 76968.7, 3348, 306787
12, 92113.8, 88677.5, 3397, 323199
13, 72262, 70107, 2298, 234739
14, 84822.8, 82160.2, 3631, 304818
15, 92632.6, 89314.9, 4033, 306103
16, 75996.5, 74481.5, 4170, 326343
17, 89159.5, 85002.8, 4232, 274463
18, 58463.9, 57679.5, 2619, 212892
19, 81904.2, 81274.4, 3761, 278596
20, 84228.9, 82292, 2465, 322852
21, 90713.2, 87447.8, 4308, 301772
22, 66737.5, 67974.4, 1886, 248593
23, 85347.9, 83326.7, 3655, 283098
24, 80853.3, 78632.5, 2560, 282194
25, 80556.8, 77303.1, 3196, 270368
26, 59873, 58884.3, 1476, 224550
27, 67222, 67770.4, 1428, 291493
28, 43173, 41089.4, 1059, 164015
29, 95180.3, 91255.1, 3521, 301051
30, 83796.1, 80195.2, 4124, 277911
31, 84171.5, 82619.1, 3642, 285715
32, 81105.1, 79167.1, 3355, 285630
33, 89714.5, 87525.1, 2528, 292385
34, 81979.6, 79307.5, 2816, 322151
35, 84297.2, 83128.6, 2930, 287773
36, 61957.6, 59693.1, 2378, 209100
37, 72288.6, 72001.6, 2376, 254609
38, 84495.9, 82778.7, 3602, 295620
39, 88725.5, 86060.1, 2829, 288636
40, 75129.9, 74398, 2392, 250983
41, 85212.6, 82078.2, 3440, 275418
42, 79123.2, 76008.5, 1504, 251825
43, 69465.5, 68109.9, 2721, 256512
44, 76025.1, 73844.4, 4339, 249845
45, 82525.7, 80032.1, 3855, 280631
46, 88860.3, 85418.9, 2657, 296235
47, 90786.1, 86799.2, 4047, 293594
48, 61256.4, 61004.8, 2016, 235234
49, 65602.1, 66272.4, 1358, 233307
50, 86818, 84451.4, 2846, 288879
51, 85094.4, 82682, 3307, 285922
52, 76445.8, 74351.7, 2763, 277929
53, 71070.9, 70171.8, 2917, 259812
54, 82506.3, 80152.9, 3221, 269778
55, 84853.8, 82052.5, 3894, 273551
56, 77031.5, 76350.4, 3019, 275287
57, 85122.6, 81394.4, 3740, 268110
58, 44263.1, 43046.8, 2454, 172026
59, 87523.5, 84368.3, 3472, 280066
60, 82418.3, 79551.4, 3388, 260970
61, 83869.8, 80203.4, 3012, 277240
62, 83330.9, 80526.9, 3831, 271713
63, 94591.7, 90446.1, 3966, 299259
64, 84389.4, 81459.4, 3985, 288196
65, 87711.6, 85162.5, 4369, 313912
66, 90570.6, 86935.7, 4035, 281648
67, 94281.4, 91232.6, 3544, 302315
68, 37580.8, 37955.2, 1467, 183222
69, 78770.1, 76227.9, 3118, 264367
70, 68461.6, 65522.9, 2182, 285859
71, 94404.7, 91629, 3420, 307146
72, 71675.4, 70258.3, 2243, 260153
73, 92637.6, 88885.8, 3014, 299763
74, 93995.9, 90831.1, 3660, 336049
75, 90664.9, 87759.3, 4548, 310167
76, 74279.6, 73058.8, 3439, 257462
77, 80454, 78595.6, 3015, 264450
78, 76657.5, 78683.7, 2398, 318511
79, 78330.8, 75513.7, 3162, 261766
80, 70098.6, 67032.7, 2839, 241717
81, 86993.5, 83154.7, 3995, 300249
82, 92637.8, 88890.8, 3980, 298456
83, 94831.1, 90528.1, 4340, 311057
84, 66802.2, 68007.6, 1906, 238547
85, 80080, 78687.3, 3010, 292553
86, 73141.7, 71932, 2419, 295004
87, 93768.1, 90919.5, 4389, 302962
88, 74674.2, 72906.5, 2803, 256221
89, 75262.6, 74949.5, 3075, 253462
90, 88050.5, 84484.8, 3742, 295687
91, 83658, 81449.2, 2621, 282547
92, 80213.5, 77229.2, 2596, 271175
93, 88523.2, 86816.1, 3446, 332744
94, 71590.6, 69718.8, 2134, 269597
95, 83189.9, 80550.9, 2764, 267378
96, 68337.7, 65356.5, 3239, 218279
97, 83724, 81941.6, 3544, 292135
98, 86717, 84788.5, 4255, 296107
99, 80666.8, 77537.5, 2680, 250181
100, 82268.4, 79353, 2732, 299952
101, 84279.5, 79552.6, 3865, 259970
102, 68460, 65952.2, 2217, 238163
103, 60845.2, 58892.2, 2298, 233233
104, 68953.1, 67372.5, 2466, 237051
105, 87572.5, 85122.7, 3422, 294919
106, 78576.1, 76265, 2764, 270259
107, 79408.5, 78289.3, 3308, 284094
108, 71626.2, 69681.9, 3495, 238070
109, 84045.8, 82258.2, 3272, 284291
110, 90980.4, 87441.8, 3138, 298273
111, 94108.6, 91297.7, 3872, 312477
112, 92019, 88898.1, 3161, 292900
113, 72555.7, 72077.8, 3014, 245345
114, 57474.1, 56828.7, 2095, 230401
115, 75546.6, 73300.8, 3082, 259450
116, 77989.4, 74957.8, 3361, 269831
117, 87778.5, 84970.1, 4178, 306307
118, 79937.8, 77372.7, 3672, 252359
119, 58873.2, 57878, 1676, 204424
120, 78791.8, 75948, 3249, 252266
121, 97854, 93318, 3761, 319284
