point, mean, stddev, min, max
0, 50929.7, 35914, 2406, 166828
1, 46993.8, 32356.5, 2140, 148618
2, 50473.4, 35793.8, 2281, 165870
3, 50224.4, 35612.5, 2017, 165415
4, 50234.7, 35745.5, 2243, 166026
5, 37961.2, 25934.6, 1812, 131422
6, 50388.7, 35795.1, 1933, 166043
7, 46755.1, 32181.5, 2377, 148808
8, 50873.3, 35848.6, 2383, 166838
9, 50659.1, 35845.7, 2505, 166778
10, 50838.7, 35888.8, 2200, 166655
11, 50904.3, 35881.6, 2387, 167006
12, 50514.6, 35858.3, 2293, 166486
13, 50933.5, 35881.1, 2354, 166605
14, 50718, 35861, 2576, 165891
15, 50480.3, 35802.2, 2259, 167042
16, 50890.9, 35954.8, 2350, 167185
17, 50574.5, 35768, 2310, 166014
18, 50677.2, 35829.2, 2201, 166617
19, 50286.8, 35660.4, 2343, 165558
20, 50560.9, 35749.3, 2388, 165708
21, 50309.5, 35731.4, 2273, 165267
22, 49948.4, 35685.1, 2173, 164523
23, 50371.3, 35698.7, 2365, 166223
24, 50485.4, 35771.5, 2278, 166332
25, 50427.8, 35763.1, 2115, 165934
26, 50443, 35720.6, 2066, 166167
27, 50834, 35858.6, 2354, 166663
28, 50635, 35812.9, 2393, 166812
29, 50287, 35768.1, 1923, 166243
30, 50210.6, 35677, 2030, 166257
31, 50769.7, 35823.5, 2312, 166517
32, 50533.4, 35799.4, 2244, 165885
33, 51006.4, 35897.4, 2356, 166435
34, 50391.2, 35795.7, 2231, 166247
35, 50403.4, 35802.4, 2453, 166332
36, 50922.1, 35911.5, 2604, 166868
37, 45340.2, 31200.9, 1903, 145110
38, 50618.7, 35805, 2435, 166053
39, 50640.9, 35813.3, 2202, 166330
40, 50944.5, 35936.6, 2476, 166720
41, 50490.9, 35795.1, 2272, 166396
42, 50626, 35829.6, 2342, 166446
43, 50579.8, 35793.4, 2403, 166358
44, 50511.5, 35792, 2009, 166439
45, 50879, 35931.9, 2458, 167692
46, 50567.2, 35818.2, 2217, 166376
47, 50929, 35912.7, 2168, 167096
48, 46899.5, 32363.2, 2215, 150199
49, 50434.9, 35807.5, 2272, 165538
50, 50769.1, 35810.5, 2617, 166295
51, 50683.8, 35835.5, 2460, 166896
52, 50972.4, 35901.9, 2569, 167060
53, 51059.8, 35923.2, 2388, 167089
54, 51070.9, 35962.9, 2502, 166706
55, 49857, 35685.2, 2140, 165394
56, 50535.8, 35802, 2541, 166349
57, 50287.4, 35806.6, 2197, 166419
58, 50558.6, 35860, 2576, 166101
59, 50955.6, 35900.8, 2502, 166571
60, 50721.5, 35814.6, 2391, 166500
61, 50855.9, 35877.7, 2475, 166614
62, 50786.7, 35865.2, 2248, 166761
63, 50997.2, 35924.6, 2401, 166981
64, 50378.6, 35773.9, 2248, 165851
65, 50122.6, 35659.2, 1659, 165412
66, 44028, 30085.4, 2171, 140864
67, 50636, 35802.6, 2391, 166502
68, 50313.9, 35752, 2145, 165911
69, 50999.2, 35892.9, 2552, 166874
70, 50568.1, 35829.7, 2435, 165892
71, 49476.7, 35411.9, 1902, 164068
72, 50880.3, 35870.5, 2526, 167270
73, 50520.5, 35812.9, 2056, 166536
74, 50434.3, 35726.6, 2441, 165489
75, 50789.8, 35862.3, 2406, 166291
76, 50979.6, 35882.6, 2474, 167228
77, 50944.2, 35905.7, 2342, 166756
78, 50926.8, 35925, 2155, 166822
79, 51145.2, 35973.7, 2355, 166957
80, 50664, 35820.3, 2300, 166160
81, 50910.7, 35924.3, 2531, 166521
82, 48472.6, 33825.8, 2368, 155110
83, 50806.9, 35834.7, 2516, 166279
84, 50883.1, 35855.6, 2394, 166747
85, 50395.8, 35758.3, 2425, 166812
86, 50934.3, 35866.8, 2297, 165813
87, 50368.3, 35775, 2261, 165707
88, 51007.2, 35932.7, 2478, 166694
89, 51082, 35954.8, 2561, 167035
90, 51131.9, 35942.6, 2374, 167201
91, 50292.6, 35721.1, 2229, 165828
92, 49886.2, 35525.2, 2103, 165603
93, 51010.6, 35864.3, 2517, 166549
94, 50284.3, 35616.1, 2337, 164570
95, 49921.7, 35601.5, 2000, 163697
96, 51178.8, 35970.6, 2546, 167394
97, 50381.4, 35788.6, 2172, 165794
98, 50587.5, 35779.1, 2325, 166156
99, 50433.9, 35811.8, 2325, 166405
100, 50858.1, 35887.9, 2267, 166443
