point, mean, stddev, min, max
0, 1490.18, 1118.86, 62, 5032
1, 1407.53, 1072.93, 62, 4926
2, 1629.2, 1220.17, 78, 6664
3, 1729.26, 1274.8, 76, 7521
4, 1611.71, 1214.78, 43, 5973
5, 1532.21, 1155.65, 114, 6040
6, 1555.8, 1155.05, 44, 6163
7, 1469.93, 1111.2, 59, 5351
8, 1557.04, 1226.71, 69, 7293
9, 556.11, 414.719, 44, 1885
10, 1925.29, 1435.71, 39, 7215
11, 2052.41, 1448.57, 91, 7095
12, 1698.78, 1254.31, 58, 6167
13, 1808.56, 1305.52, 82, 7078
14, 1492.33, 1174.2, 68, 6951
15, 1377.83, 1028.95, 67, 5743
16, 1930.67, 1418.73, 107, 7214
17, 1601.19, 1215.4, 87, 6729
18, 1772.25, 1314.84, 125, 7600
19, 1672.91, 1277.13, 44, 7427
20, 1418.07, 1142.67, 64, 6474
21, 1188.61, 928.632, 83, 4334
22, 1356.09, 1013.03, 76, 4865
23, 1922.83, 1369.3, 112, 6941
24, 1241.19, 882.012, 68, 5141
25, 1535.84, 1182.38, 66, 6029
26, 1622.59, 1236.9, 85, 6811
27, 1642.27, 1178.89, 88, 6474
28, 1343.95, 1057.65, 54, 4633
29, 1877.61, 1402.73, 51, 7367
30, 1700.2, 1300.39, 96, 7083
31, 1167.89, 869.744, 68, 4453
32, 1706.69, 1233.8, 69, 6171
33, 1576.39, 1132.71, 74, 4880
34, 1559.5, 1155.32, 93, 5012
35, 1609.21, 1235.86, 129, 5852
36, 1710.53, 1325.43, 74, 7744
37, 1809.36, 1339.27, 65, 6684
38, 1009.88, 853.699, 69, 4645
39, 1457.37, 1098.61, 71, 5159
40, 1758.22, 1373.92, 67, 7175
41, 1575.91, 1184.31, 76, 5333
42, 1687.88, 1244.39, 54, 5429
43, 1742.08, 1309.4, 77, 6809
44, 1721.18, 1249.02, 66, 6022
45, 808.16, 663.651, 32, 3323
46, 1835.15, 1337.77, 41, 7075
47, 1656.79, 1259.36, 59, 6434
48, 1740.87, 1246.58, 79, 6426
49, 1573.99, 1226.23, 50, 5926
50, 1731.15, 1291.62, 57, 7532
51, 1412.82, 1026.77, 82, 4933
52, 2059.94, 1468.64, 93, 7328
53, 1271.42, 1022.57, 26, 4646
54, 1811.69, 1347.06, 178, 6987
55, 1517.47, 1177.17, 89, 6345
56, 1944.3, 1399.9, 92, 7027
57, 1525.42, 1179.68, 38, 5529
58, 1838.39, 1350.41, 91, 6777
59, 1246.9, 939.177, 73, 4076
60, 1774.83, 1277.99, 94, 6411
61, 1814.63, 1352.73, 66, 7378
62, 1859.7, 1335.45, 43, 6533
63, 1382.78, 1081.02, 47, 5988
64, 1331.69, 1015.22, 98, 4781
65, 1569.81, 1235.13, 76, 6418
66, 1323.89, 1014.15, 42, 4721
67, 1849.11, 1322.1, 94, 6667
68, 1783.19, 1349.27, 87, 6897
69, 1994.39, 1429.18, 117, 7330
70, 2022.75, 1459.47, 92, 7323
71, 1944.61, 1373.64, 86, 6081
72, 1737.19, 1351.3, 122, 7121
73, 1849.88, 1340.77, 66, 7180
74, 1718.29, 1308.33, 165, 6678
75, 1521.42, 1148.67, 18, 5406
76, 1921.04, 1411.55, 79, 7505
77, 1679.67, 1288.73, 96, 7040
78, 1622.52, 1203.79, 63, 6963
79, 1674.28, 1350.92, 66, 7591
80, 1439.29, 1116.19, 41, 5743
81, 1992.62, 1447.47, 103, 7302
82, 1479.46, 1155.45, 93, 5948
83, 1265.71, 941.958, 103, 4763
84, 1851.46, 1384.4, 114, 7718
85, 1721.39, 1240, 107, 5803
86, 1427.7, 1195.68, 132, 6624
87, 1695.03, 1240.96, 84, 6710
88, 1139.72, 855.094, 53, 3823
89, 1773.52, 1357.1, 171, 7407
90, 1409.43, 1064.76, 41, 6243
91, 1487.46, 1197.18, 136, 7976
92, 1373.16, 961.137, 43, 4929
93, 1898.62, 1395.01, 65, 6852
94, 1999.97, 1454.22, 125, 7531
95, 1345.54, 1072.52, 52, 5210
96, 1192.09, 962.742, 28, 4641
97, 714.48, 599.946, 67, 3271
98, 1754.99, 1292.15, 55, 7113
99, 1972.81, 1461.1, 66, 7703
100, 1069.99, 1113.46, 11, 7115
101, 1997.62, 1419.73, 82, 6764
102, 1728.63, 1289.95, 77, 7254
103, 1464.25, 1096.9, 71, 5728
104, 1751.16, 1309.82, 70, 6852
105, 1872.8, 1398.63, 112, 7715
106, 1994.25, 1443.65, 90, 7347
107, 1876.64, 1414.3, 64, 7744
108, 1860.72, 1343.15, 118, 7071
109, 1783.74, 1363.21, 58, 7011
110, 1232.01, 1057.36, 111, 5985
111, 1609.63, 1143.72, 67, 5828
112, 2140.53, 1504.85, 112, 7167
113, 1887.06, 1369.1, 101, 7186
114, 1114.5, 889.147, 63, 5068
115, 2073.75, 1484.6, 128, 7932
116, 1463.98, 1143.66, 106, 5838
117, 2073.58, 1497.25, 97, 7938
118, 1591.54, 1163.62, 77, 5446
119, 2232.99, 1557.51, 125, 8171
120, 1300.38, 1070.19, 62, 6046
121, 2063.53, 1508.56, 79, 7564
122, 2153.89, 1525.98, 122, 7500
123, 1434.47, 1120.49, 153, 5838
124, 1706.34, 1268.52, 59, 7248
125, 1678.37, 1239.06, 62, 6993
126, 1622.25, 1171.87, 79, 5524
127, 1814.21, 1275.34, 94, 6044
128, 1939.39, 1466.71, 143, 7967
129, 1890.24, 1374.79, 105, 6843
130, 1907.26, 1437.19, 90, 7379
131, 1420.03, 1107.29, 62, 6578
132, 1697.47, 1238.81, 154, 5386
133, 1809.64, 1418.79, 71, 6884
134, 1499.08, 1108.07, 83, 5407
135, 1838.89, 1328.9, 79, 7370
136, 1983.37, 1443.58, 134, 7229
137, 1641.45, 1170.24, 105, 6262
138, 1884.84, 1328.58, 65, 6932
139, 1107.83, 839.666, 93, 3730
140, 1616.89, 1218.31, 61, 6432
141, 2020.48, 1510.97, 50, 8273
142, 1992.09, 1362.97, 125, 6870
143, 1627.83, 1237.93, 60, 6892
144, 1327.96, 1134.02, 58, 7347
145, 1702.15, 1325.32, 77, 7496
146, 1396.77, 1017.15, 69, 5157
147, 1280.26, 1036.73, 68, 5872
148, 1970.12, 1438.1, 131, 6463
149, 2090.19, 1498.09, 86, 7728
150, 1289.3, 969.748, 99, 5048
151, 1288, 978.652, 58, 4605
152, 1782.61, 1333.1, 71, 6293
153, 1635.11, 1235.06, 103, 6549
154, 1818.28, 1354.05, 129, 7161
155, 1928.71, 1448.07, 132, 7889
156, 2107.91, 1522.39, 142, 7704
157, 1341.61, 1011.6, 50, 5076
158, 1765.61, 1350.67, 67, 7412
159, 2001.02, 1413.33, 107, 7919
160, 1192.9, 944.201, 50, 5754
161, 1449.88, 1075.99, 71, 5764
162, 1687.65, 1280.24, 61, 6192
163, 2089.11, 1508.13, 161, 7478
164, 1609.3, 1240.16, 53, 6174
165, 1644.11, 1332.51, 34, 7863
166, 1167.29, 891.677, 59, 4527
167, 1972.14, 1419, 95, 7083
168, 1725.09, 1319, 115, 6646
169, 1739.78, 1340.46, 118, 7238
170, 1863.39, 1345.55, 99, 6397
171, 1243.12, 958.643, 42, 6474
172, 1493.99, 1093.69, 66, 5141
173, 1618.44, 1195.67, 49, 5643
174, 1864.88, 1378.66, 145, 7455
175, 1850.62, 1331.77, 79, 7492
176, 1539.71, 1182.79, 81, 6048
177, 2156, 1515.21, 118, 7522
178, 2176.93, 1604.36, 99, 8515
179, 1912.03, 1426.18, 99, 7260
180, 1932.91, 1399.55, 105, 6980
181, 1690.37, 1245.87, 53, 6426
182, 1853.74, 1412.47, 105, 7590
183, 1433.53, 1080.68, 67, 5912
184, 2053.52, 1431.44, 122, 6706
185, 1990.81, 1432.59, 144, 7182
186, 1693.41, 1234.61, 59, 7193
187, 1494.12, 1113.16, 32, 5741
188, 1735.03, 1298.02, 95, 5902
189, 1712.33, 1270.54, 56, 7657
190, 1419.61, 1209.76, 81, 6775
191, 1855.34, 1317.68, 155, 7361
192, 1669.64, 1331.33, 89, 7489
193, 1700.59, 1277.79, 91, 6138
194, 1776.6, 1317.37, 92, 5909
195, 1788.88, 1348.79, 76, 6208
196, 2049.44, 1505.97, 119, 7990
197, 1572.38, 1291.15, 119, 7244
198, 1785.03, 1375.49, 107, 7580
199, 1914.53, 1370.22, 93, 6926
200, 2015.87, 1466.63, 56, 7879
201, 1023.61, 753.372, 80, 4049
202, 1794.15, 1410.85, 62, 6914
203, 1688.36, 1255.05, 99, 6573
204, 1540.25, 1133.46, 64, 6171
205, 2041.76, 1482.47, 102, 8123
206, 1452.41, 1068.2, 88, 4811
207, 1275.78, 938.127, 45, 4274
208, 1881.72, 1319.81, 133, 6812
209, 1761.59, 1341.95, 131, 6841
210, 539.99, 451.96, 34, 2361
211, 1644.05, 1209.35, 77, 6403
212, 1205.9, 952.302, 56, 5554
213, 1724.42, 1260.48, 61, 6440
214, 1889.93, 1415.22, 172, 7748
215, 1669.2, 1259.15, 77, 5881
216, 1533.73, 1165.65, 69, 5504
217, 1984.37, 1430.29, 130, 6839
218, 1737.04, 1313.73, 94, 6669
219, 1838.56, 1323.08, 70, 6378
220, 1669.65, 1260.52, 43, 6330
221, 1584.07, 1156.38, 20, 5043
222, 1976.06, 1449.43, 78, 7442
223, 1270.82, 1018.71, 115, 5558
224, 1737.67, 1305.77, 72, 7354
225, 1410.1, 1053.08, 81, 6246
226, 1674.42, 1271.01, 24, 7192
227, 1986.7, 1476.29, 100, 7889
228, 1725.06, 1323.08, 145, 6833
229, 1504.14, 1192.56, 141, 6521
230, 1879.46, 1370.01, 104, 7144
231, 1212.39, 878.998, 38, 3794
232, 1891.19, 1443.94, 65, 7535
233, 1952.76, 1427.84, 117, 7715
234, 1937.65, 1431.68, 43, 7494
