point, mean, stddev, min, max
0, 239.43, 176.889, 24, 937
1, 273.21, 185.993, 27, 930
2, 290.93, 221.364, 16, 1072
3, 349.78, 233.529, 33, 1070
4, 221.39, 165.448, 18, 761
5, 182.95, 130.629, 16, 570
6, 349.79, 242.683, 28, 1109
7, 307.39, 203.506, 39, 1011
8, 255.52, 181.76, 21, 963
9, 275.59, 199.943, 31, 965
10, 219.21, 158.26, 24, 668
11, 143.03, 100.406, 6, 474
12, 338.52, 224.46, 47, 1058
13, 204.66, 152.016, 28, 695
14, 199.94, 146.822, 19, 792
15, 210.69, 154.76, 23, 805
16, 282.79, 203.906, 36, 960
17, 277.89, 170.562, 19, 770
18, 247.65, 168.823, 27, 739
19, 333.49, 242.18, 32, 1167
20, 250.79, 174.301, 18, 902
21, 209.43, 150.63, 15, 704
22, 187.63, 131.415, 14, 627
23, 220.08, 141.226, 23, 692
24, 269.87, 194.458, 7, 1040
25, 222.31, 171.567, 7, 908
26, 139.54, 101.931, 9, 563
27, 230.01, 164.905, 17, 754
28, 221.57, 159.192, 17, 779
29, 272.39, 183.262, 35, 957
30, 267.37, 178.502, 19, 904
31, 241.44, 163.053, 29, 691
32, 114.85, 97.3041, 3, 511
33, 110.87, 85.4632, 8, 429
34, 261.07, 182.829, 26, 892
35, 275.18, 186.138, 29, 949
36, 204.02, 140.488, 12, 712
37, 376.69, 258.704, 47, 1235
38, 201.31, 142.507, 30, 689
39, 170.93, 141.904, 11, 797
40, 296.42, 201.534, 30, 986
41, 282.81, 202.218, 26, 1020
42, 152.2, 120.155, 12, 603
43, 287.61, 193.896, 30, 947
44, 177.32, 141.111, 22, 745
45, 233.75, 170.11, 25, 827
46, 283.45, 201.489, 32, 994
47, 211.59, 159.51, 24, 804
48, 220.9, 151.495, 10, 701
49, 287.31, 199.135, 27, 946
50, 166.49, 137.09, 11, 822
51, 197.58, 156.351, 8, 724
52, 354.35, 232.763, 39, 1021
53, 293.79, 209.905, 39, 1048
54, 234.8, 172.686, 19, 938
55, 318, 216.362, 49, 954
56, 140.61, 91.8135, 3, 391
57, 291.15, 202.977, 28, 964
58, 206.1, 149.586, 24, 686
59, 288.7, 197.099, 33, 910
60, 217.84, 149.757, 9, 729
61, 240.85, 169.605, 22, 741
62, 279.09, 186.378, 34, 1032
63, 402.12, 268.191, 50, 1246
64, 328.25, 239.028, 33, 1235
65, 298.49, 203.927, 37, 845
66, 232.9, 170.58, 17, 834
67, 142.71, 108.927, 5, 546
68, 278.37, 193.837, 33, 893
69, 22.61, 24.0861, 1, 177
70, 399.75, 265.199, 53, 1252
71, 271.71, 180.239, 14, 876
72, 371.54, 252.207, 41, 1265
73, 396.88, 274.228, 44, 1425
74, 244.25, 161.872, 16, 630
75, 241.61, 168.646, 24, 800
76, 258.02, 176.807, 40, 857
77, 341.97, 229.448, 41, 1156
78, 208.78, 149.993, 16, 733
79, 85.33, 76.9601, 6, 365
80, 255.49, 173.823, 24, 814
81, 188.77, 136.959, 23, 698
82, 242.76, 164.225, 13, 893
83, 260.92, 195.33, 23, 821
84, 290.43, 192.787, 40, 1004
85, 263.66, 185.733, 13, 828
86, 381.16, 260.261, 47, 1164
87, 351.78, 237.391, 26, 1137
88, 244.88, 163.967, 34, 741
89, 188.97, 135.519, 13, 674
90, 79.42, 65.2586, 2, 363
91, 277.07, 194.042, 26, 973
92, 200.72, 131.26, 29, 640
93, 274.26, 184.486, 30, 792
94, 266.47, 181.799, 31, 836
95, 327.1, 227.798, 27, 1025
96, 205.94, 163.717, 22, 953
97, 206.73, 144.654, 29, 672
98, 407.13, 277.626, 44, 1350
99, 246.54, 177.382, 19, 908
100, 209.55, 135.481, 24, 619
101, 290.95, 197.591, 33, 872
102, 356.16, 237.587, 43, 1174
103, 298.3, 212.434, 24, 945
104, 159.43, 119.119, 18, 625
105, 302.48, 213.622, 41, 1021
106, 242.52, 163.542, 29, 835
107, 258.55, 189.196, 21, 956
108, 375.77, 250.237, 49, 1111
109, 231.99, 157.591, 29, 716
110, 185.35, 139.357, 10, 725
111, 188.25, 125.011, 25, 581
112, 329.91, 224.616, 38, 1062
113, 333.34, 222.521, 25, 1010
114, 327.89, 227.107, 48, 1062
115, 134.98, 94.2929, 19, 418
116, 263.21, 185.423, 32, 821
117, 276.23, 195.386, 32, 1068
118, 309.37, 222.853, 28, 1195
119, 212.35, 165.81, 18, 827
120, 116.13, 80.4972, 8, 388
121, 279.95, 192.323, 25, 841
122, 378.86, 263.498, 37, 1248
123, 339.69, 231.649, 43, 1108
124, 218.19, 146.618, 26, 736
125, 169.26, 114.922, 11, 531
126, 282.84, 194.159, 29, 983
127, 154.65, 118.302, 12, 594
128, 343.12, 235.027, 35, 1193
129, 116.55, 89.6263, 7, 435
130, 296.09, 193.253, 34, 1067
131, 263.79, 175.861, 39, 828
132, 239.49, 174.265, 18, 897
133, 271.5, 187.775, 34, 868
134, 173.33, 116.633, 29, 522
135, 275.86, 192.014, 19, 969
136, 201.43, 155.038, 18, 830
137, 385.44, 275.435, 54, 1242
138, 198.02, 142.324, 16, 681
139, 338.8, 241.24, 50, 1413
140, 331.23, 220.142, 30, 1040
141, 281.72, 187.777, 34, 885
142, 314.79, 206.602, 17, 1019
143, 350.73, 243.303, 32, 1185
144, 129.62, 94.655, 20, 403
145, 295.38, 210.533, 46, 1125
146, 128.29, 101.179, 7, 437
147, 368.74, 255.144, 47, 1169
148, 278.1, 190.159, 30, 877
149, 253.08, 176.348, 30, 842
150, 225.2, 163.163, 22, 958
151, 267.73, 192.111, 36, 823
152, 321.4, 224.52, 35, 1017
153, 247.61, 183.88, 18, 804
154, 189.17, 141.282, 11, 614
155, 321.3, 222.6, 39, 1036
156, 232.71, 173.034, 24, 848
157, 451.74, 300.251, 59, 1463
158, 274.4, 194.282, 39, 1198
159, 323.38, 238.021, 41, 1251
160, 271.56, 182.445, 42, 922
161, 307.39, 206.909, 36, 984
162, 252.96, 166.089, 29, 765
163, 284.78, 210.114, 29, 1073
164, 356.39, 243.442, 34, 1082
165, 393.81, 256.789, 38, 1207
166, 261.8, 179.999, 27, 968
167, 302.1, 215.32, 30, 1090
168, 86.77, 79.2741, 2, 503
169, 199.99, 142.941, 21, 592
170, 324.17, 214.991, 38, 1049
171, 206.47, 148.733, 16, 755
172, 133.45, 101.467, 10, 476
173, 303.42, 216.312, 25, 1023
174, 296.08, 203.75, 29, 1065
175, 316.45, 216.762, 34, 1076
176, 368.21, 255.526, 46, 1333
177, 263.69, 187.857, 32, 956
178, 178.53, 128.591, 10, 576
179, 420.64, 294.723, 73, 1494
180, 239.32, 172.532, 27, 812
181, 289.16, 209.499, 22, 1087
182, 269.04, 193.527, 22, 896
183, 366.32, 252.504, 59, 1196
184, 241.62, 187.9, 23, 910
185, 341.81, 224.257, 46, 962
186, 352.28, 243.831, 42, 1228
187, 286.41, 191.355, 37, 853
188, 141.75, 112.162, 10, 760
189, 317.26, 224.364, 31, 1154
190, 296.94, 201.242, 27, 1000
191, 316.24, 215.597, 25, 920
192, 148.83, 98.6604, 30, 499
193, 333.93, 223.678, 29, 976
194, 225.8, 171.621, 18, 885
195, 291.42, 205.353, 25, 1121
196, 341.14, 229.223, 37, 1136
197, 350.77, 248.131, 38, 1368
198, 347.14, 228.384, 29, 1114
199, 315.92, 213.118, 36, 918
