point, mean, stddev, min, max
0, 80020.7, 184142, 36, 650087
1, 79859.5, 183868, 25, 649421
2, 80114.1, 184290, 41, 650658
3, 79807, 183760, 45, 648631
4, 80255.9, 184503, 44, 651230
5, 79873.2, 183889, 45, 649049
6, 80324.2, 184620, 46, 651709
7, 79915.3, 183959, 30, 649193
8, 80213.8, 184439, 54, 650837
9, 79796.9, 183761, 25, 648595
10, 80048.8, 184174, 41, 650000
11, 80021.8, 184117, 34, 649923
12, 79975.5, 184063, 42, 649800
13, 80249.1, 184500, 54, 651173
14, 80015.7, 184121, 41, 650325
15, 80089.3, 184252, 46, 650562
16, 80111.3, 184277, 45, 650501
17, 80097.5, 184273, 34, 650501
18, 80011.3, 184109, 33, 649974
19, 80043.8, 184183, 41, 649813
20, 80215, 184445, 28, 651021
21, 80055, 184154, 42, 650290
22, 79985.4, 184056, 52, 649865
23, 80119.6, 184295, 44, 650691
24, 80158.8, 184354, 39, 650813
25, 79961.5, 184032, 38, 649840
26, 80150.3, 184314, 40, 650557
27, 80138.2, 184314, 30, 650799
28, 80069.3, 184199, 36, 650276
29, 79895.9, 183911, 50, 649384
30, 80162, 184359, 50, 650721
31, 80189, 184405, 56, 651120
32, 79827.3, 183810, 47, 648802
33, 80284.6, 184554, 49, 651362
34, 80015.5, 184108, 41, 650299
35, 80342.6, 184653, 51, 651704
36, 80137.3, 184306, 35, 650487
37, 80179.9, 184391, 42, 650937
38, 80054.5, 184200, 36, 650118
39, 80121.3, 184289, 47, 650754
40, 80126.3, 184295, 24, 650587
41, 80211.9, 184428, 36, 650958
42, 80125.8, 184310, 27, 650778
43, 79780.5, 183745, 42, 648767
44, 79981.5, 184057, 52, 649937
45, 80204.1, 184415, 41, 650976
46, 80337.7, 184642, 45, 651896
47, 80323, 184619, 54, 651703
48, 80009.9, 184125, 46, 649930
49, 80000, 184085, 49, 650378
50, 80135.8, 184343, 23, 650954
51, 79989.4, 184100, 41, 649893
52, 79848.9, 183869, 30, 649245
53, 79775.5, 183723, 48, 648843
54, 80103, 184267, 59, 650667
55, 80103.7, 184272, 52, 650774
56, 80328.1, 184627, 47, 651672
57, 80153.7, 184345, 53, 650891
58, 79921.7, 183984, 31, 649588
59, 80103.8, 184285, 42, 650808
60, 80146.5, 184338, 45, 650839
61, 80119.6, 184298, 56, 650460
62, 80075.3, 184208, 23, 650356
63, 80130.5, 184316, 37, 650787
64, 79718, 183624, 45, 648555
65, 80096, 184260, 36, 650371
66, 80065.9, 184210, 43, 650358
67, 80096.5, 184259, 57, 650475
68, 80060.2, 184197, 47, 650580
69, 80196.9, 184405, 44, 650979
70, 80181.8, 184397, 36, 650937
71, 80128.5, 184306, 35, 650817
72, 80142.2, 184341, 52, 650629
73, 80269.2, 184531, 43, 651525
74, 80168.5, 184372, 50, 651068
75, 79989.8, 184099, 48, 649848
76, 80200.4, 184425, 40, 651036
77, 80094.6, 184245, 48, 650596
78, 80068.6, 184213, 56, 650749
79, 80261.2, 184513, 53, 651145
80, 80014.5, 184130, 30, 650278
81, 80315, 184612, 56, 651772
82, 80123.3, 184293, 45, 650302
83, 80057.7, 184190, 44, 650130
84, 80136.4, 184326, 56, 650794
85, 79980, 184070, 39, 649891
86, 80003.8, 184092, 51, 649671
87, 80098.8, 184274, 47, 650632
88, 79890.2, 183909, 36, 649731
89, 80151.2, 184329, 43, 650792
90, 80365.6, 184683, 55, 651779
91, 80083.2, 184234, 40, 650320
92, 80206.2, 184426, 65, 651132
93, 80182.6, 184414, 40, 650990
94, 79884.3, 183913, 48, 649603
95, 80151.6, 184340, 41, 650872
96, 80149.7, 184329, 58, 650538
97, 80076.4, 184218, 28, 650499
98, 80247.5, 184479, 39, 651258
99, 80106.8, 184272, 56, 650554
100, 80335.4, 184635, 44, 651550
101, 80088.2, 184228, 41, 650014
102, 80146.6, 184333, 53, 650566
103, 80235.7, 184469, 54, 651335
104, 80179.7, 184372, 44, 650882
105, 80195.9, 184405, 33, 651121
106, 79908.6, 183957, 23, 649368
107, 80183.3, 184395, 29, 651010
108, 79931, 183972, 49, 649734
109, 80034.8, 184155, 41, 650360
110, 80085.6, 184231, 45, 650225
111, 80193.3, 184416, 53, 650899
112, 80057.3, 184186, 44, 650458
113, 80147.4, 184338, 32, 650828
114, 80094, 184243, 30, 650146
115, 80173, 184381, 43, 650812
116, 80216.6, 184442, 51, 651020
117, 80145.8, 184323, 52, 650855
118, 80204.8, 184428, 66, 650921
119, 80110.1, 184283, 39, 650476
120, 80138.1, 184318, 41, 650735
121, 80120.8, 184277, 53, 650526
122, 79910.9, 183938, 31, 649476
123, 80123.6, 184286, 48, 650371
124, 80153.5, 184344, 58, 650952
125, 79891.1, 183940, 44, 649638
126, 80193.3, 184406, 58, 651104
127, 79877.4, 183892, 38, 649265
128, 80067, 184219, 41, 650318
129, 80154.6, 184347, 46, 650629
130, 79963.1, 184045, 18, 649635
131, 80099.6, 184258, 41, 650250
132, 80088.5, 184218, 31, 650499
133, 80328.9, 184622, 55, 651595
134, 80137.1, 184308, 36, 650602
135, 80257.4, 184507, 50, 651209
136, 80070.3, 184219, 38, 650664
137, 80269.2, 184518, 52, 651318
138, 80108.2, 184259, 54, 650680
139, 80269.7, 184541, 49, 651376
140, 80136, 184314, 43, 650492
141, 80009.7, 184106, 41, 649997
142, 79951.1, 184002, 37, 649687
143, 80289.8, 184555, 46, 651533
144, 80164.9, 184368, 41, 651019
145, 80263.9, 184507, 55, 651110
146, 80212.5, 184439, 47, 651111
147, 80254.7, 184495, 42, 650957
148, 80035.3, 184170, 47, 650282
149, 79995.9, 184093, 32, 649931
150, 80122.4, 184298, 57, 650593
151, 80035.4, 184157, 46, 650101
152, 80169.2, 184380, 50, 650879
153, 80157.6, 184355, 38, 650881
154, 80177.5, 184370, 36, 650656
155, 80023.2, 184146, 46, 650296
156, 80047, 184147, 39, 650379
157, 80145.7, 184332, 49, 650792
158, 80172.3, 184362, 36, 650877
159, 80098.4, 184266, 53, 650464
160, 80033.1, 184164, 23, 650392
161, 79925.9, 183956, 54, 649266
162, 80125.3, 184287, 38, 650674
163, 80070.1, 184184, 36, 650114
164, 80146.7, 184341, 35, 651326
165, 80062.3, 184185, 52, 650134
166, 79870, 183885, 49, 649153
167, 80132.9, 184326, 35, 650707
168, 80171.2, 184359, 55, 650798
169, 79896.1, 183936, 26, 649014
170, 80003.3, 184101, 47, 649856
171, 79994.7, 184084, 38, 649898
172, 79975.6, 184056, 32, 649778
173, 80078.7, 184229, 37, 650155
174, 80214, 184448, 36, 650978
175, 80130.4, 184283, 42, 650427
176, 80079.6, 184240, 33, 650137
177, 80055.8, 184174, 52, 650216
178, 80031.5, 184146, 38, 650066
179, 80109.5, 184265, 42, 650412
180, 80040.2, 184155, 43, 650202
181, 80115.7, 184299, 50, 650674
182, 80100.2, 184255, 44, 650526
183, 79935.4, 184008, 29, 649780
184, 80172.4, 184368, 36, 650986
185, 80003.5, 184092, 51, 650015
186, 80024.1, 184132, 31, 650260
187, 79980.2, 184070, 46, 649633
188, 80238.3, 184479, 51, 651104
189, 80133.4, 184319, 33, 650520
190, 80168.4, 184378, 47, 650861
191, 80108.3, 184264, 46, 650684
192, 80105.4, 184263, 44, 650358
193, 80056, 184206, 46, 650411
194, 80108.2, 184282, 27, 650803
195, 79906.5, 183942, 45, 649435
196, 80257.8, 184512, 38, 651445
197, 80216.9, 184452, 33, 651367
198, 80326.4, 184624, 58, 651735
199, 79987, 184085, 44, 649850
200, 80141.2, 184322, 62, 650768
201, 80168.6, 184377, 44, 650829
202, 80182.8, 184403, 57, 651083
203, 80116, 184284, 49, 650683
204, 80223.5, 184467, 43, 650947
205, 80179.5, 184390, 26, 650948
206, 80186.8, 184397, 41, 650930
207, 80064.1, 184187, 48, 650092
208, 80220.4, 184454, 48, 651079
209, 80182.2, 184405, 49, 650696
210, 80102.2, 184245, 44, 650147
211, 80061.1, 184188, 54, 650558
212, 80050, 184175, 30, 650346
213, 80062.9, 184191, 29, 650073
214, 80201.6, 184415, 46, 650964
215, 80012.1, 184128, 42, 650089
216, 79999.3, 184105, 45, 649991
217, 80054.9, 184190, 41, 650143
218, 80077.7, 184232, 42, 650471
219, 80288, 184544, 47, 651330
220, 79868, 183882, 39, 649217
221, 79886.3, 183916, 43, 649659
222, 80172.2, 184377, 47, 650737
223, 79833.6, 183804, 24, 648657
224, 80118.8, 184288, 52, 650437
225, 80348.7, 184648, 60, 651656
226, 80286.2, 184547, 57, 651447
227, 80162.6, 184365, 43, 651078
228, 80106.8, 184260, 53, 650499
229, 80113, 184275, 54, 650522
230, 80031.5, 184154, 54, 650390
231, 80129.8, 184297, 26, 650508
232, 80201.2, 184413, 47, 651060
233, 80122.1, 184304, 50, 650662
234, 79960.9, 184027, 45, 649759
235, 79996.7, 184100, 37, 650012
236, 80102.3, 184254, 51, 650372
237, 79909.5, 183931, 29, 649213
238, 80243.8, 184482, 44, 651310
