point, mean, stddev, min, max
0, 4969.38, 4919.27, 25, 28089
1, 4027.02, 3859.7, 26, 21820
2, 6303.44, 6123.4, 60, 34174
3, 7044.74, 6780.4, 50, 38295
4, 5596.14, 5434, 41, 30472
5, 6201.23, 6040.6, 50, 34087
6, 5974.42, 5838.12, 54, 33355
7, 5436.84, 5304.12, 25, 29983
8, 6919.69, 6634.57, 48, 37103
9, 7343.84, 7071.59, 47, 39920
10, 4326.79, 4293.69, 45, 24208
11, 5427.71, 5285.36, 26, 30613
12, 6271.06, 6115.79, 27, 34344
13, 5001.72, 4895.34, 35, 28753
14, 5780.89, 5555.47, 48, 31674
15, 5129.2, 5126.89, 40, 28648
16, 6016.85, 5774.69, 30, 33559
17, 5197.3, 5082.51, 30, 29181
18, 6250.99, 5949.12, 31, 33809
19, 6254.58, 6057, 37, 34118
20, 5116.91, 4977.46, 28, 27533
21, 4138.39, 4066.91, 30, 22137
22, 6661.76, 6464.67, 37, 36692
23, 5486.47, 5411.75, 21, 30551
24, 6291.48, 6177, 54, 35678
25, 4489.02, 4321.52, 17, 22942
26, 6644.33, 6397.44, 46, 36025
27, 6152.62, 5971.44, 49, 33694
28, 5145.66, 5113.16, 39, 28120
29, 5228.72, 5222.4, 27, 29087
30, 4316.82, 4161.18, 32, 23651
31, 5790.5, 5710.09, 32, 32115
32, 5923.97, 5882.48, 31, 32873
33, 5785.98, 5624.25, 39, 32783
34, 5211.47, 5091.93, 37, 28657
35, 5025.02, 5003.25, 26, 28626
36, 5780.41, 5676.09, 32, 32718
37, 3280.09, 3154.96, 39, 17181
38, 5683.16, 5621.1, 25, 31116
39, 4735.63, 4687.79, 33, 25946
40, 5147.39, 5049.32, 32, 29323
41, 5687.89, 5517.43, 34, 31552
42, 5459.62, 5384.92, 37, 30192
43, 6041.26, 5948.15, 26, 33857
44, 5593.26, 5505.2, 15, 31192
45, 4965.49, 4877.3, 28, 26623
46, 5564.74, 5468.4, 33, 30940
47, 6272.8, 6119.46, 38, 34509
48, 6553.39, 6323.92, 52, 35077
49, 6116.31, 5968.81, 40, 33481
50, 5317.26, 5227.7, 35, 30437
51, 5988.5, 5809.06, 40, 33478
52, 5493.65, 5308.18, 46, 29655
53, 6703.64, 6504.76, 33, 36248
54, 5217.47, 5093.09, 23, 29190
55, 6084.03, 5858.43, 38, 32759
56, 6117.77, 5953.81, 41, 32991
57, 5771.13, 5569.43, 58, 31782
58, 5622.92, 5516.6, 38, 31362
59, 5981.07, 5816.72, 35, 33026
60, 4793.18, 4738.86, 38, 25659
61, 7075.31, 6775.11, 46, 37712
62, 6827.79, 6608.43, 47, 37745
63, 6320.59, 6159.8, 47, 34479
64, 2243.92, 2143.21, 20, 11740
65, 6424.47, 6150.53, 57, 34537
66, 4552.38, 4402.3, 35, 24712
67, 6078.4, 5864.44, 47, 33806
68, 5701, 5526, 38, 31066
69, 6686.32, 6450.42, 46, 37003
70, 4752.52, 4590.6, 45, 26614
71, 5680.8, 5497.66, 50, 31674
72, 4939.93, 4877.15, 24, 28358
73, 6734.9, 6490.28, 51, 36341
74, 4682.5, 4687.87, 21, 26870
75, 5992.07, 5829.98, 27, 33320
76, 6218.88, 6040.88, 38, 34448
77, 7206.03, 6925.75, 47, 38702
78, 6549.1, 6395.5, 41, 35654
79, 5812.55, 5680.31, 39, 32403
80, 6295.18, 6093.66, 33, 33821
81, 4888.92, 4811.48, 36, 26904
82, 5750.43, 5651.59, 39, 32577
83, 6512.34, 6305.97, 45, 36120
84, 6429.1, 6210.2, 43, 35773
85, 5590.65, 5456.68, 45, 30434
