point, mean, stddev, min, max
0, 71920.9, 49886.1, 2170, 288528
1, 67224.2, 48331.7, 2285, 262949
2, 56209.1, 39329.5, 3166, 226958
3, 69576.5, 48759.7, 3163, 271671
4, 37723.5, 25366.8, 1417, 127697
5, 38675.6, 27422.6, 749, 156012
6, 64388.3, 47096.1, 2253, 268538
7, 66838.5, 45824.1, 3303, 228932
8, 69411.4, 48041, 2233, 261158
9, 71436.9, 48950, 4048, 277973
10, 63832.9, 44070.2, 1835, 267188
11, 72477.6, 50479.9, 3048, 277702
12, 56198.6, 41297.8, 2008, 225315
13, 63215.3, 45901.9, 2948, 292114
14, 64412.6, 45727.1, 2155, 240629
15, 66436.4, 46750.7, 1965, 257095
16, 47517.3, 34317.2, 3311, 203479
17, 72772.9, 49656.4, 2518, 284436
18, 53253.7, 36415.7, 1852, 166307
19, 73488.3, 50080.5, 2981, 273308
20, 62559.7, 43865.8, 2488, 236484
21, 61107.6, 44785.2, 2394, 250880
22, 64910.9, 45694.1, 2962, 256325
23, 56658.5, 43151.1, 1189, 253763
24, 66058.1, 45790.3, 2977, 224950
25, 53290.2, 37919.1, 2465, 208322
26, 71200.6, 49014, 2890, 267358
27, 71966.2, 49956.5, 3834, 292241
28, 70981.3, 48949.7, 3038, 275400
29, 55714, 38849.9, 1572, 229441
30, 66934.6, 46138.6, 3779, 253946
31, 63168.6, 45072.6, 2104, 245442
32, 40972.2, 28112.8, 1172, 143838
33, 71325.2, 48565.1, 3914, 266792
34, 68557.2, 47831.1, 2377, 278349
35, 41817.9, 27799.5, 970, 134819
36, 34881.6, 23626.4, 1461, 131497
37, 64081.5, 44965.4, 2794, 261857
38, 70985.5, 48228.2, 4066, 261878
39, 65634.7, 46018.8, 2369, 266458
40, 62791.5, 43059.8, 2816, 244613
41, 62868, 44999.2, 2830, 265313
42, 68355, 48162, 3487, 256999
43, 56503.8, 39506.8, 2267, 211209
44, 68654.1, 47356.7, 3238, 263467
45, 69340, 48409, 3584, 258992
46, 69568.5, 47412.5, 3666, 252355
47, 74103.4, 51364.2, 2832, 284558
48, 67676.5, 46784.8, 2953, 243568
49, 64478.9, 44642.7, 2326, 237675
50, 69879.3, 47858.7, 2893, 252582
51, 61825.5, 41195.6, 1521, 210273
52, 52267.3, 37768.5, 1791, 197898
53, 64702, 44385, 3233, 224223
54, 56636.1, 38976.6, 3030, 168207
55, 67324.4, 47535.3, 4054, 257890
56, 37565.7, 27446.4, 1966, 147026
57, 64240.8, 43748.6, 2350, 205551
58, 32651.3, 21893.8, 3112, 111460
59, 62487.6, 43159.9, 2681, 235073
60, 70833.3, 48559, 2590, 262099
61, 68354.9, 48403.3, 2946, 277032
62, 58976.3, 42485.1, 2384, 252992
63, 58290.3, 39531.7, 2335, 197601
64, 73437.8, 49838.5, 3593, 277271
65, 37367, 27981.6, 618, 184601
66, 71470.4, 50363.3, 4374, 276233
67, 51464.4, 37395.6, 940, 227046
68, 63865.9, 43494.1, 3303, 203883
69, 48774.1, 35313.5, 1514, 183682
70, 43198.8, 31607.8, 2152, 170113
71, 73279, 50385.2, 2061, 286438
72, 59589.6, 41760.1, 2794, 221892
73, 66281, 45583, 3096, 243398
74, 69571, 47744.3, 3459, 253058
75, 71589.8, 48126.8, 2886, 239704
76, 50746.3, 37004.3, 1146, 184328
