point, mean, stddev, min, max
0, 258752, 132868, 35410, 681428
1, 299863, 150133, 40618, 770883
2, 226481, 115623, 34077, 578803
3, 520080, 264424, 73821, 1.36601e+06
4, 515724, 262788, 70062, 1.41687e+06
5, 359778, 179665, 52731, 929535
6, 237959, 119140, 34319, 638564
7, 77257, 36466.5, 12054, 174764
8, 476556, 244478, 59696, 1.28846e+06
9, 180492, 90675.1, 25471, 457042
10, 238928, 120952, 33749, 644547
11, 81894.8, 41263, 7626, 206482
12, 422463, 214606, 62257, 1.09398e+06
13, 227347, 118069, 33658, 587198
14, 145116, 75508.5, 22890, 383491
15, 32665.9, 16355.3, 5757, 83159
16, 300487, 153892, 44944, 807202
17, 262632, 134736, 32559, 680996
18, 223784, 108237, 32144, 542869
19, 185984, 92766.9, 27172, 477543
20, 205472, 103087, 30005, 547591
21, 307639, 155926, 44809, 819184
22, 38588.7, 19448.8, 3284, 90328
23, 14539, 7713.94, 1622, 40075
24, 18013.1, 9715.13, 1895, 52980
25, 19814.5, 10769.8, 2638, 59855
26, 29174.3, 15376.8, 3254, 73241
27, 105093, 53433.2, 12904, 260869
28, 114075, 59048.8, 13507, 310227
29, 268084, 135264, 41579, 687914
30, 63465.4, 30701, 13975, 168132
31, 175886, 88052.7, 23017, 453581
32, 245105, 123932, 40408, 646439
33, 125328, 62735.9, 19807, 344873
34, 298699, 150589, 40991, 788521
35, 173191, 87660.2, 31305, 457174
36, 139203, 72096.3, 17471, 394082
37, 0, 0, 0, 1.17549e-38
38, 333322, 169151, 44452, 883271
39, 80872.2, 41348.2, 10516, 210483
40, 25939.2, 14675.1, 2380, 64623
41, 279859, 140804, 34600, 672762
42, 105362, 55088.8, 16794, 285531
43, 167628, 87864.1, 25722, 450520
44, 318686, 160486, 48301, 840216
45, 385557, 195630, 54417, 1.00812e+06
46, 138429, 68718.8, 15519, 345509
47, 241308, 122030, 34069, 619404
48, 52785.4, 28130, 7105, 157610
49, 164121, 81336.5, 21407, 400011
50, 150296, 74972.2, 20740, 376529
51, 147650, 76737.3, 22997, 374863
52, 369594, 187171, 54932, 976593
53, 64317, 32577.2, 7475, 147407
54, 3232.17, 1697.13, 246, 8587
55, 126038, 65383.5, 15834, 318314
56, 372983, 190980, 50480, 1.00877e+06
57, 373976, 191428, 50602, 1.0105e+06
58, 264204, 133321, 33175, 702193
59, 781131, 396366, 110277, 2.05233e+06
60, 361750, 182538, 55131, 936345
61, 356208, 179226, 52361, 936499
62, 261727, 129832, 36645, 666088
63, 319137, 161939, 50761, 831941
64, 115608, 56485.3, 16233, 302906
65, 223445, 114375, 29401, 571599
66, 7800.47, 4560.07, 886, 22089
67, 287973, 146791, 33772, 738713
68, 240487, 120791, 37487, 638793
69, 223761, 112351, 30989, 608457
70, 254250, 129652, 36870, 755462
71, 137645, 69515.6, 20231, 369049
72, 70142.6, 36008.2, 9686, 189498
73, 34226.6, 17238.2, 5110, 83983
74, 121620, 62250.5, 18863, 335761
75, 273996, 136125, 40171, 721183
76, 185112, 93102.1, 27089, 469213
77, 209634, 110682, 25281, 577072
78, 544392, 273293, 88310, 1.43307e+06
79, 0, 0, 0, 1.17549e-38
80, 0, 0, 0, 1.17549e-38
81, 0, 0, 0, 1.17549e-38
82, 0, 0, 0, 1.17549e-38
83, 40799.5, 20238.8, 5885, 106585
84, 449009, 227367, 63843, 1.17874e+06
85, 332176, 168996, 46453, 873635
86, 3727.82, 1923.09, 637, 8787
87, 0, 0, 0, 1.17549e-38
88, 0, 0, 0, 1.17549e-38
89, 145.45, 72.0776, 18, 384
90, 86.19, 45.6162, 11, 225
91, 239660, 124026, 35258, 660513
92, 199392, 103093, 31189, 562451
93, 250351, 126917, 36202, 645417
94, 263228, 134528, 40588, 680424
95, 104427, 51905.6, 15192, 253468
96, 461540, 232878, 65245, 1.20613e+06
97, 236207, 119652, 34383, 616034
98, 166154, 82556.8, 27488, 456388
99, 387321, 191003, 57451, 966970
100, 0, 0, 0, 1.17549e-38
101, 0, 0, 0, 1.17549e-38
102, 0, 0, 0, 1.17549e-38
103, 282076, 140649, 40586, 749198
104, 250733, 126580, 34927, 656906
105, 238674, 120820, 32247, 620442
106, 0, 0, 0, 1.17549e-38
107, 0, 0, 0, 1.17549e-38
108, 0, 0, 0, 1.17549e-38
109, 0, 0, 0, 1.17549e-38
110, 0, 0, 0, 1.17549e-38
111, 0, 0, 0, 1.17549e-38
112, 158962, 78198.5, 18337, 377014
113, 157716, 79505.6, 25643, 385255
114, 263720, 132263, 41977, 682840
115, 29564.3, 13703.5, 6043, 67888
116, 213571, 107030, 27904, 599118
117, 489573, 244050, 76335, 1.26241e+06
118, 188370, 94998.6, 22816, 512381
119, 269455, 136660, 39328, 693031
120, 464.51, 1295.08, 1, 11023
121, 21714.9, 11966.8, 4218, 65737
122, 442660, 222324, 48953, 1.19816e+06
123, 240890, 120277, 32932, 622161
124, 59795.9, 32811.1, 5387, 168455
125, 110886, 56167.1, 15064, 286282
126, 281476, 143561, 45555, 754882
127, 285361, 142379, 42224, 731894
128, 310833, 157390, 43539, 807390
129, 0, 0, 0, 1.17549e-38
130, 774738, 394078, 109763, 2.03545e+06
131, 1337.01, 673.346, 144, 3374
132, 1585.06, 790.65, 222, 3754
133, 780209, 396269, 110116, 2.05176e+06
134, 18225.7, 8657.58, 3447, 46424
135, 388809, 197702, 57134, 1.01666e+06
136, 189384, 96112.3, 27105, 508470
137, 169769, 87396.5, 25531, 461834
138, 116767, 58796.7, 19332, 310176
139, 131941, 65201.2, 20848, 340641
140, 424374, 214276, 66027, 1.08376e+06
141, 111050, 56074.6, 15550, 285165
142, 12013.3, 7154.26, 845, 33812
143, 71586.7, 37110.2, 7668, 165895
144, 93695.8, 46795.4, 12607, 208150
145, 429903, 218179, 61412, 1.13182e+06
146, 357226, 178155, 49735, 920694
147, 239786, 122594, 35549, 638221
148, 438245, 222647, 58946, 1.15947e+06
149, 312608, 160307, 41609, 816586
150, 461546, 233919, 68245, 1.21916e+06
151, 394152, 199852, 53372, 1.0588e+06
152, 484544, 241623, 61771, 1.27629e+06
153, 301163, 156217, 36005, 776188
154, 1221.3, 594.079, 273, 3448
155, 360948, 183754, 47886, 961941
156, 95765.6, 46692.5, 14028, 228613
157, 181985, 92378, 28387, 506206
158, 202414, 103145, 31525, 545446
159, 221911, 112621, 31445, 566752
160, 254207, 126079, 37902, 654975
161, 208523, 105213, 26422, 531319
162, 334110, 169128, 50821, 872482
163, 69260.1, 36285.4, 9239, 164721
164, 207215, 103108, 28868, 543615
165, 184218, 92986.5, 27646, 488016
166, 387116, 196478, 54718, 1.01654e+06
167, 394044, 199923, 55559, 1.03579e+06
168, 184218, 92986.5, 27646, 488016
169, 51786.9, 27598.9, 6333, 139889
170, 242290, 123225, 35459, 647497
171, 101551, 52200.1, 17582, 264079
172, 18684.9, 10390.3, 2477, 49467
173, 439447, 223351, 63420, 1.16078e+06
174, 313980, 161468, 42225, 847514
175, 297246, 148706, 41514, 757929
176, 275200, 139944, 38734, 704441
177, 92499.9, 49806.5, 11840, 248024
178, 459122, 232957, 64291, 1.25059e+06
179, 391254, 197434, 59688, 1.03725e+06
180, 263452, 133403, 33068, 656383
181, 171482, 87185.5, 31464, 498567
182, 285911, 150596, 45799, 782812
183, 204344, 103652, 36260, 523403
184, 0, 0, 0, 1.17549e-38
185, 0, 0, 0, 1.17549e-38
186, 207872, 106474, 34992, 519823
187, 418230, 214132, 49767, 994249
188, 342284, 174101, 51234, 871662
189, 14697.6, 6176.23, 3714, 31656
190, 389657, 198246, 55092, 1.02587e+06
191, 389467, 198163, 55038, 1.02551e+06
192, 8315.16, 2244.73, 2893, 14023
193, 0, 0, 0, 1.17549e-38
194, 0, 0, 0, 1.17549e-38
195, 544056, 276926, 77264, 1.47076e+06
196, 231916, 117175, 35490, 606097
