point, mean, stddev, min, max
0, 1, 0, 1, 1
1, 1, 0, 1, 1
2, 1, 0, 1, 1
3, 1, 0, 1, 1
4, 1, 0, 1, 1
5, 1, 0, 1, 1
6, 1, 0, 1, 1
7, 1, 0, 1, 1
8, 1, 0, 1, 1
9, 1, 0, 1, 1
10, 1, 0, 1, 1
11, 1, 0, 1, 1
12, 1.02, 0.198998, 1, 3
13, 1.01, 0.0994988, 1, 2
14, 2.11, 1.77141, 1, 9
15, 1, 0, 1, 1
16, 1, 0, 1, 1
17, 1, 0, 1, 1
18, 1, 0, 1, 1
19, 1, 0, 1, 1
20, 1.01, 0.0994988, 1, 2
21, 1, 0, 1, 1
22, 2.09, 1.72102, 1, 9
23, 1, 0, 1, 1
24, 1, 0, 1, 1
25, 1, 0, 1, 1
26, 3.07, 2.66554, 1, 15
27, 1, 0, 1, 1
28, 2.88, 2.55453, 1, 11
29, 2.5, 2.26495, 1, 10
30, 10.65, 6.87804, 1, 35
31, 1, 0, 1, 1
32, 1, 0, 1, 1
33, 1, 0, 1, 1
34, 1, 0, 1, 1
35, 1, 0, 1, 1
36, 1, 0, 1, 1
37, 1, 0, 1, 1
38, 2.51, 2.15172, 1, 10
39, 1, 0, 1, 1
40, 1.01, 0.0994988, 1, 2
41, 1, 0, 1, 1
42, 2.42, 2.35023, 1, 16
43, 1.01, 0.0994988, 1, 2
44, 2.55, 2.0168, 1, 9
45, 2.52, 2.45959, 1, 13
46, 10.8, 6.48537, 1, 31
47, 1, 0, 1, 1
48, 1, 0, 1, 1
49, 1, 0, 1, 1
50, 2.3, 1.89473, 1, 9
51, 1, 0, 1, 1
52, 2.72, 2.44164, 1, 14
53, 2.49, 2.09043, 1, 10
54, 11.69, 7.09182, 1, 30
55, 1, 0, 1, 1
56, 2.66, 2.39675, 1, 15
57, 2.98, 2.67948, 1, 14
58, 10.92, 6.23968, 1, 26
59, 2.56, 2.33375, 1, 14
60, 10.26, 6.5477, 1, 29
61, 10.61, 6.79396, 1, 36
62, 2.62, 2.32284, 1, 14
63, 1, 0, 1, 1
64, 1, 0, 1, 1
65, 1, 0, 1, 1
66, 1, 0, 1, 1
67, 1, 0, 1, 1
68, 1, 0, 1, 1
69, 1, 0, 1, 1
70, 2.61, 2.2356, 1, 11
71, 1, 0, 1, 1
72, 1, 0, 1, 1
73, 1, 0, 1, 1
74, 2.44, 2.21052, 1, 10
75, 1, 0, 1, 1
76, 2.36, 2.12847, 1, 12
77, 2.56, 2.31223, 1, 12
78, 11.4, 8.00625, 1, 40
79, 1, 0, 1, 1
80, 1, 0, 1, 1
81, 1, 0, 1, 1
82, 2.38, 2.15768, 1, 11
83, 1, 0, 1, 1
84, 2.71, 2.22394, 1, 13
85, 2.32, 2.07788, 1, 12
86, 10.81, 7.92552, 1, 43
87, 1, 0, 1, 1
88, 2.69, 2.43596, 1, 12
89, 2.57, 2.25058, 1, 10
90, 11.64, 7.95176, 1, 44
91, 2.32, 2.3447, 1, 14
92, 11.34, 7.51295, 1, 38
93, 12.07, 7.7579, 1, 48
94, 2.77, 2.58013, 1, 16
95, 1, 0, 1, 1
96, 1, 0, 1, 1
97, 1, 0, 1, 1
98, 2.65, 2.75091, 1, 18
99, 1, 0, 1, 1
100, 2.8, 2.63818, 1, 13
101, 2.77, 2.69018, 1, 14
102, 11.33, 7.63027, 1, 30
103, 1, 0, 1, 1
104, 2.61, 2.18126, 1, 10
105, 2.59, 2.5733, 1, 16
106, 11.37, 7.58242, 1, 40
107, 2.44, 2.17403, 1, 10
108, 11.38, 7.81765, 1, 36
109, 11.28, 7.608, 1, 43
110, 2.48, 2.32155, 1, 13
111, 1, 0, 1, 1
112, 2.7, 2.46374, 1, 12
113, 2.67, 2.2762, 1, 12
114, 11.69, 7.63373, 1, 32
115, 2.44, 2.26416, 1, 13
116, 12.06, 7.92946, 1, 42
117, 11.5, 7.7608, 1, 42
118, 2.83, 2.63839, 1, 14
119, 2.88, 2.82234, 1, 14
120, 11.61, 7.2978, 1, 33
121, 10.87, 6.66582, 1, 31
122, 2.74, 2.59469, 1, 13
123, 11.81, 7.71712, 1, 44
124, 3.25, 2.92019, 1, 14
125, 2.57, 2.25945, 1, 11
126, 1, 0, 1, 1
127, 1, 0, 1, 1
128, 1, 0, 1, 1
129, 1, 0, 1, 1
130, 1.02, 0.198998, 1, 3
131, 1, 0, 1, 1
132, 1, 0, 1, 1
133, 1.01, 0.0994988, 1, 2
134, 2.72, 2.20036, 1, 10
135, 1, 0, 1, 1
136, 1, 0, 1, 1
137, 1, 0, 1, 1
138, 2.49, 2.29998, 1, 13
139, 1, 0, 1, 1
140, 2.44, 1.99158, 1, 9
141, 2.64, 2.37706, 1, 11
142, 11.67, 6.72764, 1, 30
143, 1, 0, 1, 1
144, 1, 0, 1, 1
145, 1, 0, 1, 1
146, 2.68, 2.23553, 1, 11
147, 1, 0, 1, 1
148, 2.48, 2.17936, 1, 11
149, 2.59, 2.20043, 1, 10
150, 11.08, 7.07344, 1, 35
151, 1, 0, 1, 1
152, 2.42, 2.13626, 1, 10
153, 2.58, 2.38403, 1, 11
154, 11.83, 7.50074, 1, 40
155, 2.81, 2.33964, 1, 12
156, 11.37, 7.05359, 1, 30
157, 10.95, 7.2033, 1, 28
158, 3.06, 2.94897, 1, 17
159, 1, 0, 1, 1
160, 1, 0, 1, 1
161, 1, 0, 1, 1
162, 2.3, 2.17486, 1, 11
163, 1, 0, 1, 1
164, 2.57, 2.63915, 1, 14
165, 2.46, 2.45935, 1, 15
166, 12.25, 7.25724, 1, 36
167, 1, 0, 1, 1
168, 2.6, 2.34947, 1, 12
169, 2.44, 1.93039, 1, 9
170, 11.88, 7.80292, 1, 34
171, 2.37, 2.15246, 1, 10
172, 11.4, 6.6453, 1, 29
173, 12.03, 7.71421, 1, 35
174, 3.18, 2.81205, 1, 14
175, 1, 0, 1, 1
176, 2.42, 2.13626, 1, 10
177, 2.25, 1.93067, 1, 11
178, 11.08, 7.12416, 1, 32
179, 3.04, 2.87026, 1, 15
180, 11.49, 7.06328, 1, 31
181, 11.35, 7.25172, 1, 31
182, 2.63, 2.3223, 1, 12
183, 2.65, 2.46728, 1, 12
184, 11.33, 7.08527, 1, 28
185, 11.73, 7.51379, 1, 35
186, 2.9, 2.78747, 1, 19
187, 11.82, 7.86305, 2, 37
188, 2.6, 2.4779, 1, 13
189, 2.7, 2.39792, 1, 16
190, 1, 0, 1, 1
191, 1, 0, 1, 1
192, 1, 0, 1, 1
193, 1, 0, 1, 1
194, 2.71, 2.44661, 1, 14
195, 1.01, 0.0994988, 1, 2
196, 3.02, 2.77482, 1, 15
197, 2.74, 2.45202, 1, 12
198, 12.72, 8.5966, 1, 46
199, 1, 0, 1, 1
200, 2.68, 3.15873, 1, 21
201, 2.84, 2.63712, 1, 13
202, 11.43, 7.20868, 1, 34
203, 3.01, 3.04136, 1, 16
204, 11.43, 7.19619, 1, 34
205, 11.88, 7.09546, 1, 34
206, 2.88, 2.17844, 1, 11
207, 1, 0, 1, 1
208, 2.57, 2.491, 1, 11
209, 2.8, 2.63059, 1, 13
210, 11.55, 7.18523, 1, 33
211, 3.01, 2.98159, 1, 22
212, 11.55, 9.05911, 1, 47
213, 12.73, 8.23754, 1, 40
214, 2.72, 2.33272, 1, 12
215, 2.73, 2.53714, 1, 12
216, 12.3, 8.40536, 1, 49
217, 11.53, 6.75049, 1, 28
218, 2.86, 2.36229, 1, 12
219, 12.18, 8.13558, 1, 41
220, 2.37, 2.04282, 1, 14
221, 3.56, 2.81539, 1, 13
222, 1, 0, 1, 1
223, 1, 0, 1, 1
224, 2.59, 2.34561, 1, 13
225, 2.88, 2.66188, 1, 14
226, 11.94, 7.08071, 1, 32
227, 2.28, 1.93432, 1, 10
228, 12.17, 8.33313, 1, 36
229, 12.33, 8.36188, 1, 50
230, 3.07, 2.71755, 1, 14
231, 2.93, 2.60866, 1, 15
232, 12.65, 7.45704, 1, 37
233, 11.37, 7.37924, 1, 37
234, 3.01, 2.30432, 1, 12
235, 12.35, 7.74774, 1, 39
236, 3.2, 2.92916, 1, 16
237, 3.13, 2.5245, 1, 12
238, 1, 0, 1, 1
239, 2.78, 2.43138, 1, 10
240, 12.21, 7.15443, 1, 37
241, 12.19, 7.26181, 1, 38
242, 3.07, 2.52688, 1, 11
243, 11.88, 7.63319, 1, 38
244, 2.64, 2.33461, 1, 14
245, 3.07, 2.55443, 1, 13
246, 1, 0, 1, 1
247, 12.81, 8.0656, 1, 37
248, 3.21, 2.76512, 1, 16
249, 2.81, 2.25253, 1, 11
250, 1, 0, 1, 1
251, 3.12, 2.57791, 1, 10
252, 1, 0, 1, 1
253, 1, 0, 1, 1
254, 1, 0, 1, 1
255, 1, 0, 1, 1
256, 1, 0, 1, 1
257, 1, 0, 1, 1
258, 1, 0, 1, 1
259, 1, 0, 1, 1
260, 1, 0, 1, 1
261, 1, 0, 1, 1
262, 2.82, 2.27324, 1, 9
263, 1, 0, 1, 1
264, 1.02, 0.198998, 1, 3
265, 1, 0, 1, 1
266, 2.78, 2.7003, 1, 16
267, 1, 0, 1, 1
268, 2.84, 2.90076, 1, 15
269, 2.75, 2.4955, 1, 10
270, 11.06, 6.29098, 1, 29
271, 1, 0, 1, 1
272, 1, 0, 1, 1
273, 1, 0, 1, 1
274, 2.82, 2.62442, 1, 14
275, 1, 0, 1, 1
276, 3.19, 3.30362, 1, 16
277, 2.59, 2.64611, 1, 13
278, 12.02, 7.5339, 1, 33
279, 1, 0, 1, 1
280, 2.45, 2.25111, 1, 13
281, 2.68, 2.69028, 1, 16
282, 11.78, 7.46938, 1, 34
283, 2.47, 2.09979, 1, 9
284, 12.47, 7.98305, 1, 37
285, 11.76, 7.37444, 1, 43
286, 2.97, 2.34288, 1, 11
287, 1, 0, 1, 1
288, 1, 0, 1, 1
289, 1, 0, 1, 1
290, 2.83, 2.80733, 1, 13
291, 1, 0, 1, 1
292, 2.27, 1.84854, 1, 8
293, 2.5, 2.32594, 1, 11
294, 11.2, 7.25259, 1, 38
295, 1, 0, 1, 1
296, 2.89, 2.56864, 1, 14
297, 2.31, 2.0332, 1, 10
298, 12.39, 7.95348, 1, 37
299, 3.05, 2.81558, 1, 17
300, 11.68, 8.05342, 1, 39
301, 12.94, 8.17413, 1, 43
302, 2.81, 2.91786, 1, 17
303, 1, 0, 1, 1
304, 2.34, 2.14112, 1, 11
305, 2.75, 2.70324, 1, 14
306, 11.61, 6.65567, 1, 33
307, 2.4, 2.18632, 1, 12
308, 11.82, 7.13636, 1, 32
309, 11.53, 6.45671, 1, 28
310, 2.83, 2.37089, 1, 11
311, 2.97, 2.80875, 1, 15
