point, mean, stddev, min, max
0, 551.02, 329.72, 65, 1841
1, 524.1, 319.467, 44, 1549
2, 506.25, 301.57, 46, 1359
3, 640.91, 375.203, 92, 1903
4, 507.39, 300.861, 55, 1491
5, 614.57, 366.927, 48, 1834
6, 583.5, 342.309, 70, 1725
7, 536.31, 335.566, 75, 1654
8, 598.9, 352.638, 61, 1824
9, 509.55, 305.767, 85, 1485
10, 444.95, 278.924, 34, 1373
11, 606.36, 360.102, 54, 1735
12, 530.29, 321.595, 34, 1562
13, 496.15, 309.025, 57, 1583
14, 586.76, 364.147, 72, 1805
15, 521.07, 306.639, 53, 1425
16, 539.23, 323.866, 75, 1623
17, 504.29, 327.294, 59, 1726
18, 515.66, 317.744, 62, 1647
19, 455.15, 271.288, 65, 1288
20, 518.74, 326.264, 51, 1643
21, 479.06, 303.02, 58, 1752
22, 588.69, 356.679, 41, 1856
23, 562.22, 330.277, 58, 1611
24, 518.92, 310.197, 49, 1512
25, 496.82, 296.258, 34, 1423
26, 587.73, 347.461, 81, 1809
27, 513.6, 309.343, 61, 1673
28, 550.36, 320.941, 53, 1587
29, 614.62, 361.868, 50, 1838
30, 610.75, 354.679, 71, 1751
31, 582.15, 342.127, 57, 1735
32, 546.17, 331.066, 54, 1622
33, 444.26, 265.524, 36, 1253
34, 561.73, 342.306, 57, 1610
35, 582.3, 355.233, 76, 1867
36, 493.57, 296.573, 32, 1421
37, 571.67, 342.908, 39, 1692
38, 572.03, 344.709, 51, 1835
39, 609.98, 353.06, 69, 1631
40, 580.58, 352.148, 70, 1715
41, 532, 319.209, 57, 1577
42, 415.64, 255.69, 56, 1444
43, 566.63, 354.219, 80, 1647
44, 647.28, 365.799, 58, 1821
45, 532.69, 324.265, 71, 1581
46, 410.44, 256.362, 45, 1174
47, 350.11, 217.645, 44, 1073
48, 600.53, 349.741, 73, 1715
49, 510.53, 317.284, 58, 1600
50, 624.77, 376.356, 52, 1873
51, 639.9, 374.913, 34, 1942
52, 629.9, 371.39, 64, 1877
53, 478.86, 299.475, 48, 1554
54, 534.09, 316.365, 81, 1549
55, 513.37, 329.201, 55, 1640
56, 336.38, 209.659, 42, 1190
57, 582.24, 351.202, 62, 1795
58, 503.7, 306, 57, 1571
59, 597.94, 356.388, 96, 1820
60, 543.51, 325.229, 33, 1650
61, 624.29, 366.842, 87, 1861
62, 590.51, 355.006, 66, 1792
63, 639.4, 372.215, 83, 1811
64, 569.85, 337.164, 53, 1539
65, 451.83, 276.713, 49, 1271
66, 469.45, 284.811, 42, 1438
67, 663.77, 386.315, 88, 1848
68, 523.52, 307.115, 80, 1379
69, 497.51, 298.746, 57, 1458
70, 537.27, 320.242, 75, 1550
71, 555.96, 328.52, 51, 1664
72, 442.08, 273.251, 55, 1286
73, 558.22, 333.676, 63, 1641
74, 550.55, 326.584, 62, 1539
75, 582.13, 348.904, 65, 1848
76, 600.62, 353.031, 75, 1818
77, 585.55, 352.216, 69, 1763
78, 554.15, 338.452, 38, 1645
79, 556.87, 330.279, 57, 1767
80, 617.32, 361.016, 63, 1849
81, 518.52, 319.501, 52, 1630
82, 467.69, 298.211, 45, 1621
83, 605.63, 358.803, 68, 1904
84, 632.97, 366.648, 71, 1840
85, 513.74, 308.479, 66, 1488
86, 622.84, 376.486, 55, 1882
87, 619.56, 372.322, 78, 1871
88, 393.35, 247.301, 18, 1254
89, 464.31, 283.422, 57, 1497
90, 583.95, 349.836, 68, 1747
91, 547.54, 330.507, 65, 1504
92, 608.84, 362.447, 74, 1869
93, 616.5, 359.594, 82, 1799
94, 573.01, 339.316, 41, 1616
95, 491.84, 319.923, 34, 1700
96, 656.65, 383.639, 71, 1909
97, 620.81, 365.779, 64, 1798
98, 594.58, 354.271, 45, 1787
99, 627.8, 365.376, 82, 2005
100, 564.67, 338.822, 86, 1771
101, 438.55, 255.5, 45, 1139
102, 497.93, 291.089, 56, 1411
103, 561, 325.818, 56, 1584
104, 388.59, 237.877, 79, 1145
105, 512.53, 310.977, 41, 1631
106, 433.96, 263.207, 49, 1391
107, 527.75, 311.802, 41, 1518
108, 490.46, 306.827, 59, 1564
109, 571.32, 329.768, 47, 1597
110, 567.8, 332.591, 59, 1700
111, 546.66, 343.369, 36, 1829
112, 495.91, 302.841, 60, 1423
113, 564.02, 343.536, 55, 1579
114, 444.6, 260.786, 69, 1079
115, 535.14, 317.703, 65, 1542
116, 593.79, 356.698, 64, 1835
117, 595.63, 350.785, 72, 1698
118, 400.25, 248.545, 63, 1125
119, 645.05, 382.8, 76, 1857
120, 505.04, 309.753, 71, 1569
121, 556.75, 339.884, 37, 1602
122, 575.9, 345.225, 72, 1774
123, 500.35, 305.716, 60, 1600
124, 582.73, 339.252, 52, 1735
125, 537.97, 320.09, 57, 1493
126, 642.14, 375.95, 62, 1902
127, 586.49, 348.995, 64, 1731
128, 632.79, 376.816, 64, 1896
129, 507.57, 316.015, 34, 1584
130, 561.47, 334.694, 59, 1611
131, 586.04, 355.676, 47, 1774
132, 510.5, 332.437, 39, 1585
133, 548.12, 323.681, 45, 1638
134, 606.77, 359.5, 78, 1759
135, 500.7, 312.377, 42, 1618
136, 541.56, 327.248, 83, 1634
137, 586.94, 350.224, 55, 1639
138, 602.51, 362.869, 70, 1886
139, 619.26, 365.422, 90, 1943
140, 497.15, 300.024, 51, 1356
141, 562.5, 344.439, 44, 1698
142, 616.34, 360.065, 69, 1765
143, 528.9, 319.418, 28, 1566
144, 428, 268.309, 59, 1348
145, 572.57, 349.765, 60, 1787
146, 595.17, 347.778, 90, 1625
147, 552.12, 316.211, 45, 1437
148, 591.15, 363.382, 39, 1788
