point, mean, stddev, min, max
0, 155858, 133937, 284, 554729
1, 162374, 138794, 340, 575841
2, 162025, 138701, 381, 575853
3, 157390, 135377, 420, 562837
4, 174610, 147203, 519, 613066
5, 162448, 138599, 292, 576483
6, 160425, 137660, 305, 570389
7, 160755, 137763, 347, 572090
8, 158103, 136104, 368, 566655
9, 162123, 138303, 364, 575299
10, 158530, 136186, 330, 569170
11, 159035, 136231, 405, 560361
12, 158860, 136281, 426, 567469
13, 167794, 142271, 416, 591185
14, 145431, 126879, 272, 534406
15, 161933, 138116, 414, 573690
16, 147433, 127871, 389, 529213
17, 154820, 133622, 361, 555375
18, 160709, 137477, 411, 571267
19, 158000, 135461, 314, 562391
20, 163959, 139857, 416, 583109
21, 160874, 137844, 423, 572578
22, 161743, 138451, 387, 574841
23, 159759, 136830, 300, 567992
24, 153284, 132272, 295, 551747
25, 162130, 138730, 450, 580563
26, 150912, 131394, 383, 549382
27, 154053, 130812, 356, 539819
28, 133072, 111620, 354, 469790
29, 162170, 138902, 516, 580777
30, 168595, 142828, 531, 595117
31, 161925, 138315, 406, 573653
32, 164841, 140398, 412, 584306
33, 162334, 138717, 479, 577759
34, 163634, 139453, 366, 581841
35, 150857, 130757, 310, 543574
36, 164498, 140112, 403, 582325
37, 162303, 138936, 357, 581259
38, 111343, 91767.6, 242, 388475
39, 147310, 128441, 362, 536522
40, 160814, 137566, 371, 573172
41, 168427, 142953, 482, 594600
42, 159035, 136520, 408, 568322
43, 162636, 138988, 416, 578903
44, 162737, 138636, 440, 574271
45, 151883, 131917, 313, 548580
46, 155934, 134312, 346, 554698
47, 164958, 140827, 404, 589050
48, 152033, 129754, 455, 537551
49, 148989, 126434, 327, 521059
50, 162509, 138561, 368, 575117
51, 166561, 141584, 410, 586614
52, 161424, 138203, 399, 578454
53, 164233, 139850, 475, 581352
54, 166381, 141462, 447, 587908
55, 166575, 141571, 383, 590368
56, 157062, 135300, 330, 564932
57, 163280, 139361, 409, 578532
58, 162629, 138749, 309, 573664
59, 162837, 139069, 464, 579287
60, 166155, 141385, 413, 588084
61, 162134, 138415, 408, 574243
62, 171650, 144838, 497, 604937
63, 153259, 130129, 280, 536269
64, 162906, 138864, 441, 575608
65, 117386, 97190.9, 230, 400067
66, 164175, 139543, 447, 577953
67, 124281, 102518, 318, 420335
68, 166769, 141595, 490, 588819
